C,SETP.WORLD,DVD_TRADINGREGIONSUM,AEMO,PUBLIC,2020/01/07,00:20:05,0000000317410241,,0000000317410030
I,TRADING,REGIONSUM,4,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,TOTALDEMAND,AVAILABLEGENERATION,AVAILABLELOAD,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,LASTCHANGED,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,TOTALINTERMITTENTGENERATION,DEMAND_AND_NONSCHEDGEN,UIGF
D,TRADING,REGIONSUM,4,"2019/12/03 17:00:00",1,NSW1,34,8402.62,13768.44,0,5.13,8074.44,0,-328.18,0,,,15,,,,,,,,72.81,,,,,,,,36.74,,,,,,,,14.62,,,,,,,,94.65,,,,,,,,91.47,,,,,,"2019/12/03 16:55:04",8443.29,8473.44,,47.83,,,,136.4,,,,,,,,,,,,,,,,,,,195.58,8669.02,1508.44
D,TRADING,REGIONSUM,4,"2019/12/03 17:00:00",1,VIC1,34,4733.41,8752.62,6.67,21.27,5426.09,6.67,686.01,0,,,103.42,,,,,,,,91.62,,,,,,,,48.73,,,,,,,,70,,,,,,,,130.59,,,,,,,,93.59,,,,,,"2019/12/03 16:55:04",4825.99,4852.63,,37.5,,,,81.75,,,,,,,,,,,,,,,,,,,345.79,5198.42,1354.62
D,TRADING,REGIONSUM,4,"2019/12/03 17:00:00",1,SA1,34,895.85,3003.07,105.5,15.24,1568.67,13.67,659.16,0,,,40.67,,,,,,,,19.37,,,,,,,,40.83,,,,,,,,66,,,,,,,,54.06,,,,,,,,105,,,,,,"2019/12/03 16:55:04",909.69,928.6,,45.33,,,,56.83,,,,,,,,,,,,,,,,,,,186.69,1115.29,1284.07
D,TRADING,REGIONSUM,4,"2019/12/03 17:00:00",1,QLD1,34,8358.05,10960.97,0,3.67,7863.65,0,-494.4,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,7.07,,,,,,,,8.09,,,,,,,,17.78,,,,,,"2019/12/03 16:55:04",8336,8376.6,,31,,,,75.02,,,,,,,,,,,,,,,,,,,153.15,8529.75,833.64
D,TRADING,REGIONSUM,4,"2019/12/03 17:00:00",1,TAS1,34,1129.76,1878.1,0,5.3,828.17,0,-301.59,0,,,44.99,,,,,,,,41.05,,,,,,,,20.07,,,,,,,,96.84,,,,,,,,126.29,,,,,,,,101.04,,,,,,"2019/12/03 16:55:04",1121.93,1129.76,,48.33,,,,5,,,,,,,,,,,,,,,,,,,176.41,1306.17,13.1
D,TRADING,REGIONSUM,4,"2019/12/03 17:30:00",1,NSW1,35,8393.9,13691.01,0,-24.75,8037.57,0,-356.33,0,,,15,,,,,,,,73.99,,,,,,,,37.95,,,,,,,,8.33,,,,,,,,63.31,,,,,,,,58.6,,,,,,"2019/12/03 17:25:03",8482.94,8459.22,,44.27,,,,96.19,,,,,,,,,,,,,,,,,,,193.73,8652.95,1431.01
D,TRADING,REGIONSUM,4,"2019/12/03 17:30:00",1,VIC1,35,4771.04,8753.94,0,11.57,5549.13,0,778.09,0,,,94.54,,,,,,,,109.04,,,,,,,,44.59,,,,,,,,59.66,,,,,,,,133.67,,,,,,,,105.67,,,,,,"2019/12/03 17:25:03",4864.62,4882.75,,45,,,,84.67,,,,,,,,,,,,,,,,,,,348,5230.75,1352.94
D,TRADING,REGIONSUM,4,"2019/12/03 17:30:00",1,SA1,35,1013.58,2990.61,105.17,13.99,1670.13,0.17,656.39,0,,,40,,,,,,,,18.54,,,,,,,,40,,,,,,,,38.83,,,,,,,,52,,,,,,,,95,,,,,,"2019/12/03 17:25:03",1018.4,1032.63,,57.18,,,,60.85,,,,,,,,,,,,,,,,,,,187.17,1219.80,1268.61
D,TRADING,REGIONSUM,4,"2019/12/03 17:30:00",1,QLD1,35,8416.13,10774.53,0,-6.92,7947.3,0,-468.83,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,10.83,,,,,,,,7.25,,,,,,,,16.26,,,,,,"2019/12/03 17:25:03",8428.22,8433.17,,43.28,,,,108.3,,,,,,,,,,,,,,,,,,,148.94,8582.11,650.03
D,TRADING,REGIONSUM,4,"2019/12/03 17:30:00",1,TAS1,35,1160.03,1888.13,0,1.85,763.67,0,-396.37,0,,,57.42,,,,,,,,24.36,,,,,,,,21.48,,,,,,,,76.94,,,,,,,,96.47,,,,,,,,77.17,,,,,,"2019/12/03 17:25:03",1152.81,1160.03,,20.27,,,,5,,,,,,,,,,,,,,,,,,,162.45,1322.48,23.13
