C,SETP.WORLD,DVD_TRADINGREGIONSUM,AEMO,PUBLIC,2019/03/02,00:10:04,0000000304980256,,0000000304980068
I,TRADING,REGIONSUM,4,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,TOTALDEMAND,AVAILABLEGENERATION,AVAILABLELOAD,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,LASTCHANGED,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,TOTALINTERMITTENTGENERATION,DEMAND_AND_NONSCHEDGEN,UIGF
D,TRADING,REGIONSUM,4,"2018/12/01 00:30:00",1,NSW1,1,7030.27,9800.87,0,-30.84,6193.99,0,-836.28,0,,,44,,,,,,,,11.83,,,,,,,,5.83,,,,,,,,260.37,,,,,,,,130.5,,,,,,,,119.72,,,,,,"2018/12/01 00:25:04",7088.64,7037.56,,48.83,,,,47.01,,,,,,,,,,,,,,,,,,,0.3,7037.86,195.87
D,TRADING,REGIONSUM,4,"2018/12/01 00:30:00",1,QLD1,1,6088.62,9879.73,0,-30.73,6501.91,0,413.29,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,25.67,,,,,,,,81.22,,,,,,,,43.93,,,,,,"2018/12/01 00:25:04",6131.56,6091.75,,42.86,,,,109.01,,,,,,,,,,,,,,,,,,,59.22,6150.97,10.73
D,TRADING,REGIONSUM,4,"2018/12/01 00:30:00",1,SA1,1,1306.96,3052.06,80,-7.75,1563.44,0,256.48,0,,,41,,,,,,,,49,,,,,,,,58.95,,,,,,,,59.18,,,,,,,,95.77,,,,,,,,113,,,,,,"2018/12/01 00:25:04",1314.78,1309.66,,30,,,,92.5,,,,,,,,,,,,,,,,,,,113.35,1423.01,820.06
D,TRADING,REGIONSUM,4,"2018/12/01 00:30:00",1,TAS1,1,1057.96,2194.56,0,-1.81,1436.48,0,378.52,0,,,111.65,,,,,,,,68.13,,,,,,,,0.16,,,,,,,,0,,,,,,,,64.29,,,,,,,,67.3,,,,,,"2018/12/01 00:25:04",1078.95,1070.47,,25.64,,,,0,,,,,,,,,,,,,,,,,,,38.15,1108.62,146.56
D,TRADING,REGIONSUM,4,"2018/12/01 00:30:00",1,VIC1,1,4392.65,7561.49,0,-22.06,4221.33,0,-171.31,0,,,68.33,,,,,,,,47.09,,,,,,,,8.1,,,,,,,,44.49,,,,,,,,45.83,,,,,,,,73.66,,,,,,"2018/12/01 00:25:04",4438.65,4407.72,,2.67,,,,18.5,,,,,,,,,,,,,,,,,,,25.87,4433.59,24.49
D,TRADING,REGIONSUM,4,"2018/12/01 01:00:00",1,NSW1,2,6835.49,9735.61,66.67,-34.99,5977.54,6.67,-864.62,0,,,45.98,,,,,,,,11.33,,,,,,,,7.78,,,,,,,,275.07,,,,,,,,146.09,,,,,,,,133.47,,,,,,"2018/12/01 00:55:04",6881.57,6851.79,,27.95,,,,56.48,,,,,,,,,,,,,,,,,,,0.3,6852.09,173.94
D,TRADING,REGIONSUM,4,"2018/12/01 01:00:00",1,QLD1,2,5981.6,9865.55,0,-25.02,6425.5,0,443.89,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,35.36,,,,,,,,76.32,,,,,,,,39.34,,,,,,"2018/12/01 00:55:04",6013.28,5985.43,,54.38,,,,75.3,,,,,,,,,,,,,,,,,,,60.23,6045.66,3.22
D,TRADING,REGIONSUM,4,"2018/12/01 01:00:00",1,SA1,2,1262.21,2983.77,80,-11.91,1536.07,0,273.86,0,,,41,,,,,,,,49,,,,,,,,63,,,,,,,,45,,,,,,,,94.44,,,,,,,,109.67,,,,,,"2018/12/01 00:55:04",1273.12,1265.19,,15,,,,90,,,,,,,,,,,,,,,,,,,112.76,1377.95,871.77
D,TRADING,REGIONSUM,4,"2018/12/01 01:00:00",1,TAS1,2,1050.51,2123.76,0,0.32,1294.51,0,244.01,0,,,125.44,,,,,,,,72.36,,,,,,,,2.21,,,,,,,,0.8,,,,,,,,69.62,,,,,,,,89.57,,,,,,"2018/12/01 00:55:04",1058.66,1055.62,,50,,,,0,,,,,,,,,,,,,,,,,,,34.27,1089.89,146.76
D,TRADING,REGIONSUM,4,"2018/12/01 01:00:00",1,VIC1,2,4251.29,7634.25,0,-14.01,4189.99,0,-61.3,0,,,51.52,,,,,,,,48.33,,,,,,,,8.33,,,,,,,,51.83,,,,,,,,44.33,,,,,,,,58.75,,,,,,"2018/12/01 00:55:04",4278.67,4265.59,,2.67,,,,34,,,,,,,,,,,,,,,,,,,19.9,4285.49,55.25
