C,SETP.WORLD,DVD_TRADINGREGIONSUM,AEMO,PUBLIC,2019/03/02,02:25:03,0000000304980473,,0000000304980287
I,TRADING,REGIONSUM,4,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,TOTALDEMAND,AVAILABLEGENERATION,AVAILABLELOAD,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,LASTCHANGED,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,TOTALINTERMITTENTGENERATION,DEMAND_AND_NONSCHEDGEN,UIGF
D,TRADING,REGIONSUM,4,"2019/01/01 00:30:00",1,NSW1,1,7457.58,12937.55,200,-33.95,7552.11,117.13,-22.59,0,,,74,,,,,,,,36.31,,,,,,,,9.81,,,,,,,,190.88,,,,,,,,200.17,,,,,,,,181.75,,,,,,"2019/01/01 00:25:04",7609.01,7588.21,,31.32,,,,51.86,,,,,,,,,,,,,,,,,,,0.41,7588.62,182.55
D,TRADING,REGIONSUM,4,"2019/01/01 00:30:00",1,QLD1,1,5953.92,9803.33,0,-10.03,6307.56,0,353.64,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,130.17,,,,,,,,78.01,,,,,,,,38.01,,,,,,"2019/01/01 00:25:04",5979.34,5955.84,,44.18,,,,93.7,,,,,,,,,,,,,,,,,,,71.93,6027.77,92.33
D,TRADING,REGIONSUM,4,"2019/01/01 00:30:00",1,SA1,1,1394.21,2579.02,87,-12.94,1186.75,0,-207.46,0,,,40.83,,,,,,,,19,,,,,,,,49.33,,,,,,,,57.83,,,,,,,,49.04,,,,,,,,94.14,,,,,,"2019/01/01 00:25:04",1415.79,1395.53,,22.67,,,,25,,,,,,,,,,,,,,,,,,,62.7,1458.23,670.69
D,TRADING,REGIONSUM,4,"2019/01/01 00:30:00",1,TAS1,1,1019.42,2347.65,0,-2.26,701.41,0,-318.01,0,,,59.03,,,,,,,,34.1,,,,,,,,0,,,,,,,,19.66,,,,,,,,80.05,,,,,,,,64.04,,,,,,"2019/01/01 00:25:04",1020.15,1019.42,,20,,,,40,,,,,,,,,,,,,,,,,,,41.95,1061.37,116.65
D,TRADING,REGIONSUM,4,"2019/01/01 00:30:00",1,VIC1,1,4286.24,8424.45,0,-22.78,4512.62,0,226.38,0,,,85.43,,,,,,,,49.17,,,,,,,,10.64,,,,,,,,48.33,,,,,,,,13,,,,,,,,42.33,,,,,,"2019/01/01 00:25:04",4322.93,4301.46,,1.83,,,,3.67,,,,,,,,,,,,,,,,,,,33.47,4334.93,113.45
D,TRADING,REGIONSUM,4,"2019/01/01 01:00:00",1,NSW1,2,7243.21,12912.71,392.67,-36.35,7428.95,377.33,-191.6,0,,,74,,,,,,,,39.7,,,,,,,,24.03,,,,,,,,197,,,,,,,,199.04,,,,,,,,181.09,,,,,,"2019/01/01 00:55:05",7654.57,7631.65,,26.24,,,,45.7,,,,,,,,,,,,,,,,,,,0.36,7632.01,157.71
D,TRADING,REGIONSUM,4,"2019/01/01 01:00:00",1,QLD1,2,5844.93,9819.23,0,-41.2,6262.72,0,417.79,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,133.06,,,,,,,,69.6,,,,,,,,33.23,,,,,,"2019/01/01 00:55:05",5885.03,5848.02,,40.6,,,,97.41,,,,,,,,,,,,,,,,,,,56.89,5904.91,107.23
D,TRADING,REGIONSUM,4,"2019/01/01 01:00:00",1,SA1,2,1338.64,2495.69,87,-13.06,1104.87,8,-241.78,0,,,40,,,,,,,,18.77,,,,,,,,40,,,,,,,,56.33,,,,,,,,49.33,,,,,,,,95.05,,,,,,"2019/01/01 00:55:05",1358.15,1348.46,,31.5,,,,12.67,,,,,,,,,,,,,,,,,,,53.23,1401.69,592.03
D,TRADING,REGIONSUM,4,"2019/01/01 01:00:00",1,TAS1,2,1009.7,2355.21,0,-0.61,692.85,0,-316.85,0,,,66.32,,,,,,,,40.17,,,,,,,,1.87,,,,,,,,12.21,,,,,,,,90.58,,,,,,,,72.47,,,,,,"2019/01/01 00:55:05",1009.52,1009.7,,20,,,,55.42,,,,,,,,,,,,,,,,,,,41.7,1051.40,124.21
D,TRADING,REGIONSUM,4,"2019/01/01 01:00:00",1,VIC1,2,4136.24,8411.23,0,-15.07,4499.23,0,362.99,0,,,84.14,,,,,,,,48.33,,,,,,,,8.33,,,,,,,,48.33,,,,,,,,15.62,,,,,,,,42.33,,,,,,"2019/01/01 00:55:05",4169.32,4150.79,,1.67,,,,3.67,,,,,,,,,,,,,,,,,,,21.97,4172.76,99.23
