C,SETP.WORLD,DVD_TRADINGREGIONSUM,AEMO,PUBLIC,2018/05/08,02:10:02,0000000294579382,,0000000294579167
I,TRADING,REGIONSUM,4,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,TOTALDEMAND,AVAILABLEGENERATION,AVAILABLELOAD,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,LASTCHANGED,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,TOTALINTERMITTENTGENERATION,DEMAND_AND_NONSCHEDGEN,UIGF
D,TRADING,REGIONSUM,4,"2018/04/01 00:30:00",1,NSW1,1,6598.45,10146.78,0,-30.84,6035.23,0,-563.22,0,,,114,,,,,,,,97,,,,,,,,78.5,,,,,,,,325,,,,,,,,283.75,,,,,,,,267.37,,,,,,"2018/04/01 00:25:06",6677.97,6635.55,,69.78,,,,74.88,,,,,,,,,,,,,,,,,,,0.39,6635.94,302.44
D,TRADING,REGIONSUM,4,"2018/04/01 00:30:00",1,QLD1,1,5667.57,10668,240,-48.07,6562.98,0,895.41,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,115.55,,,,,,,,67,,,,,,,,46,,,,,,"2018/04/01 00:25:06",5737.84,5684.94,,27.39,,,,38.79,,,,,,,,,,,,,,,,,,,96.49,5781.43,0
D,TRADING,REGIONSUM,4,"2018/04/01 00:30:00",1,SA1,1,1280.36,1993.71,80,-13.98,783.85,11,-507.5,0,,,40,,,,,,,,38.92,,,,,,,,40.1,,,,,,,,60.67,,,,,,,,79,,,,,,,,93,,,,,,"2018/04/01 00:25:06",1341.06,1321.45,,22.83,,,,14.67,,,,,,,,,,,,,,,,,,,19.78,1341.23,85.71
D,TRADING,REGIONSUM,4,"2018/04/01 00:30:00",1,TAS1,1,955.44,2003.18,0,-1.46,955.44,0,0,0,,,15.52,,,,,,,,84.2,,,,,,,,67.36,,,,,,,,16.62,,,,,,,,86.65,,,,,,,,69.32,,,,,,"2018/04/01 00:25:06",959.63,955.44,,50,,,,50,,,,,,,,,,,,,,,,,,,78.96,1034.40,110.18
D,TRADING,REGIONSUM,4,"2018/04/01 00:30:00",1,VIC1,1,4198.37,8284.88,0,-15.44,4486.74,0,288.37,0,,,155.59,,,,,,,,107.21,,,,,,,,15.03,,,,,,,,40,,,,,,,,55,,,,,,,,78.38,,,,,,"2018/04/01 00:25:06",4242.76,4226.85,,0,,,,1.67,,,,,,,,,,,,,,,,,,,14.37,4241.22,15.88
D,TRADING,REGIONSUM,4,"2018/04/01 01:00:00",1,NSW1,2,6428.87,10193.2,0,-32.95,5897.65,0,-531.21,0,,,114,,,,,,,,97,,,,,,,,78.53,,,,,,,,327,,,,,,,,295.26,,,,,,,,283.6,,,,,,"2018/04/01 00:55:06",6507.87,6458.94,,70.64,,,,75.26,,,,,,,,,,,,,,,,,,,0.54,6459.48,332.2
D,TRADING,REGIONSUM,4,"2018/04/01 01:00:00",1,QLD1,2,5510.28,10513,240,-19.08,6326.76,0,816.48,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,116.05,,,,,,,,57,,,,,,,,40.67,,,,,,"2018/04/01 00:55:06",5566,5524.57,,29.83,,,,26.26,,,,,,,,,,,,,,,,,,,92.46,5617.03,0
D,TRADING,REGIONSUM,4,"2018/04/01 01:00:00",1,SA1,2,1240.61,1918.07,80,-11.23,650.02,0,-590.59,0,,,40,,,,,,,,39,,,,,,,,40,,,,,,,,60.83,,,,,,,,79,,,,,,,,89.17,,,,,,"2018/04/01 00:55:06",1301.28,1280.61,,12.87,,,,21.82,,,,,,,,,,,,,,,,,,,22.56,1303.17,78.07
D,TRADING,REGIONSUM,4,"2018/04/01 01:00:00",1,TAS1,2,937.35,2025.2,0,-0.26,937.35,0,0,0,,,15.75,,,,,,,,84.58,,,,,,,,67.66,,,,,,,,26.61,,,,,,,,98.22,,,,,,,,78.58,,,,,,"2018/04/01 00:55:06",943.62,937.35,,50,,,,50,,,,,,,,,,,,,,,,,,,92.72,1030.07,132.2
D,TRADING,REGIONSUM,4,"2018/04/01 01:00:00",1,VIC1,2,4081.68,8278.99,0,-6.94,4507.75,0,426.07,0,,,157.22,,,,,,,,113.92,,,,,,,,22.48,,,,,,,,40,,,,,,,,61.33,,,,,,,,79.15,,,,,,"2018/04/01 00:55:06",4124.4,4118.06,,6.67,,,,6.67,,,,,,,,,,,,,,,,,,,16.63,4134.69,9.99
D,TRADING,REGIONSUM,4,"2018/04/01 01:30:00",1,NSW1,3,6158.19,10199.27,0,-39.67,5533.08,0,-625.11,0,,,114,,,,,,,,97,,,,,,,,78,,,,,,,,325,,,,,,,,295.3,,,,,,,,281.17,,,,,,"2018/04/01 01:25:06",6234.49,6188.51,,69.17,,,,71.83,,,,,,,,,,,,,,,,,,,1.71,6190.22,338.27
D,TRADING,REGIONSUM,4,"2018/04/01 01:30:00",1,QLD1,3,5425.29,10513,240,-38.23,6274.23,0,848.93,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,120.3,,,,,,,,57,,,,,,,,40.67,,,,,,"2018/04/01 01:25:06",5485.32,5441.16,,22.18,,,,25.17,,,,,,,,,,,,,,,,,,,93.04,5534.20,0
D,TRADING,REGIONSUM,4,"2018/04/01 01:30:00",1,SA1,3,1159.92,1943.77,80,-12.82,666.14,0,-493.79,0,,,40,,,,,,,,38.92,,,,,,,,40,,,,,,,,61,,,,,,,,79,,,,,,,,93,,,,,,"2018/04/01 01:25:06",1210.64,1188.25,,28.66,,,,31.33,,,,,,,,,,,,,,,,,,,23.13,1211.38,92.77
D,TRADING,REGIONSUM,4,"2018/04/01 01:30:00",1,TAS1,3,936.11,2033.8,0,0.06,936.11,0,0,0,,,15.83,,,,,,,,84.58,,,,,,,,67.66,,,,,,,,30.99,,,,,,,,103.53,,,,,,,,82.82,,,,,,"2018/04/01 01:25:06",936.42,936.11,,50,,,,50,,,,,,,,,,,,,,,,,,,101.63,1037.74,140.8
D,TRADING,REGIONSUM,4,"2018/04/01 01:30:00",1,VIC1,3,3979.28,8276.16,0,-1.57,4349.51,0,370.23,0,,,156.32,,,,,,,,118.73,,,,,,,,31.05,,,,,,,,40,,,,,,,,69.34,,,,,,,,85.8,,,,,,"2018/04/01 01:25:06",4014.18,4005.03,,0,,,,1.67,,,,,,,,,,,,,,,,,,,17.11,4022.14,7.16
D,TRADING,REGIONSUM,4,"2018/04/01 02:00:00",1,NSW1,4,6012.85,10240.48,0,-24.77,5131.61,0,-881.24,0,,,98.18,,,,,,,,99,,,,,,,,80.67,,,,,,,,331.64,,,,,,,,309.41,,,,,,,,296.77,,,,,,"2018/04/01 01:55:05",6070.99,6042,,54.72,,,,91.08,,,,,,,,,,,,,,,,,,,6.2,6048.20,339.48
D,TRADING,REGIONSUM,4,"2018/04/01 02:00:00",1,QLD1,4,5386.56,10513,240,-28.35,6275.97,0,889.41,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,134.01,,,,,,,,59.5,,,,,,,,42,,,,,,"2018/04/01 01:55:05",5431.96,5404.32,,42.48,,,,33.29,,,,,,,,,,,,,,,,,,,96.28,5500.60,0
D,TRADING,REGIONSUM,4,"2018/04/01 02:00:00",1,SA1,4,1103.37,1790.47,80,-7.69,687.68,0,-415.69,0,,,40,,,,,,,,19,,,,,,,,40,,,,,,,,41,,,,,,,,41.2,,,,,,,,79.34,,,,,,"2018/04/01 01:55:05",1139.28,1124.15,,22.8,,,,5.63,,,,,,,,,,,,,,,,,,,27.73,1151.88,100.47
D,TRADING,REGIONSUM,4,"2018/04/01 02:00:00",1,TAS1,4,943.92,2024.14,0,-0.11,943.92,0,0,0,,,16.07,,,,,,,,84.71,,,,,,,,67.77,,,,,,,,25.86,,,,,,,,96.81,,,,,,,,77.44,,,,,,"2018/04/01 01:55:05",942.95,943.92,,50,,,,50,,,,,,,,,,,,,,,,,,,99.93,1043.85,131.14
D,TRADING,REGIONSUM,4,"2018/04/01 02:00:00",1,VIC1,4,3832.99,8275.29,0,-14.82,4326.29,0,493.3,0,,,175.72,,,,,,,,144.36,,,,,,,,34.27,,,,,,,,40,,,,,,,,95,,,,,,,,87,,,,,,"2018/04/01 01:55:05",3864.89,3851.08,,0,,,,0,,,,,,,,,,,,,,,,,,,20.53,3871.61,6.29
D,TRADING,REGIONSUM,4,"2018/04/01 02:30:00",1,NSW1,5,5856.6,10343.77,0,-23.34,4810.15,0,-1046.45,0,,,94,,,,,,,,99,,,,,,,,83,,,,,,,,324,,,,,,,,240.5,,,,,,,,237.09,,,,,,"2018/04/01 02:25:06",5907.21,5885.31,,45.41,,,,58.83,,,,,,,,,,,,,,,,,,,10.27,5895.58,362.77
D,TRADING,REGIONSUM,4,"2018/04/01 02:30:00",1,QLD1,5,5356.05,10513,240,-12.19,6228.74,0,872.69,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,126.46,,,,,,,,170.96,,,,,,,,107.7,,,,,,"2018/04/01 02:25:06",5382.61,5373.13,,58.17,,,,51.89,,,,,,,,,,,,,,,,,,,71.98,5445.11,0
D,TRADING,REGIONSUM,4,"2018/04/01 02:30:00",1,SA1,5,1092.04,1812.63,80,-0.86,735.63,0,-356.42,0,,,40,,,,,,,,19,,,,,,,,40,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,"2018/04/01 02:25:06",1115.87,1107.74,,16.42,,,,19.28,,,,,,,,,,,,,,,,,,,23.64,1131.38,121.63
D,TRADING,REGIONSUM,4,"2018/04/01 02:30:00",1,TAS1,5,957.36,1988.72,0,0.55,957.36,0,0,0,,,16.17,,,,,,,,84.48,,,,,,,,67.58,,,,,,,,22.15,,,,,,,,93.04,,,,,,,,74.43,,,,,,"2018/04/01 02:25:06",950.61,957.36,,50,,,,50,,,,,,,,,,,,,,,,,,,101.36,1058.72,95.72
D,TRADING,REGIONSUM,4,"2018/04/01 02:30:00",1,VIC1,5,3736.33,8281.41,0,-5.3,4341.75,0,605.42,0,,,179.84,,,,,,,,147.34,,,,,,,,36.29,,,,,,,,57.5,,,,,,,,80,,,,,,,,102.67,,,,,,"2018/04/01 02:25:06",3752.75,3750.09,,0,,,,0,,,,,,,,,,,,,,,,,,,23.46,3773.55,12.41
D,TRADING,REGIONSUM,4,"2018/04/01 03:00:00",1,NSW1,6,5778.69,10277.23,120,-15.66,4692.54,83.33,-1169.48,0,,,92,,,,,,,,99,,,,,,,,83,,,,,,,,319,,,,,,,,286,,,,,,,,274.59,,,,,,"2018/04/01 02:55:06",5897.5,5895.68,,66.67,,,,83.5,,,,,,,,,,,,,,,,,,,24.26,5919.94,396.23
D,TRADING,REGIONSUM,4,"2018/04/01 03:00:00",1,QLD1,6,5340.31,10672,240,-4.08,6241.61,0,901.3,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,113.9,,,,,,,,47,,,,,,,,35.33,,,,,,"2018/04/01 02:55:06",5357.34,5358.8,,32.83,,,,26.67,,,,,,,,,,,,,,,,,,,62.51,5421.31,0
D,TRADING,REGIONSUM,4,"2018/04/01 03:00:00",1,SA1,6,1070.97,1833.69,80,-2.97,751.17,0,-319.8,0,,,40,,,,,,,,19,,,,,,,,40,,,,,,,,41,,,,,,,,39,,,,,,,,73.43,,,,,,"2018/04/01 02:55:06",1091.21,1083.89,,20.5,,,,19.83,,,,,,,,,,,,,,,,,,,11.44,1095.33,139.69
D,TRADING,REGIONSUM,4,"2018/04/01 03:00:00",1,TAS1,6,960.64,1986.65,0,0.13,960.64,0,0,0,,,16.08,,,,,,,,84.3,,,,,,,,67.44,,,,,,,,14.3,,,,,,,,83.18,,,,,,,,66.54,,,,,,"2018/04/01 02:55:06",963.9,960.64,,50,,,,50,,,,,,,,,,,,,,,,,,,83.66,1044.30,93.65
