C,SETP.WORLD,DVD_TRADINGREGIONSUM,AEMO,PUBLIC,2017/12/12,01:55:00,0000000289997937,,0000000289997736
I,TRADING,REGIONSUM,4,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,TOTALDEMAND,AVAILABLEGENERATION,AVAILABLELOAD,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,LASTCHANGED,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,TOTALINTERMITTENTGENERATION,DEMAND_AND_NONSCHEDGEN,UIGF
D,TRADING,REGIONSUM,4,"2017/11/01 00:30:00",1,NSW1,1,6864.52,10779.99,0,-29.32,6631.84,0,-232.68,0,,,46,,,,,,,,8,,,,,,,,16,,,,,,,,297.48,,,,,,,,172.84,,,,,,,,194.68,,,,,,"2017/11/01 00:25:03",6923.26,6877.65,,56,,,,54.02,,,,,,,,,,,,,,,,,,,77.5,6955.15,78.99
D,TRADING,REGIONSUM,4,"2017/11/01 00:30:00",1,QLD1,1,5463.59,9484,240,-33.36,5954.27,0,490.69,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,75.68,,,,,,,,37.77,,,,,,,,36.1,,,,,,"2017/11/01 00:25:03",5503.91,5467.29,,10.97,,,,28,,,,,,,,,,,,,,,,,,,108.28,5575.57,0
D,TRADING,REGIONSUM,4,"2017/11/01 00:30:00",1,SA1,1,1334.3,2577.19,0,-10.83,1504.32,0,170.01,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,30,,,,,,,,70,,,,,,,,50,,,,,,"2017/11/01 00:25:03",1344.56,1334.42,,0,,,,15,,,,,,,,,,,,,,,,,,,32.4,1366.82,303.19
D,TRADING,REGIONSUM,4,"2017/11/01 00:30:00",1,TAS1,1,1001.81,2023.4,0,-1.37,807.07,0,-194.75,0,,,168.02,,,,,,,,176.91,,,,,,,,70.48,,,,,,,,20,,,,,,,,42.57,,,,,,,,34.05,,,,,,"2017/11/01 00:25:03",999.87,1001.81,,43.03,,,,22.98,,,,,,,,,,,,,,,,,,,71.65,1073.46,18.4
D,TRADING,REGIONSUM,4,"2017/11/01 00:30:00",1,VIC1,1,4381.75,7289.19,0,-17.48,4169.56,0,-212.2,0,,,80,,,,,,,,0,,,,,,,,0,,,,,,,,33,,,,,,,,33.67,,,,,,,,42,,,,,,"2017/11/01 00:25:03",4407.66,4385.88,,10,,,,10,,,,,,,,,,,,,,,,,,,156.78,4542.66,101.19
D,TRADING,REGIONSUM,4,"2017/11/01 01:00:00",1,NSW1,2,6753.47,10716.22,0,-27.77,6434.34,0,-319.13,0,,,46,,,,,,,,8,,,,,,,,16,,,,,,,,306.71,,,,,,,,149.91,,,,,,,,182.2,,,,,,"2017/11/01 00:55:04",6803.28,6771.24,,54,,,,56,,,,,,,,,,,,,,,,,,,43.96,6815.20,95.22
D,TRADING,REGIONSUM,4,"2017/11/01 01:00:00",1,QLD1,2,5303.32,9485,240,-31.78,5894.36,0,591.04,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,36.94,,,,,,,,36.38,,,,,,,,24.71,,,,,,"2017/11/01 00:55:04",5352.27,5309.95,,11.98,,,,28,,,,,,,,,,,,,,,,,,,114.03,5423.98,0
D,TRADING,REGIONSUM,4,"2017/11/01 01:00:00",1,SA1,2,1261.16,2533.78,0,-16.52,1321.85,0,60.69,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,30,,,,,,,,70,,,,,,,,50,,,,,,"2017/11/01 00:55:04",1282.48,1260.74,,5.02,,,,15,,,,,,,,,,,,,,,,,,,30.69,1291.43,258.78
D,TRADING,REGIONSUM,4,"2017/11/01 01:00:00",1,TAS1,2,993.62,2007.92,0,0.12,778.67,0,-214.95,0,,,169.52,,,,,,,,183.48,,,,,,,,77.63,,,,,,,,20,,,,,,,,43.12,,,,,,,,34.49,,,,,,"2017/11/01 00:55:04",994.5,993.62,,49,,,,21,,,,,,,,,,,,,,,,,,,69.55,1063.17,2.92
D,TRADING,REGIONSUM,4,"2017/11/01 01:00:00",1,VIC1,2,4269.29,7310.86,0,-18.04,4179.86,0,-89.43,0,,,80,,,,,,,,0,,,,,,,,0,,,,,,,,33,,,,,,,,33,,,,,,,,41,,,,,,"2017/11/01 00:55:04",4290.07,4273.52,,0,,,,10,,,,,,,,,,,,,,,,,,,152.15,4425.67,122.86
D,TRADING,REGIONSUM,4,"2017/11/01 01:30:00",1,NSW1,3,6409.64,10721.87,0,-52.17,6121.41,0,-288.24,0,,,46,,,,,,,,15.25,,,,,,,,16,,,,,,,,307,,,,,,,,158.6,,,,,,,,189.34,,,,,,"2017/11/01 01:25:04",6506.88,6429.15,,54,,,,56,,,,,,,,,,,,,,,,,,,25.24,6454.39,100.87
D,TRADING,REGIONSUM,4,"2017/11/01 01:30:00",1,QLD1,3,5231.64,9332,240,-36.2,5824.83,0,593.19,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,38.31,,,,,,,,34.97,,,,,,,,24.97,,,,,,"2017/11/01 01:25:04",5285.25,5238.42,,11.98,,,,28,,,,,,,,,,,,,,,,,,,124.55,5362.97,0
D,TRADING,REGIONSUM,4,"2017/11/01 01:30:00",1,SA1,3,1212.1,2466.4,0,-11.28,1299.2,0,87.1,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,30,,,,,,,,70,,,,,,,,50,,,,,,"2017/11/01 01:25:04",1219.75,1211.74,,5.02,,,,15,,,,,,,,,,,,,,,,,,,26.26,1238,191.4
D,TRADING,REGIONSUM,4,"2017/11/01 01:30:00",1,TAS1,3,980.54,2010.44,0,0.13,727.03,0,-253.51,0,,,172.01,,,,,,,,179.64,,,,,,,,86.4,,,,,,,,20,,,,,,,,43.72,,,,,,,,34.97,,,,,,"2017/11/01 01:25:04",986.88,980.54,,49,,,,31,,,,,,,,,,,,,,,,,,,67.65,1048.19,5.44
D,TRADING,REGIONSUM,4,"2017/11/01 01:30:00",1,VIC1,3,4174.23,7303.81,0,-18.51,4067.81,0,-106.42,0,,,78.37,,,,,,,,3.67,,,,,,,,0,,,,,,,,33,,,,,,,,33,,,,,,,,41,,,,,,"2017/11/01 01:25:04",4197.65,4180.43,,0,,,,0,,,,,,,,,,,,,,,,,,,149.35,4329.78,115.81
D,TRADING,REGIONSUM,4,"2017/11/01 02:00:00",1,NSW1,4,6226.55,10829.03,0,-33.93,5963.93,0,-262.62,0,,,46,,,,,,,,16,,,,,,,,16,,,,,,,,307,,,,,,,,208,,,,,,,,222.12,,,,,,"2017/11/01 01:55:03",6298.81,6246.24,,54,,,,56,,,,,,,,,,,,,,,,,,,11.21,6257.45,121.36
D,TRADING,REGIONSUM,4,"2017/11/01 02:00:00",1,QLD1,4,5165.43,9333,240,-28.11,5750.64,0,585.21,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,66.05,,,,,,,,44.58,,,,,,,,44.58,,,,,,"2017/11/01 01:55:03",5206.79,5172.09,,9,,,,26.37,,,,,,,,,,,,,,,,,,,129.93,5302.02,0
D,TRADING,REGIONSUM,4,"2017/11/01 02:00:00",1,SA1,4,1170.36,2396.82,0,-7.22,1146.82,0,-23.54,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,"2017/11/01 01:55:03",1178.75,1170.74,,8,,,,15,,,,,,,,,,,,,,,,,,,17.3,1188.04,121.82
D,TRADING,REGIONSUM,4,"2017/11/01 02:00:00",1,TAS1,4,991.45,2013.66,0,-0.12,728.39,0,-263.06,0,,,162.79,,,,,,,,172.85,,,,,,,,93.15,,,,,,,,20,,,,,,,,52.22,,,,,,,,35.1,,,,,,"2017/11/01 01:55:03",992.5,991.45,,49,,,,32.63,,,,,,,,,,,,,,,,,,,59.78,1051.23,8.66
D,TRADING,REGIONSUM,4,"2017/11/01 02:00:00",1,VIC1,4,4021.91,7290.36,0,-12.65,4019.96,0,-1.94,0,,,90.09,,,,,,,,16.96,,,,,,,,0,,,,,,,,33,,,,,,,,38,,,,,,,,41,,,,,,"2017/11/01 01:55:03",4039.89,4029.22,,0,,,,0,,,,,,,,,,,,,,,,,,,137.24,4166.46,102.36
D,TRADING,REGIONSUM,4,"2017/11/01 02:30:00",1,NSW1,5,6034.41,10854.09,0,-32.35,5748.53,0,-285.88,0,,,46,,,,,,,,16,,,,,,,,16,,,,,,,,322.43,,,,,,,,209.84,,,,,,,,212.45,,,,,,"2017/11/01 02:25:04",6088.45,6054.19,,46.19,,,,43,,,,,,,,,,,,,,,,,,,18.31,6072.50,133.09
D,TRADING,REGIONSUM,4,"2017/11/01 02:30:00",1,QLD1,5,5128.61,9333,240,-12.4,5728.85,0,600.24,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,28.3,,,,,,,,36.65,,,,,,,,35.84,,,,,,"2017/11/01 02:25:04",5146.02,5135.77,,27.83,,,,25.65,,,,,,,,,,,,,,,,,,,131.86,5267.63,0
D,TRADING,REGIONSUM,4,"2017/11/01 02:30:00",1,SA1,5,1122.71,2385.99,0,-4.46,997.98,0,-124.72,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,"2017/11/01 02:25:04",1128.03,1125.64,,15,,,,15,,,,,,,,,,,,,,,,,,,24.03,1149.67,106.99
D,TRADING,REGIONSUM,4,"2017/11/01 02:30:00",1,TAS1,5,1002.63,2011.1,0,-0.22,720.61,0,-282.02,0,,,155.3,,,,,,,,153.95,,,,,,,,99.44,,,,,,,,20,,,,,,,,44.6,,,,,,,,35.64,,,,,,"2017/11/01 02:25:04",1002.29,1002.63,,36,,,,46.35,,,,,,,,,,,,,,,,,,,48.5,1051.13,6.1
D,TRADING,REGIONSUM,4,"2017/11/01 02:30:00",1,VIC1,5,3883.24,7303.5,0,-12.9,4015.83,0,132.59,0,,,96.16,,,,,,,,43.87,,,,,,,,0,,,,,,,,33,,,,,,,,33.83,,,,,,,,41,,,,,,"2017/11/01 02:25:04",3904.72,3893.56,,0,,,,0,,,,,,,,,,,,,,,,,,,168.35,4061.91,115.5
D,TRADING,REGIONSUM,4,"2017/11/01 03:00:00",1,NSW1,6,5959.2,10838.9,0,-8.03,5705.83,0,-253.37,0,,,46,,,,,,,,16,,,,,,,,16,,,,,,,,321.13,,,,,,,,202.94,,,,,,,,205.49,,,,,,"2017/11/01 02:55:03",5986.9,5978.05,,47.62,,,,42,,,,,,,,,,,,,,,,,,,24.87,6002.92,117.9
