C,SETP.WORLD,DVD_TRADINGREGIONSUM,AEMO,PUBLIC,2019/10/05,02:40:00,0000000313641519,,0000000313641324
I,TRADING,REGIONSUM,4,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,TOTALDEMAND,AVAILABLEGENERATION,AVAILABLELOAD,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,LASTCHANGED,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,TOTALINTERMITTENTGENERATION,DEMAND_AND_NONSCHEDGEN,UIGF
D,TRADING,REGIONSUM,4,"2019/09/01 00:30:00",1,NSW1,1,7797.65,10346.86,160,-38.07,7344.25,152.13,-605.52,0,,,40.83,,,,,,,,21.67,,,,,,,,13.33,,,,,,,,75,,,,,,,,126.72,,,,,,,,122.86,,,,,,"2019/09/01 00:25:03",8021.88,7982.03,,125.54,,,,137.48,,,,,,,,,,,,,,,,,,,0.2,7982.23,313.86
D,TRADING,REGIONSUM,4,"2019/09/01 00:30:00",1,QLD1,1,5498.27,8972.1,0,-18.06,6338.56,0,840.29,0,,,4.51,,,,,,,,0.95,,,,,,,,0,,,,,,,,63.16,,,,,,,,45.58,,,,,,,,41.96,,,,,,"2019/09/01 00:25:03",5574.11,5522.35,,58.93,,,,113.26,,,,,,,,,,,,,,,,,,,145.82,5668.17,69.1
D,TRADING,REGIONSUM,4,"2019/09/01 00:30:00",1,SA1,1,1451.37,3060.87,87,-9.51,1726.73,0,275.36,0,,,44.88,,,,,,,,50.67,,,,,,,,74.69,,,,,,,,46,,,,,,,,106.18,,,,,,,,132.42,,,,,,"2019/09/01 00:25:03",1449.12,1455.18,,24.04,,,,97.26,,,,,,,,,,,,,,,,,,,134.62,1589.80,822.03
D,TRADING,REGIONSUM,4,"2019/09/01 00:30:00",1,TAS1,1,1050.51,1805.54,0,-1.77,1050.51,0,0,0,,,17.38,,,,,,,,84.51,,,,,,,,67.61,,,,,,,,17.52,,,,,,,,85.93,,,,,,,,68.74,,,,,,"2019/09/01 00:25:03",1050.9,1050.51,,50,,,,50,,,,,,,,,,,,,,,,,,,101.36,1151.87,13.54
D,TRADING,REGIONSUM,4,"2019/09/01 00:30:00",1,VIC1,1,4725.81,7250.09,0,-19.3,4288.22,0,-437.59,0,,,105.82,,,,,,,,126.62,,,,,,,,17.5,,,,,,,,41,,,,,,,,90.54,,,,,,,,71.79,,,,,,"2019/09/01 00:25:03",4760.18,4738.21,,1.5,,,,2,,,,,,,,,,,,,,,,,,,157.59,4895.80,729.09
D,TRADING,REGIONSUM,4,"2019/09/01 01:00:00",1,NSW1,2,7514.55,10315.05,173.33,-34.45,7109.37,169.51,-574.69,0,,,35.83,,,,,,,,30.65,,,,,,,,22.83,,,,,,,,78.33,,,,,,,,137.02,,,,,,,,141.56,,,,,,"2019/09/01 00:55:04",7737.45,7707.49,,121.02,,,,155.88,,,,,,,,,,,,,,,,,,,0.08,7707.57,281.05
D,TRADING,REGIONSUM,4,"2019/09/01 01:00:00",1,QLD1,2,5381.9,8971.56,0,-30.87,6099.51,0,717.62,0,,,8.89,,,,,,,,2.14,,,,,,,,0,,,,,,,,66.16,,,,,,,,60.44,,,,,,,,55.77,,,,,,"2019/09/01 00:55:04",5438.1,5399.63,,73.38,,,,112.28,,,,,,,,,,,,,,,,,,,141.17,5540.80,68.56
D,TRADING,REGIONSUM,4,"2019/09/01 01:00:00",1,SA1,2,1389.69,3034.01,87,-14.48,1530.05,0,140.36,0,,,42.67,,,,,,,,40.67,,,,,,,,81.69,,,,,,,,46,,,,,,,,78.45,,,,,,,,112.86,,,,,,"2019/09/01 00:55:04",1402.39,1390.52,,13.77,,,,57.42,,,,,,,,,,,,,,,,,,,126.47,1516.99,796.17
D,TRADING,REGIONSUM,4,"2019/09/01 01:00:00",1,TAS1,2,1043.11,1799.77,0,-0.86,1043.11,0,0,0,,,17.99,,,,,,,,85.78,,,,,,,,68.62,,,,,,,,16.78,,,,,,,,85.41,,,,,,,,68.33,,,,,,"2019/09/01 00:55:04",1039,1043.11,,50,,,,50,,,,,,,,,,,,,,,,,,,100.24,1143.35,7.77
D,TRADING,REGIONSUM,4,"2019/09/01 01:00:00",1,VIC1,2,4548.1,7302.71,10,-11.03,4318.49,8.33,-237.94,0,,,109.31,,,,,,,,133.75,,,,,,,,10.49,,,,,,,,41,,,,,,,,90.33,,,,,,,,56.06,,,,,,"2019/09/01 00:55:04",4570.86,4559.8,,1.83,,,,8.67,,,,,,,,,,,,,,,,,,,193.23,4753.03,775.71
D,TRADING,REGIONSUM,4,"2019/09/01 01:30:00",1,NSW1,3,7350.06,10291.77,160,-37.35,6710.04,160,-800.01,0,,,23.96,,,,,,,,23.33,,,,,,,,21.56,,,,,,,,115.83,,,,,,,,137.61,,,,,,,,127.88,,,,,,"2019/09/01 01:25:04",7579.32,7530.73,,89.02,,,,101.21,,,,,,,,,,,,,,,,,,,0.09,7530.82,257.77
D,TRADING,REGIONSUM,4,"2019/09/01 01:30:00",1,QLD1,3,5257.5,8981.21,0,-13.83,5907.68,0,650.18,0,,,17,,,,,,,,27.59,,,,,,,,20.74,,,,,,,,114,,,,,,,,97.67,,,,,,,,105.33,,,,,,"2019/09/01 01:25:04",5290.27,5272.31,,85.19,,,,101.69,,,,,,,,,,,,,,,,,,,141.37,5413.68,78.21
D,TRADING,REGIONSUM,4,"2019/09/01 01:30:00",1,SA1,3,1301.84,3018.7,87,-13.71,1580.68,0.33,278.5,0,,,43.67,,,,,,,,29.96,,,,,,,,55.91,,,,,,,,46,,,,,,,,57.02,,,,,,,,98.41,,,,,,"2019/09/01 01:25:04",1328.87,1306.14,,34.63,,,,46.65,,,,,,,,,,,,,,,,,,,139.44,1445.58,1026.54
D,TRADING,REGIONSUM,4,"2019/09/01 01:30:00",1,TAS1,3,1026.11,1800.27,0,-0.66,1026.11,0,0,0,,,17.79,,,,,,,,86.12,,,,,,,,68.9,,,,,,,,17.24,,,,,,,,86.69,,,,,,,,69.36,,,,,,"2019/09/01 01:25:04",1025.16,1026.11,,50,,,,50,,,,,,,,,,,,,,,,,,,100.63,1126.74,8.27
D,TRADING,REGIONSUM,4,"2019/09/01 01:30:00",1,VIC1,3,4387.99,7390.61,10,-21.08,4321.73,10,-76.25,0,,,112.58,,,,,,,,132.39,,,,,,,,24.74,,,,,,,,51,,,,,,,,92.17,,,,,,,,52.83,,,,,,"2019/09/01 01:25:04",4459.25,4410.96,,1.17,,,,2,,,,,,,,,,,,,,,,,,,210.66,4621.62,955.61
D,TRADING,REGIONSUM,4,"2019/09/01 02:00:00",1,NSW1,4,7155.96,10283.15,166.67,-27.86,6442.97,166.67,-879.67,0,,,21.58,,,,,,,,36.15,,,,,,,,42.51,,,,,,,,118.1,,,,,,,,139.4,,,,,,,,136.26,,,,,,"2019/09/01 01:55:03",7378.47,7344.13,,95.26,,,,112.81,,,,,,,,,,,,,,,,,,,0.08,7344.21,249.15
D,TRADING,REGIONSUM,4,"2019/09/01 02:00:00",1,QLD1,4,5161.8,8970.76,0,-2.63,5777.52,0,615.72,0,,,20.3,,,,,,,,23.49,,,,,,,,12.02,,,,,,,,114,,,,,,,,96.5,,,,,,,,99.64,,,,,,"2019/09/01 01:55:03",5177.44,5175.17,,72.44,,,,98.98,,,,,,,,,,,,,,,,,,,141.55,5316.72,67.76
D,TRADING,REGIONSUM,4,"2019/09/01 02:00:00",1,SA1,4,1250.63,3097.34,87,-11.37,1495.95,0,245.32,0,,,41.67,,,,,,,,23.21,,,,,,,,42.83,,,,,,,,46,,,,,,,,48.67,,,,,,,,93.5,,,,,,"2019/09/01 01:55:03",1268.8,1257.06,,41.13,,,,33.33,,,,,,,,,,,,,,,,,,,140.74,1397.80,1177.68
D,TRADING,REGIONSUM,4,"2019/09/01 02:00:00",1,TAS1,4,1020.39,1801.59,0,-0.28,1020.39,0,0,0,,,18,,,,,,,,86.65,,,,,,,,69.32,,,,,,,,17.32,,,,,,,,87.01,,,,,,,,69.61,,,,,,"2019/09/01 01:55:03",1019.35,1020.39,,50,,,,50,,,,,,,,,,,,,,,,,,,100.1,1120.49,9.59
D,TRADING,REGIONSUM,4,"2019/09/01 02:00:00",1,VIC1,4,4259.03,7532,10,-14.95,4351.71,10,82.67,0,,,117.03,,,,,,,,138.76,,,,,,,,32.67,,,,,,,,62.67,,,,,,,,114.33,,,,,,,,69.5,,,,,,"2019/09/01 01:55:03",4301.51,4291.78,,1.17,,,,2,,,,,,,,,,,,,,,,,,,233.71,4525.49,1022
D,TRADING,REGIONSUM,4,"2019/09/01 02:30:00",1,NSW1,5,6900.89,10277.89,200,-43.11,6274.29,200,-826.6,0,,,34.81,,,,,,,,32.5,,,,,,,,36.55,,,,,,,,80.81,,,,,,,,111.58,,,,,,,,136.26,,,,,,"2019/09/01 02:25:03",7166,7127.63,,74.07,,,,109.86,,,,,,,,,,,,,,,,,,,0.1,7127.73,243.89
D,TRADING,REGIONSUM,4,"2019/09/01 02:30:00",1,QLD1,5,5080.5,8967.18,0,-3.24,5804.58,0,724.09,0,,,36.64,,,,,,,,66.33,,,,,,,,19.81,,,,,,,,106.58,,,,,,,,66.65,,,,,,,,55.35,,,,,,"2019/09/01 02:25:03",5100.06,5099.69,,101.22,,,,96.26,,,,,,,,,,,,,,,,,,,139.8,5239.49,64.18
D,TRADING,REGIONSUM,4,"2019/09/01 02:30:00",1,SA1,5,1177.96,2961.5,87,-9.04,1384.83,7,199.88,0,,,41.33,,,,,,,,20.99,,,,,,,,52.57,,,,,,,,51.33,,,,,,,,50.47,,,,,,,,95.9,,,,,,"2019/09/01 02:25:03",1182.02,1188.58,,31.71,,,,42.96,,,,,,,,,,,,,,,,,,,162.28,1350.86,1038.5
D,TRADING,REGIONSUM,4,"2019/09/01 02:30:00",1,TAS1,5,1011.26,1799.69,0,-0.05,1011.26,0,0,0,,,17.9,,,,,,,,86.56,,,,,,,,69.25,,,,,,,,4.76,,,,,,,,71.29,,,,,,,,57.03,,,,,,"2019/09/01 02:25:03",1014.1,1011.26,,50,,,,50,,,,,,,,,,,,,,,,,,,105.19,1116.45,7.69
D,TRADING,REGIONSUM,4,"2019/09/01 02:30:00",1,VIC1,5,4099.35,7393.51,10,-9.23,4074.18,10,-35.17,0,,,89.58,,,,,,,,109.1,,,,,,,,29,,,,,,,,82.5,,,,,,,,159.81,,,,,,,,101,,,,,,"2019/09/01 02:25:03",4134.3,4121.99,,3,,,,1.67,,,,,,,,,,,,,,,,,,,230.46,4352.45,883.51
D,TRADING,REGIONSUM,4,"2019/09/01 03:00:00",1,NSW1,6,6730.12,10259.29,200,-31.67,6238.17,200,-691.94,0,,,37.12,,,,,,,,40.83,,,,,,,,36.88,,,,,,,,70.2,,,,,,,,120.93,,,,,,,,136.25,,,,,,"2019/09/01 02:55:03",6998.02,6970.57,,88.14,,,,135.68,,,,,,,,,,,,,,,,,,,0.1,6970.67,225.29
D,TRADING,REGIONSUM,4,"2019/09/01 03:00:00",1,QLD1,6,5054.28,8966.54,0,-14.8,5997.39,0,943.11,0,,,7.16,,,,,,,,23.87,,,,,,,,0,,,,,,,,52.2,,,,,,,,54.83,,,,,,,,46.9,,,,,,"2019/09/01 02:55:03",5095.09,5086.3,,86.94,,,,116.17,,,,,,,,,,,,,,,,,,,139.96,5226.26,63.54
D,TRADING,REGIONSUM,4,"2019/09/01 03:00:00",1,SA1,6,1100.89,2552.11,87,-5.89,1038.27,7,-69.62,0,,,41.5,,,,,,,,40.42,,,,,,,,80,,,,,,,,67,,,,,,,,92.6,,,,,,,,127.83,,,,,,"2019/09/01 02:55:03",1101.95,1107.1,,32.09,,,,62.31,,,,,,,,,,,,,,,,,,,178.02,1285.12,625.11
D,TRADING,REGIONSUM,4,"2019/09/01 03:00:00",1,TAS1,6,1006.02,1801.14,0,0.29,1006.02,0,0,0,,,17.97,,,,,,,,86.52,,,,,,,,69.22,,,,,,,,4.5,,,,,,,,70.83,,,,,,,,56.67,,,,,,"2019/09/01 02:55:03",1005.93,1006.02,,50,,,,50,,,,,,,,,,,,,,,,,,,115.95,1121.97,9.14
D,TRADING,REGIONSUM,4,"2019/09/01 03:00:00",1,VIC1,6,3989.89,7223.69,10,-1.89,3886.15,8.33,-112.07,0,,,121.64,,,,,,,,132.84,,,,,,,,26.75,,,,,,,,52.33,,,,,,,,113.17,,,,,,,,70.55,,,,,,"2019/09/01 02:55:03",4000.12,3996.01,,2.83,,,,5.1,,,,,,,,,,,,,,,,,,,218.24,4214.25,713.69
D,TRADING,REGIONSUM,4,"2019/09/01 03:30:00",1,NSW1,7,6620.06,10266.48,200,-17.39,6097.14,200,-722.91,0,,,23.67,,,,,,,,33.33,,,,,,,,35.83,,,,,,,,84.11,,,,,,,,145.92,,,,,,,,152.07,,,,,,"2019/09/01 03:25:05",6868.54,6851.73,,75.4,,,,127.78,,,,,,,,,,,,,,,,,,,0.1,6851.83,232.48
D,TRADING,REGIONSUM,4,"2019/09/01 03:30:00",1,QLD1,7,5057.3,8959.12,0,-0.95,5897.56,0,840.26,0,,,24.73,,,,,,,,31.76,,,,,,,,13.43,,,,,,,,114,,,,,,,,54.84,,,,,,,,49.8,,,,,,"2019/09/01 03:25:05",5082.53,5082.69,,75.95,,,,52.33,,,,,,,,,,,,,,,,,,,156.74,5239.43,56.12
D,TRADING,REGIONSUM,4,"2019/09/01 03:30:00",1,SA1,7,1035.9,2446.51,87,-6.28,930.99,5,-109.9,0,,,45.31,,,,,,,,40.28,,,,,,,,64.83,,,,,,,,70,,,,,,,,91,,,,,,,,127,,,,,,"2019/09/01 03:25:05",1045.06,1040.27,,56.98,,,,60,,,,,,,,,,,,,,,,,,,189.91,1230.18,519.51
D,TRADING,REGIONSUM,4,"2019/09/01 03:30:00",1,TAS1,7,995.47,1796.88,0,0.55,995.47,0,0,0,,,17.69,,,,,,,,86.15,,,,,,,,68.92,,,,,,,,6.77,,,,,,,,73.62,,,,,,,,58.9,,,,,,"2019/09/01 03:25:05",994.8,995.47,,50,,,,50,,,,,,,,,,,,,,,,,,,126.34,1121.81,4.88
D,TRADING,REGIONSUM,4,"2019/09/01 03:30:00",1,VIC1,7,3881.15,7269.71,10,-8.49,3937.94,10,46.8,0,,,113.67,,,,,,,,135.45,,,,,,,,33.67,,,,,,,,49.77,,,,,,,,91.67,,,,,,,,54.56,,,,,,"2019/09/01 03:25:05",3903.21,3888.95,,1.67,,,,2,,,,,,,,,,,,,,,,,,,224.08,4113.03,759.71
D,TRADING,REGIONSUM,4,"2019/09/01 04:00:00",1,NSW1,8,6546.68,10270.38,200,-13.79,5967.82,200,-778.86,0,,,35.25,,,,,,,,41.67,,,,,,,,45.34,,,,,,,,105.09,,,,,,,,157.25,,,,,,,,163.67,,,,,,"2019/09/01 03:55:03",6789.19,6773.35,,90.35,,,,130.83,,,,,,,,,,,,,,,,,,,0.13,6773.48,236.38
D,TRADING,REGIONSUM,4,"2019/09/01 04:00:00",1,QLD1,8,5038.05,8960.89,0,10.72,5783.33,0,745.29,0,,,5.67,,,,,,,,15.71,,,,,,,,9.28,,,,,,,,114,,,,,,,,47.58,,,,,,,,42.42,,,,,,"2019/09/01 03:55:03",5047.82,5058.04,,61.85,,,,32.48,,,,,,,,,,,,,,,,,,,162.6,5220.64,57.89
D,TRADING,REGIONSUM,4,"2019/09/01 04:00:00",1,SA1,8,1027.95,2339.24,81.17,-3.9,803.55,1.17,-225.56,0,,,40.67,,,,,,,,39.21,,,,,,,,60,,,,,,,,70,,,,,,,,91,,,,,,,,127,,,,,,"2019/09/01 03:55:03",1040.86,1029.43,,56.31,,,,55,,,,,,,,,,,,,,,,,,,169.35,1198.78,412.24
