C,SETP.WORLD,DVD_TRADINGREGIONSUM,AEMO,PUBLIC,2018/07/08,01:55:00,0000000296748973,,0000000296748719
I,TRADING,REGIONSUM,4,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,TOTALDEMAND,AVAILABLEGENERATION,AVAILABLELOAD,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,LASTCHANGED,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,TOTALINTERMITTENTGENERATION,DEMAND_AND_NONSCHEDGEN,UIGF
D,TRADING,REGIONSUM,4,"2018/06/01 00:30:00",1,NSW1,1,8280.54,11326.15,120,-36.07,7927.4,120,-473.14,0,,,149,,,,,,,,105.35,,,,,,,,47.72,,,,,,,,325.53,,,,,,,,209,,,,,,,,213.79,,,,,,"2018/06/01 00:25:03",8513.02,8463.34,,81.44,,,,75,,,,,,,,,,,,,,,,,,,90.4,8553.74,345.15
D,TRADING,REGIONSUM,4,"2018/06/01 00:30:00",1,QLD1,1,5699.17,10500.33,240,-26.64,6728.32,0,1029.15,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,53.24,,,,,,,,133.09,,,,,,,,87.17,,,,,,"2018/06/01 00:25:03",5754.52,5724.08,,18.38,,,,93.27,,,,,,,,,,,,,,,,,,,78.67,5802.75,0
D,TRADING,REGIONSUM,4,"2018/06/01 00:30:00",1,SA1,1,1402.23,2542.55,80,-12.35,1414.39,20,-7.85,0,,,40,,,,,,,,38.62,,,,,,,,40,,,,,,,,41,,,,,,,,69.69,,,,,,,,93,,,,,,"2018/06/01 00:25:03",1440.96,1422.41,,17.67,,,,29.73,,,,,,,,,,,,,,,,,,,159.85,1582.26,674.55
D,TRADING,REGIONSUM,4,"2018/06/01 00:30:00",1,TAS1,1,1053.8,2208.43,0,-2.6,1053.8,0,0,0,,,11.74,,,,,,,,78.48,,,,,,,,62.79,,,,,,,,26.43,,,,,,,,97.94,,,,,,,,78.35,,,,,,"2018/06/01 00:25:03",1051.65,1053.8,,50,,,,50,,,,,,,,,,,,,,,,,,,39.5,1093.30,18.43
D,TRADING,REGIONSUM,4,"2018/06/01 00:30:00",1,VIC1,1,5195.44,8016.15,0,-25.93,4740.86,0,-454.58,0,,,92.75,,,,,,,,40.36,,,,,,,,1.46,,,,,,,,37.83,,,,,,,,28.25,,,,,,,,46.07,,,,,,"2018/06/01 00:25:03",5229.61,5201.13,,2.67,,,,2,,,,,,,,,,,,,,,,,,,85.35,5286.48,120.15
D,TRADING,REGIONSUM,4,"2018/06/01 01:00:00",1,NSW1,2,8090.83,11298.1,120,-27.81,7778.55,120,-432.28,0,,,92,,,,,,,,65.2,,,,,,,,50.94,,,,,,,,318.89,,,,,,,,203,,,,,,,,215.5,,,,,,"2018/06/01 00:55:04",8333.38,8289.35,,74,,,,72.91,,,,,,,,,,,,,,,,,,,77.21,8366.56,317.1
D,TRADING,REGIONSUM,4,"2018/06/01 01:00:00",1,QLD1,2,5520.45,10506.67,240,-21.89,6636.24,0,1115.79,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,54,,,,,,,,136.96,,,,,,,,88.5,,,,,,"2018/06/01 00:55:04",5586.79,5550.83,,10.7,,,,93.17,,,,,,,,,,,,,,,,,,,75.73,5626.56,0
D,TRADING,REGIONSUM,4,"2018/06/01 01:00:00",1,SA1,2,1342.52,2485.91,80,-12.62,1275.77,0,-66.76,0,,,40,,,,,,,,38.85,,,,,,,,40,,,,,,,,51.18,,,,,,,,79.86,,,,,,,,96.33,,,,,,"2018/06/01 00:55:04",1367.39,1343.8,,32.64,,,,31.76,,,,,,,,,,,,,,,,,,,157.66,1501.46,617.91
D,TRADING,REGIONSUM,4,"2018/06/01 01:00:00",1,TAS1,2,1077.09,2212.07,0,-2.23,1077.09,0,0,0,,,16.02,,,,,,,,82.41,,,,,,,,65.93,,,,,,,,33.14,,,,,,,,105.17,,,,,,,,84.13,,,,,,"2018/06/01 00:55:04",1078.58,1077.09,,50,,,,50,,,,,,,,,,,,,,,,,,,41.75,1118.84,22.07
D,TRADING,REGIONSUM,4,"2018/06/01 01:00:00",1,VIC1,2,5002.62,8001.73,0,-30.49,4504.4,0,-498.23,0,,,152.92,,,,,,,,90,,,,,,,,7.8,,,,,,,,37.04,,,,,,,,29.91,,,,,,,,49.4,,,,,,"2018/06/01 00:55:04",5049.7,5010.98,,2.67,,,,1.67,,,,,,,,,,,,,,,,,,,87.33,5098.31,105.73
D,TRADING,REGIONSUM,4,"2018/06/01 01:30:00",1,NSW1,3,7843.87,11282.23,120,-38.19,7487.04,120,-476.83,0,,,92,,,,,,,,71.09,,,,,,,,54.45,,,,,,,,332.13,,,,,,,,213.12,,,,,,,,213.64,,,,,,"2018/06/01 01:25:04",8071.62,8023.14,,71.37,,,,77.48,,,,,,,,,,,,,,,,,,,75.59,8098.73,301.23
D,TRADING,REGIONSUM,4,"2018/06/01 01:30:00",1,QLD1,3,5405.83,10275,240,-20.05,6413.44,0,1007.62,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,49.7,,,,,,,,138.08,,,,,,,,86.49,,,,,,"2018/06/01 01:25:04",5486.22,5430.29,,10.51,,,,89.25,,,,,,,,,,,,,,,,,,,74.19,5504.48,0
D,TRADING,REGIONSUM,4,"2018/06/01 01:30:00",1,SA1,3,1251.73,2419.14,80,-13.28,1209.77,0,-41.97,0,,,40,,,,,,,,38.69,,,,,,,,43.28,,,,,,,,41.79,,,,,,,,74.63,,,,,,,,93,,,,,,"2018/06/01 01:25:04",1286.82,1252.49,,34.79,,,,30,,,,,,,,,,,,,,,,,,,153.7,1406.19,580.81
