C,SETP.WORLD,DVD_TRADINGREGIONSUM,AEMO,PUBLIC,2018/09/07,00:10:00,0000000298797433,,0000000298797183
I,TRADING,REGIONSUM,4,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,TOTALDEMAND,AVAILABLEGENERATION,AVAILABLELOAD,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,LASTCHANGED,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,TOTALINTERMITTENTGENERATION,DEMAND_AND_NONSCHEDGEN,UIGF
D,TRADING,REGIONSUM,4,"2018/08/01 00:30:00",1,NSW1,1,8194.58,11511.87,0,-32.54,7390.86,0,-803.72,0,,,117.44,,,,,,,,12,,,,,,,,0,,,,,,,,397.61,,,,,,,,248.38,,,,,,,,219.39,,,,,,"2018/08/01 00:25:04",8238.43,8196.45,,64.55,,,,72.27,,,,,,,,,,,,,,,,,,,137.14,8333.59,563.87
D,TRADING,REGIONSUM,4,"2018/08/01 00:30:00",1,QLD1,1,5590.32,9998,245,-12.37,5848.37,40.83,217.22,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,26.5,,,,,,,,60.99,,,,,,,,51.32,,,,,,"2018/08/01 00:25:04",5633.41,5631.52,,0,,,,15.17,,,,,,,,,,,,,,,,,,,139.08,5770.60,0
D,TRADING,REGIONSUM,4,"2018/08/01 00:30:00",1,SA1,1,1542.29,2854.4,80,-13.12,1432.68,0,-109.62,0,,,40,,,,,,,,22.33,,,,,,,,0,,,,,,,,57.05,,,,,,,,84.73,,,,,,,,108,,,,,,"2018/08/01 00:25:04",1553.03,1552.98,,5.46,,,,41.9,,,,,,,,,,,,,,,,,,,157.73,1710.71,585.4
D,TRADING,REGIONSUM,4,"2018/08/01 00:30:00",1,TAS1,1,1105.22,2458.89,0,-3.64,1605.1,0,499.88,0,,,50,,,,,,,,94.88,,,,,,,,57.49,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,"2018/08/01 00:25:04",1132.12,1127.1,,50,,,,0,,,,,,,,,,,,,,,,,,,182.15,1309.25,158.89
D,TRADING,REGIONSUM,4,"2018/08/01 00:30:00",1,VIC1,1,4992.82,8783.94,0,-21.53,5254.11,0,261.29,0,,,78.76,,,,,,,,15,,,,,,,,0,,,,,,,,47.75,,,,,,,,51.45,,,,,,,,66.84,,,,,,"2018/08/01 00:25:04",5027.36,5023.08,,0,,,,0.67,,,,,,,,,,,,,,,,,,,341.27,5364.35,568.94
D,TRADING,REGIONSUM,4,"2018/08/01 01:00:00",1,NSW1,2,8013.31,11509.12,0,-31.13,7067.75,0,-945.57,0,,,113.11,,,,,,,,12,,,,,,,,0,,,,,,,,401.89,,,,,,,,249.2,,,,,,,,214.19,,,,,,"2018/08/01 00:55:05",8054.99,8020.57,,50.23,,,,68.52,,,,,,,,,,,,,,,,,,,162.34,8182.91,561.12
D,TRADING,REGIONSUM,4,"2018/08/01 01:00:00",1,QLD1,2,5452.02,9998,245,-37.09,6055.58,245,358.56,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,28.17,,,,,,,,69.97,,,,,,,,60.57,,,,,,"2018/08/01 00:55:05",5730.86,5699.13,,3.44,,,,16.82,,,,,,,,,,,,,,,,,,,141.51,5840.64,0
D,TRADING,REGIONSUM,4,"2018/08/01 01:00:00",1,SA1,2,1513.7,2795.6,80,-11.08,1364.08,0,-149.62,0,,,40,,,,,,,,19,,,,,,,,0,,,,,,,,47.03,,,,,,,,79.61,,,,,,,,106.89,,,,,,"2018/08/01 00:55:05",1531.25,1525.9,,13.67,,,,43.33,,,,,,,,,,,,,,,,,,,133.9,1659.80,526.6
D,TRADING,REGIONSUM,4,"2018/08/01 01:00:00",1,TAS1,2,1056.05,2461.46,0,-2.27,1555.92,0,499.88,0,,,50,,,,,,,,100.24,,,,,,,,59.78,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,"2018/08/01 00:55:05",1081.04,1077.92,,50,,,,0,,,,,,,,,,,,,,,,,,,181.71,1259.63,162.46
D,TRADING,REGIONSUM,4,"2018/08/01 01:00:00",1,VIC1,2,4817.59,8697.99,0,-23.36,5131.69,0,314.1,0,,,80.28,,,,,,,,15,,,,,,,,0,,,,,,,,53.17,,,,,,,,51.05,,,,,,,,68.18,,,,,,"2018/08/01 00:55:05",4863.54,4851.49,,2.67,,,,1.33,,,,,,,,,,,,,,,,,,,300.01,5151.50,482.99
D,TRADING,REGIONSUM,4,"2018/08/01 01:30:00",1,NSW1,3,7804.19,11522.86,0,-46.59,6750.23,0,-1053.96,0,,,42,,,,,,,,12,,,,,,,,0,,,,,,,,402.52,,,,,,,,251.03,,,,,,,,229.57,,,,,,"2018/08/01 01:25:05",7867.52,7816.9,,40.33,,,,40.29,,,,,,,,,,,,,,,,,,,162.86,7979.76,574.86
D,TRADING,REGIONSUM,4,"2018/08/01 01:30:00",1,QLD1,3,5348.06,9851.33,245,-19.27,6065.41,245,472.35,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,29,,,,,,,,69.95,,,,,,,,49.95,,,,,,"2018/08/01 01:25:05",5615.99,5597.29,,5,,,,61.24,,,,,,,,,,,,,,,,,,,142.19,5739.48,0
D,TRADING,REGIONSUM,4,"2018/08/01 01:30:00",1,SA1,3,1399.2,2781.8,80,-14.42,1226.83,0,-172.37,0,,,40,,,,,,,,22.18,,,,,,,,0,,,,,,,,41,,,,,,,,84.47,,,,,,,,106.43,,,,,,"2018/08/01 01:25:05",1437.22,1412.44,,22,,,,30,,,,,,,,,,,,,,,,,,,122.63,1535.07,512.8
D,TRADING,REGIONSUM,4,"2018/08/01 01:30:00",1,TAS1,3,994.43,2463.43,0,-0.98,1494.3,0,499.88,0,,,50.57,,,,,,,,109.22,,,,,,,,66.4,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,"2018/08/01 01:25:05",1013.41,1016.3,,50,,,,0,,,,,,,,,,,,,,,,,,,168.96,1185.26,163.43
D,TRADING,REGIONSUM,4,"2018/08/01 01:30:00",1,VIC1,3,4707.89,8601.54,0,-11.99,5050.46,0,342.57,0,,,154.41,,,,,,,,15,,,,,,,,0.34,,,,,,,,58.84,,,,,,,,52.62,,,,,,,,72.11,,,,,,"2018/08/01 01:25:05",4746.36,4744.29,,2.67,,,,0,,,,,,,,,,,,,,,,,,,264.61,5008.90,468.54
D,TRADING,REGIONSUM,4,"2018/08/01 02:00:00",1,NSW1,4,7624.18,11526.96,0,-23.66,6525,0,-1099.18,0,,,42,,,,,,,,12,,,,,,,,0,,,,,,,,403.76,,,,,,,,309.72,,,,,,,,260.83,,,,,,"2018/08/01 01:55:05",7666.51,7640.49,,30,,,,96,,,,,,,,,,,,,,,,,,,161.9,7802.39,578.96
D,TRADING,REGIONSUM,4,"2018/08/01 02:00:00",1,QLD1,4,5252.7,9809.67,245,-8.07,5968.47,245,470.77,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,29,,,,,,,,47,,,,,,,,27,,,,,,"2018/08/01 01:55:05",5519.38,5502.03,,0,,,,30,,,,,,,,,,,,,,,,,,,140.37,5642.40,0
D,TRADING,REGIONSUM,4,"2018/08/01 02:00:00",1,SA1,4,1351.69,2787.53,80,-8.68,1164.91,0,-186.79,0,,,40,,,,,,,,18.54,,,,,,,,7.3,,,,,,,,41,,,,,,,,19,,,,,,,,63,,,,,,"2018/08/01 01:55:05",1388.5,1366.62,,40,,,,0,,,,,,,,,,,,,,,,,,,92.43,1459.05,518.53
D,TRADING,REGIONSUM,4,"2018/08/01 02:00:00",1,TAS1,4,1030.69,2463.01,0,-1.46,1523.58,0,492.89,0,,,50.76,,,,,,,,118.23,,,,,,,,55.08,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,"2018/08/01 01:55:05",1048.85,1051.97,,50,,,,0,,,,,,,,,,,,,,,,,,,164.3,1216.27,163.01
D,TRADING,REGIONSUM,4,"2018/08/01 02:00:00",1,VIC1,4,4540.38,8585.84,0,-22.82,4960.81,0,420.43,0,,,155.66,,,,,,,,15,,,,,,,,3.72,,,,,,,,59,,,,,,,,83,,,,,,,,107.89,,,,,,"2018/08/01 01:55:05",4602.41,4581.67,,0,,,,4,,,,,,,,,,,,,,,,,,,241.45,4823.12,469.84
D,TRADING,REGIONSUM,4,"2018/08/01 02:30:00",1,NSW1,5,7221.2,11074.02,40,-54.69,6200.48,33.33,-1054.06,0,,,42,,,,,,,,12,,,,,,,,0,,,,,,,,405.31,,,,,,,,292.26,,,,,,,,252.72,,,,,,"2018/08/01 02:25:04",7345.82,7270.62,,47.11,,,,53.17,,,,,,,,,,,,,,,,,,,161.37,7431.99,586.02
D,TRADING,REGIONSUM,4,"2018/08/01 02:30:00",1,QLD1,5,5176.01,9668.5,245,-0.43,5795.44,245,374.43,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,29,,,,,,,,87,,,,,,,,67,,,,,,"2018/08/01 02:25:04",5438.43,5423.65,,6.31,,,,69.83,,,,,,,,,,,,,,,,,,,143.35,5567,0
