C,SETP.WORLD,DVD_TRADINGREGIONSUM,AEMO,PUBLIC,2018/06/07,02:10:00,0000000295553530,,0000000295553313
I,TRADING,REGIONSUM,4,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,TOTALDEMAND,AVAILABLEGENERATION,AVAILABLELOAD,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,LASTCHANGED,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,TOTALINTERMITTENTGENERATION,DEMAND_AND_NONSCHEDGEN,UIGF
D,TRADING,REGIONSUM,4,"2018/05/01 00:30:00",1,NSW1,1,7398.98,11084.61,0,-31.83,6912.04,0,-486.94,0,,,138.17,,,,,,,,122.17,,,,,,,,64.43,,,,,,,,332.71,,,,,,,,190.05,,,,,,,,184.94,,,,,,"2018/05/01 00:25:05",7464.98,7420.77,,44.31,,,,34.83,,,,,,,,,,,,,,,,,,,0.11,7420.88,159.61
D,TRADING,REGIONSUM,4,"2018/05/01 00:30:00",1,QLD1,1,5450.16,10193,240,-44.27,6343.81,200,693.65,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,18.17,,,,,,,,59.82,,,,,,,,41.49,,,,,,"2018/05/01 00:25:05",5675.12,5660.02,,33.82,,,,42.67,,,,,,,,,,,,,,,,,,,97.88,5757.90,0
D,TRADING,REGIONSUM,4,"2018/05/01 00:30:00",1,SA1,1,1375.76,2371.34,80,-14.46,1350.1,0,-25.66,0,,,48.9,,,,,,,,38.54,,,,,,,,40,,,,,,,,49.9,,,,,,,,60.63,,,,,,,,92.5,,,,,,"2018/05/01 00:25:05",1401.76,1376.23,,46.48,,,,52.5,,,,,,,,,,,,,,,,,,,68.66,1444.89,646.34
D,TRADING,REGIONSUM,4,"2018/05/01 00:30:00",1,TAS1,1,1053.83,2264.37,0,-1.08,1053.83,0,0,0,,,15,,,,,,,,83.59,,,,,,,,66.87,,,,,,,,22.76,,,,,,,,93.44,,,,,,,,74.75,,,,,,"2018/05/01 00:25:05",1056.2,1053.83,,50,,,,50,,,,,,,,,,,,,,,,,,,57.09,1110.92,131.37
D,TRADING,REGIONSUM,4,"2018/05/01 00:30:00",1,VIC1,1,4862.46,7416.18,0,-19.45,4715.34,0,-147.12,0,,,103.38,,,,,,,,55.47,,,,,,,,6.72,,,,,,,,65.43,,,,,,,,83.5,,,,,,,,75.08,,,,,,"2018/05/01 00:25:05",4884.27,4864.26,,3.33,,,,0,,,,,,,,,,,,,,,,,,,9.64,4873.90,9.18
D,TRADING,REGIONSUM,4,"2018/05/01 01:00:00",1,NSW1,2,7200.89,11099.71,0,-34.11,6796.56,0,-404.33,0,,,135,,,,,,,,119,,,,,,,,78.54,,,,,,,,324.16,,,,,,,,201.53,,,,,,,,200,,,,,,"2018/05/01 00:55:05",7258.27,7220.82,,35.83,,,,34,,,,,,,,,,,,,,,,,,,0.12,7220.94,171.38
D,TRADING,REGIONSUM,4,"2018/05/01 01:00:00",1,QLD1,2,5321.9,10194,240,-33.66,6210.23,240,648.33,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,15.74,,,,,,,,53.58,,,,,,,,25.12,,,,,,"2018/05/01 00:55:05",5629.49,5569.83,,36.38,,,,30.58,,,,,,,,,,,,,,,,,,,104.1,5673.93,0
D,TRADING,REGIONSUM,4,"2018/05/01 01:00:00",1,SA1,2,1286.44,2351.36,80,-14.56,1174.18,0,-112.26,0,,,61.05,,,,,,,,38.69,,,,,,,,40,,,,,,,,62.05,,,,,,,,59,,,,,,,,93,,,,,,"2018/05/01 00:55:05",1314.46,1289.25,,44.46,,,,64.27,,,,,,,,,,,,,,,,,,,87.78,1377.03,695.36
D,TRADING,REGIONSUM,4,"2018/05/01 01:00:00",1,TAS1,2,1040.56,2268.4,0,-0.72,1040.56,0,0,0,,,15.03,,,,,,,,83.94,,,,,,,,67.15,,,,,,,,28.21,,,,,,,,100.78,,,,,,,,80.62,,,,,,"2018/05/01 00:55:05",1046.34,1040.56,,50,,,,50,,,,,,,,,,,,,,,,,,,55.7,1096.26,135.4
D,TRADING,REGIONSUM,4,"2018/05/01 01:00:00",1,VIC1,2,4703.2,7418.31,0,-19.95,4606.08,0,-97.13,0,,,105.21,,,,,,,,66.55,,,,,,,,0,,,,,,,,63.19,,,,,,,,84,,,,,,,,80,,,,,,"2018/05/01 00:55:05",4728.43,4707.16,,3.33,,,,1.16,,,,,,,,,,,,,,,,,,,10.69,4717.85,11.31
D,TRADING,REGIONSUM,4,"2018/05/01 01:30:00",1,NSW1,3,7000.87,11127.71,0,-33.03,6535.15,0,-465.73,0,,,72,,,,,,,,56,,,,,,,,56,,,,,,,,298.37,,,,,,,,205.39,,,,,,,,202.5,,,,,,"2018/05/01 01:25:05",7069.96,7011.81,,38.48,,,,34,,,,,,,,,,,,,,,,,,,0.05,7011.86,182.71
D,TRADING,REGIONSUM,4,"2018/05/01 01:30:00",1,QLD1,3,5263.95,10198,240,-41.94,6063.03,240,559.08,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,15,,,,,,,,43.36,,,,,,,,20.51,,,,,,"2018/05/01 01:25:05",5561.5,5509.35,,36.46,,,,33.67,,,,,,,,,,,,,,,,,,,103.68,5613.03,0
D,TRADING,REGIONSUM,4,"2018/05/01 01:30:00",1,SA1,3,1196.19,2385.46,80,-11.64,1202.26,0,6.07,0,,,82.94,,,,,,,,38.54,,,,,,,,49.38,,,,,,,,83.94,,,,,,,,59,,,,,,,,93,,,,,,"2018/05/01 01:25:05",1216.69,1196.33,,41.07,,,,61.67,,,,,,,,,,,,,,,,,,,99.85,1296.18,729.46
D,TRADING,REGIONSUM,4,"2018/05/01 01:30:00",1,TAS1,3,1042,2281.57,0,-0.9,1042,0,0,0,,,15.06,,,,,,,,84.48,,,,,,,,67.59,,,,,,,,38.3,,,,,,,,114.86,,,,,,,,91.88,,,,,,"2018/05/01 01:25:05",1045.61,1042,,50,,,,50,,,,,,,,,,,,,,,,,,,54.85,1096.85,148.57
D,TRADING,REGIONSUM,4,"2018/05/01 01:30:00",1,VIC1,3,4596.38,7435.67,0,-14.07,4514.09,0,-82.3,0,,,146.29,,,,,,,,134.46,,,,,,,,20,,,,,,,,56.17,,,,,,,,83.5,,,,,,,,75.24,,,,,,"2018/05/01 01:25:05",4613.78,4597.03,,4,,,,0.67,,,,,,,,,,,,,,,,,,,13.94,4610.97,18.67
D,TRADING,REGIONSUM,4,"2018/05/01 02:00:00",1,NSW1,4,6784.6,11124.42,0,-39,5887.09,0,-897.51,0,,,72,,,,,,,,56.93,,,,,,,,56,,,,,,,,261.14,,,,,,,,206.7,,,,,,,,200.72,,,,,,"2018/05/01 01:55:05",6850.05,6799.1,,38.59,,,,34,,,,,,,,,,,,,,,,,,,0.09,6799.19,179.42
D,TRADING,REGIONSUM,4,"2018/05/01 02:00:00",1,QLD1,4,5234,10200,240,-22.41,6134.16,240,660.16,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,15,,,,,,,,31.35,,,,,,,,5.51,,,,,,"2018/05/01 01:55:05",5503.04,5482.5,,36.73,,,,33.98,,,,,,,,,,,,,,,,,,,102.96,5585.46,0
D,TRADING,REGIONSUM,4,"2018/05/01 02:00:00",1,SA1,4,1136.46,2443.55,80,-9.34,1266.8,0,130.34,0,,,82.42,,,,,,,,18.54,,,,,,,,40,,,,,,,,72.46,,,,,,,,19,,,,,,,,63,,,,,,"2018/05/01 01:55:05",1151.18,1136.53,,40.68,,,,60.68,,,,,,,,,,,,,,,,,,,110.53,1247.06,787.55
D,TRADING,REGIONSUM,4,"2018/05/01 02:00:00",1,TAS1,4,1048.52,2280.75,0,-0.38,1048.52,0,0,0,,,15.21,,,,,,,,83.93,,,,,,,,67.14,,,,,,,,36.46,,,,,,,,111.24,,,,,,,,88.99,,,,,,"2018/05/01 01:55:05",1051.38,1048.52,,50,,,,50,,,,,,,,,,,,,,,,,,,51.17,1099.69,147.75
D,TRADING,REGIONSUM,4,"2018/05/01 02:00:00",1,VIC1,4,4386.75,7435.76,0,-21.93,4517.07,0,130.32,0,,,146.43,,,,,,,,158.55,,,,,,,,37.09,,,,,,,,47.28,,,,,,,,82,,,,,,,,69.82,,,,,,"2018/05/01 01:55:05",4403.99,4386.98,,4,,,,1.33,,,,,,,,,,,,,,,,,,,18.61,4405.59,19.76
D,TRADING,REGIONSUM,4,"2018/05/01 02:30:00",1,NSW1,5,6454.05,11127.27,0,-45.59,5403.33,0,-1050.72,0,,,83.15,,,,,,,,63.53,,,,,,,,56,,,,,,,,274.79,,,,,,,,197.54,,,,,,,,189.41,,,,,,"2018/05/01 02:25:05",6533.37,6472.98,,37.64,,,,64,,,,,,,,,,,,,,,,,,,0.09,6473.07,182.27
D,TRADING,REGIONSUM,4,"2018/05/01 02:30:00",1,QLD1,5,5185.45,10198.67,240,-8.57,6104.33,240,678.88,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,15,,,,,,,,32.52,,,,,,,,7.05,,,,,,"2018/05/01 02:25:05",5440.54,5434.61,,38.36,,,,58.74,,,,,,,,,,,,,,,,,,,102.46,5537.07,0
