C,SETP.WORLD,DVD_TRADINGPRICE,AEMO,PUBLIC,2021/06/06,19:55:07,0000000342865648,,0000000342865442
I,TRADING,PRICE,2,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,PRICE_STATUS
D,TRADING,PRICE,2,"2021/05/07 08:30:00",1,NSW1,17,42.07,0,0,"2021/05/07 08:25:04",42.07,2.23,2.23,1.61,1.61,0.56,0.56,7.9,7.9,0.03,0.03,0.28,0.28,0.18,0.18,8.35,8.35,FIRM
D,TRADING,PRICE,2,"2021/05/07 08:30:00",1,VIC1,17,44.78,0,0,"2021/05/07 08:25:04",44.78,2.23,2.23,1.61,1.61,0.56,0.56,7.9,7.9,0.03,0.03,0.28,0.28,0.18,0.18,8.35,8.35,FIRM
D,TRADING,PRICE,2,"2021/05/07 08:30:00",1,SA1,17,46.48,0,0,"2021/05/07 08:25:04",46.48,2.23,2.23,1.61,1.61,0.56,0.56,7.9,7.9,0.03,0.03,0.28,0.28,0.18,0.18,8.35,8.35,FIRM
D,TRADING,PRICE,2,"2021/05/07 08:30:00",1,QLD1,17,24.73,0,0,"2021/05/07 08:25:04",24.73,2.23,2.23,1.61,1.61,0.56,0.56,7.9,7.9,6.52,6.52,8.12,8.12,0.26,0.26,8.43,8.43,FIRM
D,TRADING,PRICE,2,"2021/05/07 08:30:00",1,TAS1,17,40.95,0,0,"2021/05/07 08:25:04",40.95,2.23,2.23,1.61,1.61,0.56,0.56,5.51,5.51,0.03,0.03,0.28,0.28,0.18,0.18,5.34,5.34,FIRM
D,TRADING,PRICE,2,"2021/05/07 23:00:00",1,NSW1,46,98.55,0,0,"2021/05/07 22:55:03",98.55,34.5,34.5,40.83,40.83,0.78,0.78,46.6,46.6,0.03,0.03,0.5,0.5,0.15,0.15,6.01,6.01,FIRM
D,TRADING,PRICE,2,"2021/05/07 23:00:00",1,VIC1,46,92.75,0,0,"2021/05/07 22:55:03",92.75,34.5,34.5,40.83,40.83,0.78,0.78,46.6,46.6,0.03,0.03,0.5,0.5,0.15,0.15,6.01,6.01,FIRM
D,TRADING,PRICE,2,"2021/05/07 23:00:00",1,SA1,46,94.36,0,0,"2021/05/07 22:55:03",94.36,34.5,34.5,40.83,40.83,0.78,0.78,46.6,46.6,0.03,0.03,0.5,0.5,0.15,0.15,6.01,6.01,FIRM
D,TRADING,PRICE,2,"2021/05/07 23:00:00",1,QLD1,46,101.59,0,0,"2021/05/07 22:55:03",101.59,34.5,34.5,40.83,40.83,0.78,0.78,46.6,46.6,0.03,0.03,0.5,0.5,0.15,0.15,6.01,6.01,FIRM
D,TRADING,PRICE,2,"2021/05/07 23:00:00",1,TAS1,46,51.56,0,0,"2021/05/07 22:55:03",51.56,34.5,34.5,40.83,40.83,0.38,0.38,38.31,38.31,0.03,0.03,0.5,0.5,0.15,0.15,4.91,4.91,FIRM
D,TRADING,PRICE,2,"2021/05/08 06:00:00",1,NSW1,12,56.19,0,0,"2021/05/08 05:55:05",56.19,5.44,5.44,6.91,6.91,0.75,0.75,8.03,8.03,0.18,0.18,1.03,1.03,0.44,0.44,6.87,6.87,FIRM
D,TRADING,PRICE,2,"2021/05/08 06:00:00",1,VIC1,12,53.4,0,0,"2021/05/08 05:55:05",53.4,5.44,5.44,6.91,6.91,0.75,0.75,8.03,8.03,0.18,0.18,1.03,1.03,0.44,0.44,6.87,6.87,FIRM
