C,SETP.WORLD,DVD_TRADINGPRICE,AEMO,PUBLIC,2021/10/07,03:45:06,0000000350353948,,0000000350353744
I,TRADING,PRICE,2,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,PRICE_STATUS
D,TRADING,PRICE,2,"2021/09/02 09:00:00",1,NSW1,18,15.12,0,0,"2021/09/02 08:55:04",15.12,1.58,1.58,2.55,2.55,0.5,0.5,16.31,16.31,1.05,1.05,8.93,8.93,1.38,1.38,32.6,32.6,FIRM
D,TRADING,PRICE,2,"2021/09/02 09:00:00",1,VIC1,18,-20.83,0,0,"2021/09/02 08:55:04",-20.83,1.58,1.58,2.55,2.55,0.5,0.5,16.31,16.31,1.05,1.05,8.93,8.93,1.38,1.38,32.6,32.6,FIRM
D,TRADING,PRICE,2,"2021/09/02 09:00:00",1,SA1,18,-90.73,0,0,"2021/09/02 08:55:04",-90.73,1.58,1.58,2.55,2.55,0.5,0.5,16.31,16.31,1.05,1.05,8.93,8.93,1.38,1.38,32.6,32.6,FIRM
D,TRADING,PRICE,2,"2021/09/02 09:00:00",1,QLD1,18,14.98,0,0,"2021/09/02 08:55:04",14.98,1.58,1.58,2.55,2.55,0.5,0.5,16.31,16.31,1.05,1.05,8.93,8.93,1.38,1.38,32.6,32.6,FIRM
D,TRADING,PRICE,2,"2021/09/02 09:00:00",1,TAS1,18,-8.04,0,0,"2021/09/02 08:55:04",-8.04,2.72,2.72,2.83,2.83,0.5,0.5,16.31,16.31,8.14,8.14,0.9,0.9,0.18,0.18,5.5,5.5,FIRM
D,TRADING,PRICE,2,"2021/09/02 09:30:00",1,NSW1,19,39.23,0,0,"2021/09/02 09:25:04",39.23,1.17,1.17,1.59,1.59,0.71,0.71,17.35,17.35,2.42,2.42,18.33,18.33,4.83,4.83,26.22,26.22,FIRM
D,TRADING,PRICE,2,"2021/09/02 09:30:00",1,VIC1,19,-32.57,0,0,"2021/09/02 09:25:04",-32.57,1.17,1.17,1.59,1.59,0.71,0.71,17.35,17.35,2.42,2.42,18.33,18.33,4.83,4.83,26.22,26.22,FIRM
D,TRADING,PRICE,2,"2021/09/02 09:30:00",1,SA1,19,-62.88,0,0,"2021/09/02 09:25:04",-62.88,1.17,1.17,1.59,1.59,0.71,0.71,17.35,17.35,2.42,2.42,18.33,18.33,4.83,4.83,26.22,26.22,FIRM
D,TRADING,PRICE,2,"2021/09/02 09:30:00",1,QLD1,19,37.57,0,0,"2021/09/02 09:25:04",37.57,1.17,1.17,1.59,1.59,0.71,0.71,17.35,17.35,2.42,2.42,18.33,18.33,4.83,4.83,26.22,26.22,FIRM
D,TRADING,PRICE,2,"2021/09/02 09:30:00",1,TAS1,19,-1.06,0,0,"2021/09/02 09:25:04",-1.06,4.53,4.53,1.78,1.78,0.71,0.71,17.35,17.35,1,1,6.67,6.67,0.18,0.18,13.58,13.58,FIRM
