C,SETP.WORLD,DVD_TRADINGPRICE,AEMO,PUBLIC,2018/04/12,02:30:04,0000000293761007,,0000000293760821
I,TRADING,PRICE,2,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,PRICE_STATUS
D,TRADING,PRICE,2,"2018/03/01 00:30:00",1,NSW1,1,62.07,0,0,"2018/03/01 00:25:04",62.07,2,2,2,2,3.83,3.83,8.03,8.03,0.02,0.02,0.06,0.06,0.19,0.19,9.09,9.09,FIRM
D,TRADING,PRICE,2,"2018/03/01 00:30:00",1,QLD1,1,54.69,0,0,"2018/03/01 00:25:04",54.69,2,2,2,2,3.83,3.83,8.03,8.03,0.02,0.02,0.06,0.06,0.19,0.19,9.09,9.09,FIRM
D,TRADING,PRICE,2,"2018/03/01 00:30:00",1,SA1,1,68.44,0,0,"2018/03/01 00:25:04",68.44,2,2,2,2,3.83,3.83,8.03,8.03,0.02,0.02,0.06,0.06,0.19,0.19,9.09,9.09,FIRM
D,TRADING,PRICE,2,"2018/03/01 00:30:00",1,TAS1,1,69.04,0,0,"2018/03/01 00:25:04",69.04,20.5,20.5,2.4,2.4,4.5,4.5,8.7,8.7,0.02,0.02,0.06,0.06,0.17,0.17,9.07,9.07,FIRM
D,TRADING,PRICE,2,"2018/03/01 00:30:00",1,VIC1,1,64.45,0,0,"2018/03/01 00:25:04",64.45,2,2,2,2,3.83,3.83,8.03,8.03,0.02,0.02,0.06,0.06,0.19,0.19,9.09,9.09,FIRM
D,TRADING,PRICE,2,"2018/03/01 01:00:00",1,NSW1,2,60.35,0,0,"2018/03/01 00:55:04",60.35,2.4,2.4,2.2,2.2,4.5,4.5,8.2,8.2,0.02,0.02,0.06,0.06,0.28,0.28,12.24,12.24,FIRM
D,TRADING,PRICE,2,"2018/03/01 01:00:00",1,QLD1,2,51.78,0,0,"2018/03/01 00:55:04",51.78,2.4,2.4,2.2,2.2,4.5,4.5,8.2,8.2,0.02,0.02,0.06,0.06,0.28,0.28,12.24,12.24,FIRM
D,TRADING,PRICE,2,"2018/03/01 01:00:00",1,SA1,2,64.94,0,0,"2018/03/01 00:55:04",64.94,2.4,2.4,2.2,2.2,4.5,4.5,8.2,8.2,0.02,0.02,0.06,0.06,0.28,0.28,12.24,12.24,FIRM
D,TRADING,PRICE,2,"2018/03/01 01:00:00",1,TAS1,2,77.39,0,0,"2018/03/01 00:55:04",77.39,20.5,20.5,2.4,2.4,4.5,4.5,8.2,8.2,0.01,0.01,0.04,0.04,0.17,0.17,12.13,12.13,FIRM
D,TRADING,PRICE,2,"2018/03/01 01:00:00",1,VIC1,2,61.81,0,0,"2018/03/01 00:55:04",61.81,2.4,2.4,2.2,2.2,4.5,4.5,8.2,8.2,0.02,0.02,0.06,0.06,0.28,0.28,12.24,12.24,FIRM
D,TRADING,PRICE,2,"2018/03/01 01:30:00",1,NSW1,3,57.16,0,0,"2018/03/01 01:25:04",57.16,2.8,2.8,2.53,2.53,4.58,4.58,8.73,8.73,0.02,0.02,0.06,0.06,0.48,0.48,12.2,12.2,FIRM
D,TRADING,PRICE,2,"2018/03/01 01:30:00",1,QLD1,3,49.08,0,0,"2018/03/01 01:25:04",49.08,2.8,2.8,2.53,2.53,4.58,4.58,8.73,8.73,0.02,0.02,0.06,0.06,0.48,0.48,12.2,12.2,FIRM
D,TRADING,PRICE,2,"2018/03/01 01:30:00",1,SA1,3,60.97,0,0,"2018/03/01 01:25:04",60.97,2.8,2.8,2.53,2.53,4.58,4.58,8.73,8.73,0.02,0.02,0.06,0.06,0.48,0.48,12.2,12.2,FIRM
D,TRADING,PRICE,2,"2018/03/01 01:30:00",1,TAS1,3,93.01,0,0,"2018/03/01 01:25:04",93.01,21.25,21.25,2.53,2.53,5.21,5.21,17.01,17.01,0,0,0.01,0.01,0.17,0.17,11.9,11.9,FIRM
D,TRADING,PRICE,2,"2018/03/01 01:30:00",1,VIC1,3,57.6,0,0,"2018/03/01 01:25:04",57.6,2.8,2.8,2.53,2.53,4.58,4.58,8.73,8.73,0.02,0.02,0.06,0.06,0.48,0.48,12.2,12.2,FIRM
D,TRADING,PRICE,2,"2018/03/01 02:00:00",1,NSW1,4,55.88,0,0,"2018/03/01 01:55:04",55.88,9.97,9.97,3,3,4,4,14.3,14.3,0.02,0.02,0.07,0.07,0.55,0.55,15.13,15.13,FIRM
D,TRADING,PRICE,2,"2018/03/01 02:00:00",1,QLD1,4,48.17,0,0,"2018/03/01 01:55:04",48.17,9.97,9.97,3,3,4,4,14.3,14.3,0.02,0.02,0.07,0.07,0.55,0.55,15.13,15.13,FIRM
D,TRADING,PRICE,2,"2018/03/01 02:00:00",1,SA1,4,62.57,0,0,"2018/03/01 01:55:04",62.57,9.97,9.97,3,3,4,4,14.3,14.3,0.02,0.02,0.07,0.07,0.55,0.55,15.13,15.13,FIRM
D,TRADING,PRICE,2,"2018/03/01 02:00:00",1,TAS1,4,78.15,0,0,"2018/03/01 01:55:04",78.15,20.5,20.5,3,3,4.5,4.5,14.8,14.8,0,0,0,0,0.17,0.17,14.75,14.75,FIRM
D,TRADING,PRICE,2,"2018/03/01 02:00:00",1,VIC1,4,55.8,0,0,"2018/03/01 01:55:04",55.8,9.97,9.97,3,3,4,4,14.3,14.3,0.02,0.02,0.07,0.07,0.55,0.55,15.13,15.13,FIRM
D,TRADING,PRICE,2,"2018/03/01 02:30:00",1,NSW1,5,58.19,0,0,"2018/03/01 02:25:04",58.19,9.14,9.14,3,3,3.56,3.56,13.86,13.86,0.02,0.02,0.07,0.07,0.4,0.4,15.28,15.28,FIRM
D,TRADING,PRICE,2,"2018/03/01 02:30:00",1,QLD1,5,50.98,0,0,"2018/03/01 02:25:04",50.98,9.14,9.14,3,3,3.56,3.56,13.86,13.86,0.02,0.02,0.07,0.07,0.4,0.4,15.28,15.28,FIRM
D,TRADING,PRICE,2,"2018/03/01 02:30:00",1,SA1,5,63.12,0,0,"2018/03/01 02:25:04",63.12,9.14,9.14,3,3,3.56,3.56,13.86,13.86,0.02,0.02,0.07,0.07,0.4,0.4,15.28,15.28,FIRM
D,TRADING,PRICE,2,"2018/03/01 02:30:00",1,TAS1,5,89.3,0,0,"2018/03/01 02:25:04",89.3,34.09,34.09,3,3,4.5,4.5,14.8,14.8,0.02,0.02,0.06,0.06,0.17,0.17,15.05,15.05,FIRM
D,TRADING,PRICE,2,"2018/03/01 02:30:00",1,VIC1,5,57.03,0,0,"2018/03/01 02:25:04",57.03,9.14,9.14,3,3,3.56,3.56,13.86,13.86,0.02,0.02,0.07,0.07,0.4,0.4,15.28,15.28,FIRM
D,TRADING,PRICE,2,"2018/03/01 03:00:00",1,NSW1,6,60.63,0,0,"2018/03/01 02:55:03",60.63,9.98,9.98,2.93,2.93,4.58,4.58,9.92,9.92,0.02,0.02,0.08,0.08,0.65,0.65,14.97,14.97,FIRM
D,TRADING,PRICE,2,"2018/03/01 03:00:00",1,QLD1,6,53.35,0,0,"2018/03/01 02:55:03",53.35,9.98,9.98,2.93,2.93,4.58,4.58,9.92,9.92,0.02,0.02,0.08,0.08,0.65,0.65,14.97,14.97,FIRM
D,TRADING,PRICE,2,"2018/03/01 03:00:00",1,SA1,6,65.59,0,0,"2018/03/01 02:55:03",65.59,9.98,9.98,2.93,2.93,4.58,4.58,9.92,9.92,0.02,0.02,0.08,0.08,0.65,0.65,14.97,14.97,FIRM
D,TRADING,PRICE,2,"2018/03/01 03:00:00",1,TAS1,6,82.76,0,0,"2018/03/01 02:55:03",82.76,26.6,26.6,2.93,2.93,4.58,4.58,14.8,14.8,0,0,0.03,0.03,0.17,0.17,14.49,14.49,FIRM
D,TRADING,PRICE,2,"2018/03/01 03:00:00",1,VIC1,6,60.02,0,0,"2018/03/01 02:55:03",60.02,9.98,9.98,2.93,2.93,4.58,4.58,9.92,9.92,0.02,0.02,0.08,0.08,0.65,0.65,14.97,14.97,FIRM
D,TRADING,PRICE,2,"2018/03/01 03:30:00",1,NSW1,7,58.64,0,0,"2018/03/01 03:25:04",58.64,9.97,9.97,2.93,2.93,4.5,4.5,7.4,7.4,0.02,0.02,0.1,0.1,0.73,0.73,14.95,14.95,FIRM
D,TRADING,PRICE,2,"2018/03/01 03:30:00",1,QLD1,7,51.34,0,0,"2018/03/01 03:25:04",51.34,9.97,9.97,2.93,2.93,4.5,4.5,7.4,7.4,0.02,0.02,0.1,0.1,0.73,0.73,14.95,14.95,FIRM
D,TRADING,PRICE,2,"2018/03/01 03:30:00",1,SA1,7,63.32,0,0,"2018/03/01 03:25:04",63.32,9.97,9.97,2.93,2.93,4.5,4.5,7.4,7.4,0.02,0.02,0.1,0.1,0.73,0.73,14.95,14.95,FIRM
D,TRADING,PRICE,2,"2018/03/01 03:30:00",1,TAS1,7,77.05,0,0,"2018/03/01 03:25:04",77.05,20.5,20.5,2.93,2.93,4.5,4.5,14.8,14.8,0,0,0,0,0.06,0.06,14.28,14.28,FIRM
D,TRADING,PRICE,2,"2018/03/01 03:30:00",1,VIC1,7,58.01,0,0,"2018/03/01 03:25:04",58.01,9.97,9.97,2.93,2.93,4.5,4.5,7.4,7.4,0.02,0.02,0.1,0.1,0.73,0.73,14.95,14.95,FIRM
