C,SETP.WORLD,DVD_TRADINGPRICE,AEMO,PUBLIC,2017/03/10,20:10:08,0000000281670000,,0000000281669815
I,TRADING,PRICE,2,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,PRICE_STATUS
D,TRADING,PRICE,2,"2017/02/01 00:30:00",1,NSW1,1,56.01,0,0,"2017/02/01 00:25:04",56.01,1.4,1.4,0.87,0.87,1.07,1.07,7.4,7.4,0.02,0.02,0.06,0.06,0.18,0.18,9,9,FIRM
D,TRADING,PRICE,2,"2017/02/01 00:30:00",1,QLD1,1,60.7,0,0,"2017/02/01 00:25:04",60.7,1.4,1.4,0.87,0.87,1.07,1.07,7.4,7.4,0.02,0.02,0.06,0.06,0.18,0.18,9,9,FIRM
D,TRADING,PRICE,2,"2017/02/01 00:30:00",1,SA1,1,43.72,0,0,"2017/02/01 00:25:04",43.72,1.4,1.4,0.87,0.87,1.07,1.07,7.4,7.4,0.02,0.02,0.06,0.06,0.18,0.18,9,9,FIRM
D,TRADING,PRICE,2,"2017/02/01 00:30:00",1,TAS1,1,73.9,0,0,"2017/02/01 00:25:04",73.9,5,5,2.39,2.39,1.95,1.95,15,15,0,0,0,0,0,0,0.08,0.08,FIRM
D,TRADING,PRICE,2,"2017/02/01 00:30:00",1,VIC1,1,35.21,0,0,"2017/02/01 00:25:04",35.21,1.4,1.4,0.87,0.87,1.07,1.07,7.4,7.4,0.02,0.02,0.06,0.06,0.18,0.18,9,9,FIRM
D,TRADING,PRICE,2,"2017/02/01 01:00:00",1,NSW1,2,30.11,0,0,"2017/02/01 00:55:04",30.11,1.27,1.27,0.8,0.8,1.1,1.1,7.4,7.4,0.02,0.02,0.06,0.06,0.17,0.17,17.95,17.95,FIRM
D,TRADING,PRICE,2,"2017/02/01 01:00:00",1,QLD1,2,2245.84,0,0,"2017/02/01 00:55:04",2245.84,1.27,1.27,0.8,0.8,1.1,1.1,7.4,7.4,0.02,0.02,0.06,0.06,0.17,0.17,17.95,17.95,FIRM
D,TRADING,PRICE,2,"2017/02/01 01:00:00",1,SA1,2,27.17,0,0,"2017/02/01 00:55:04",27.17,1.27,1.27,0.8,0.8,1.1,1.1,7.4,7.4,0.02,0.02,0.06,0.06,0.17,0.17,17.95,17.95,FIRM
D,TRADING,PRICE,2,"2017/02/01 01:00:00",1,TAS1,2,73.9,0,0,"2017/02/01 00:55:04",73.9,5,5,2.39,2.39,2.1,2.1,15,15,0,0,0,0,0,0,0.07,0.07,FIRM
D,TRADING,PRICE,2,"2017/02/01 01:00:00",1,VIC1,2,24.43,0,0,"2017/02/01 00:55:04",24.43,1.27,1.27,0.8,0.8,1.1,1.1,7.4,7.4,0.02,0.02,0.06,0.06,0.17,0.17,17.95,17.95,FIRM
D,TRADING,PRICE,2,"2017/02/01 01:30:00",1,NSW1,3,45.51,0,0,"2017/02/01 01:25:04",45.51,1.4,1.4,0.83,0.83,1.2,1.2,7.4,7.4,0.02,0.02,0.08,0.08,0.19,0.19,17.13,17.13,FIRM
D,TRADING,PRICE,2,"2017/02/01 01:30:00",1,QLD1,3,51.67,0,0,"2017/02/01 01:25:04",51.67,1.4,1.4,0.83,0.83,1.2,1.2,7.4,7.4,0.02,0.02,0.08,0.08,0.19,0.19,17.13,17.13,FIRM
D,TRADING,PRICE,2,"2017/02/01 01:30:00",1,SA1,3,38.7,0,0,"2017/02/01 01:25:04",38.7,1.4,1.4,0.83,0.83,1.2,1.2,7.4,7.4,0.02,0.02,0.08,0.08,0.19,0.19,17.13,17.13,FIRM
D,TRADING,PRICE,2,"2017/02/01 01:30:00",1,TAS1,3,73.89,0,0,"2017/02/01 01:25:04",73.89,5,5,2.39,2.39,2.1,2.1,16.67,16.67,0,0,0,0,0,0,0.02,0.02,FIRM
D,TRADING,PRICE,2,"2017/02/01 01:30:00",1,VIC1,3,35.1,0,0,"2017/02/01 01:25:04",35.1,1.4,1.4,0.83,0.83,1.2,1.2,7.4,7.4,0.02,0.02,0.08,0.08,0.19,0.19,17.13,17.13,FIRM
D,TRADING,PRICE,2,"2017/02/01 02:00:00",1,NSW1,4,66.78,0,0,"2017/02/01 01:55:04",66.78,1.46,1.46,1.58,1.58,1.33,1.33,7.4,7.4,0.04,0.04,0.12,0.12,0.24,0.24,14.7,14.7,FIRM
D,TRADING,PRICE,2,"2017/02/01 02:00:00",1,QLD1,4,646.5,0,0,"2017/02/01 01:55:04",646.5,1.46,1.46,1.58,1.58,1.33,1.33,7.4,7.4,0.04,0.04,0.12,0.12,0.24,0.24,14.7,14.7,FIRM
