C,SETP.WORLD,DVD_TRADINGPRICE,AEMO,PUBLIC,2019/11/07,01:20:02,0000000314944273,,0000000314944051
I,TRADING,PRICE,2,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,PRICE_STATUS
D,TRADING,PRICE,2,"2019/10/01 01:30:00",1,NSW1,3,102.4,0,0,"2019/10/01 01:25:03",102.4,2.85,2.85,0.74,0.74,0.71,0.71,37.41,37.41,0.02,0.02,0.11,0.11,0.17,0.17,17.57,17.57,FIRM
D,TRADING,PRICE,2,"2019/10/01 01:30:00",1,VIC1,3,95.8,0,0,"2019/10/01 01:25:03",95.8,2.85,2.85,0.74,0.74,0.71,0.71,37.41,37.41,0.02,0.02,0.11,0.11,0.17,0.17,17.57,17.57,FIRM
D,TRADING,PRICE,2,"2019/10/01 01:30:00",1,SA1,3,86.37,0,0,"2019/10/01 01:25:03",86.37,2.85,2.85,0.74,0.74,0.71,0.71,37.41,37.41,0.02,0.02,0.11,0.11,0.17,0.17,17.57,17.57,FIRM
D,TRADING,PRICE,2,"2019/10/01 01:30:00",1,QLD1,3,65.69,0,0,"2019/10/01 01:25:03",65.69,2.85,2.85,0.74,0.74,0.71,0.71,37.41,37.41,0.02,0.02,0.11,0.11,0.17,0.17,17.57,17.57,FIRM
D,TRADING,PRICE,2,"2019/10/01 01:30:00",1,TAS1,3,87.63,0,0,"2019/10/01 01:25:03",87.63,2.85,2.85,0.49,0.49,0.7,0.7,0.7,0.7,0.02,0.02,0.11,0.11,0.17,0.17,8.53,8.53,FIRM
D,TRADING,PRICE,2,"2019/10/01 02:30:00",1,NSW1,5,89.74,0,0,"2019/10/01 02:25:03",89.74,5.89,5.89,1.37,1.37,0.82,0.82,15.54,15.54,0.12,0.12,0.19,0.19,0.4,0.4,19.04,19.04,FIRM
D,TRADING,PRICE,2,"2019/10/01 02:30:00",1,VIC1,5,85.08,0,0,"2019/10/01 02:25:03",85.08,5.89,5.89,1.37,1.37,0.82,0.82,15.54,15.54,0.12,0.12,0.19,0.19,0.4,0.4,19.04,19.04,FIRM
D,TRADING,PRICE,2,"2019/10/01 02:30:00",1,SA1,5,75.38,0,0,"2019/10/01 02:25:03",75.38,5.89,5.89,1.37,1.37,0.82,0.82,15.54,15.54,0.12,0.12,0.19,0.19,0.4,0.4,19.04,19.04,FIRM
D,TRADING,PRICE,2,"2019/10/01 02:30:00",1,QLD1,5,63.73,0,0,"2019/10/01 02:25:03",63.73,5.89,5.89,1.37,1.37,0.82,0.82,15.54,15.54,0.12,0.12,0.19,0.19,0.4,0.4,19.04,19.04,FIRM
D,TRADING,PRICE,2,"2019/10/01 02:30:00",1,TAS1,5,88.53,0,0,"2019/10/01 02:25:03",88.53,5.89,5.89,1.37,1.37,0.82,0.82,9.27,9.27,0.02,0.02,0.03,0.03,0.01,0.01,6.15,6.15,FIRM
D,TRADING,PRICE,2,"2019/10/01 06:30:00",1,NSW1,13,187.47,0,0,"2019/10/01 06:25:04",187.47,16.69,16.69,12.42,12.42,1.08,1.08,61.98,61.98,0.03,0.03,0.11,0.11,0.11,0.11,21.87,21.87,FIRM
