C,SETP.WORLD,DVD_TRADINGPRICE,AEMO,PUBLIC,2017/10/07,21:45:04,0000000288026765,,0000000288026580
I,TRADING,PRICE,2,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,PRICE_STATUS
D,TRADING,PRICE,2,"2017/09/01 00:30:00",1,NSW1,1,101.34,0,0,"2017/09/01 00:25:04",101.34,20.83,20.83,10,10,15,15,28.98,28.98,0.02,0.02,0.03,0.03,0.17,0.17,27.99,27.99,FIRM
D,TRADING,PRICE,2,"2017/09/01 00:30:00",1,QLD1,1,87.93,0,0,"2017/09/01 00:25:04",87.93,20.83,20.83,10,10,15,15,28.98,28.98,0.02,0.02,0.03,0.03,0.17,0.17,27.99,27.99,FIRM
D,TRADING,PRICE,2,"2017/09/01 00:30:00",1,SA1,1,98.91,0,0,"2017/09/01 00:25:04",98.91,20.83,20.83,10,10,15,15,28.98,28.98,0.02,0.02,0.03,0.03,0.17,0.17,27.99,27.99,FIRM
D,TRADING,PRICE,2,"2017/09/01 00:30:00",1,TAS1,1,95.19,0,0,"2017/09/01 00:25:04",95.19,20.83,20.83,10,10,15,15,28.98,28.98,0.02,0.02,0.03,0.03,0.17,0.17,3.48,3.48,FIRM
D,TRADING,PRICE,2,"2017/09/01 00:30:00",1,VIC1,1,103.54,0,0,"2017/09/01 00:25:04",103.54,20.83,20.83,10,10,15,15,28.98,28.98,0.02,0.02,0.03,0.03,0.17,0.17,27.99,27.99,FIRM
D,TRADING,PRICE,2,"2017/09/01 01:00:00",1,NSW1,2,102.09,0,0,"2017/09/01 00:55:04",102.09,20.93,20.93,10,10,15,15,28.69,28.69,0.02,0.02,0.03,0.03,0.17,0.17,25.4,25.4,FIRM
D,TRADING,PRICE,2,"2017/09/01 01:00:00",1,QLD1,2,87.76,0,0,"2017/09/01 00:55:04",87.76,20.93,20.93,10,10,15,15,28.69,28.69,0.02,0.02,0.03,0.03,0.17,0.17,25.4,25.4,FIRM
D,TRADING,PRICE,2,"2017/09/01 01:00:00",1,SA1,2,97.35,0,0,"2017/09/01 00:55:04",97.35,20.93,20.93,10,10,15,15,28.69,28.69,0.02,0.02,0.03,0.03,0.17,0.17,25.4,25.4,FIRM
D,TRADING,PRICE,2,"2017/09/01 01:00:00",1,TAS1,2,95.1,0,0,"2017/09/01 00:55:04",95.1,20.93,20.93,10,10,15,15,28.69,28.69,0.02,0.02,0.03,0.03,0.17,0.17,10.09,10.09,FIRM
D,TRADING,PRICE,2,"2017/09/01 01:00:00",1,VIC1,2,102.11,0,0,"2017/09/01 00:55:04",102.11,20.93,20.93,10,10,15,15,28.69,28.69,0.02,0.02,0.03,0.03,0.17,0.17,25.4,25.4,FIRM
D,TRADING,PRICE,2,"2017/09/01 01:30:00",1,NSW1,3,102.77,0,0,"2017/09/01 01:25:04",102.77,21,21,10,10,15,15,28.67,28.67,0.02,0.02,0.04,0.04,0.17,0.17,24.47,24.47,FIRM
D,TRADING,PRICE,2,"2017/09/01 01:30:00",1,QLD1,3,87.45,0,0,"2017/09/01 01:25:04",87.45,21,21,10,10,15,15,28.67,28.67,0.02,0.02,0.04,0.04,0.17,0.17,24.47,24.47,FIRM
D,TRADING,PRICE,2,"2017/09/01 01:30:00",1,SA1,3,90.35,0,0,"2017/09/01 01:25:04",90.35,21,21,10,10,15,15,28.67,28.67,0.02,0.02,0.04,0.04,0.17,0.17,24.47,24.47,FIRM
D,TRADING,PRICE,2,"2017/09/01 01:30:00",1,TAS1,3,91.51,0,0,"2017/09/01 01:25:04",91.51,21,21,10,10,15,15,28.67,28.67,0.02,0.02,0.04,0.04,0.17,0.17,13.39,13.39,FIRM
D,TRADING,PRICE,2,"2017/09/01 01:30:00",1,VIC1,3,97.94,0,0,"2017/09/01 01:25:04",97.94,21,21,10,10,15,15,28.67,28.67,0.02,0.02,0.04,0.04,0.17,0.17,24.47,24.47,FIRM
D,TRADING,PRICE,2,"2017/09/01 02:00:00",1,NSW1,4,101.3,0,0,"2017/09/01 01:55:04",101.3,29.08,29.08,10,10,15,15,28.79,28.79,0.02,0.02,0.06,0.06,0.17,0.17,26.8,26.8,FIRM
D,TRADING,PRICE,2,"2017/09/01 02:00:00",1,QLD1,4,87.13,0,0,"2017/09/01 01:55:04",87.13,29.08,29.08,10,10,15,15,28.79,28.79,0.02,0.02,0.06,0.06,0.17,0.17,26.8,26.8,FIRM
D,TRADING,PRICE,2,"2017/09/01 02:00:00",1,SA1,4,84.47,0,0,"2017/09/01 01:55:04",84.47,29.08,29.08,10,10,15,15,28.79,28.79,0.02,0.02,0.06,0.06,0.17,0.17,26.8,26.8,FIRM
D,TRADING,PRICE,2,"2017/09/01 02:00:00",1,TAS1,4,88.53,0,0,"2017/09/01 01:55:04",88.53,29.08,29.08,10,10,15,15,28.79,28.79,0.02,0.02,0.06,0.06,0.17,0.17,10.09,10.09,FIRM
D,TRADING,PRICE,2,"2017/09/01 02:00:00",1,VIC1,4,92.19,0,0,"2017/09/01 01:55:04",92.19,29.08,29.08,10,10,15,15,28.79,28.79,0.02,0.02,0.06,0.06,0.17,0.17,26.8,26.8,FIRM
D,TRADING,PRICE,2,"2017/09/01 02:30:00",1,NSW1,5,101.54,0,0,"2017/09/01 02:25:04",101.54,33.73,33.73,10,10,11.8,11.8,41.6,41.6,0.02,0.02,0.06,0.06,0.32,0.32,36.3,36.3,FIRM
D,TRADING,PRICE,2,"2017/09/01 02:30:00",1,QLD1,5,87.38,0,0,"2017/09/01 02:25:04",87.38,33.73,33.73,10,10,11.8,11.8,41.6,41.6,0.02,0.02,0.06,0.06,0.32,0.32,36.3,36.3,FIRM
D,TRADING,PRICE,2,"2017/09/01 02:30:00",1,SA1,5,75.64,0,0,"2017/09/01 02:25:04",75.64,33.73,33.73,10,10,11.8,11.8,41.6,41.6,0.02,0.02,0.06,0.06,0.32,0.32,36.3,36.3,FIRM
D,TRADING,PRICE,2,"2017/09/01 02:30:00",1,TAS1,5,91.07,0,0,"2017/09/01 02:25:04",91.07,34.25,34.25,10,10,11.8,11.8,44.13,44.13,0,0,0.01,0.01,0.09,0.09,10.09,10.09,FIRM
D,TRADING,PRICE,2,"2017/09/01 02:30:00",1,VIC1,5,81.02,0,0,"2017/09/01 02:25:04",81.02,33.73,33.73,10,10,11.8,11.8,41.6,41.6,0.02,0.02,0.06,0.06,0.32,0.32,36.3,36.3,FIRM
D,TRADING,PRICE,2,"2017/09/01 03:00:00",1,NSW1,6,102.53,0,0,"2017/09/01 02:55:04",102.53,25.88,25.88,10,10,10,10,32.62,32.62,0.02,0.02,0.07,0.07,0.5,0.5,33.34,33.34,FIRM
D,TRADING,PRICE,2,"2017/09/01 03:00:00",1,QLD1,6,88.41,0,0,"2017/09/01 02:55:04",88.41,25.88,25.88,10,10,10,10,32.62,32.62,0.02,0.02,0.07,0.07,0.5,0.5,33.34,33.34,FIRM
D,TRADING,PRICE,2,"2017/09/01 03:00:00",1,SA1,6,62.65,0,0,"2017/09/01 02:55:04",62.65,25.88,25.88,10,10,10,10,32.62,32.62,0.02,0.02,0.07,0.07,0.5,0.5,33.34,33.34,FIRM
D,TRADING,PRICE,2,"2017/09/01 03:00:00",1,TAS1,6,107.75,0,0,"2017/09/01 02:55:04",107.75,34.39,34.39,10,10,10,10,46.1,46.1,0,0,0,0,0,0,17.09,17.09,FIRM
D,TRADING,PRICE,2,"2017/09/01 03:00:00",1,VIC1,6,58.96,0,0,"2017/09/01 02:55:04",58.96,25.88,25.88,10,10,10,10,32.62,32.62,0.02,0.02,0.07,0.07,0.5,0.5,33.34,33.34,FIRM
D,TRADING,PRICE,2,"2017/09/01 03:30:00",1,NSW1,7,99.66,0,0,"2017/09/01 03:25:04",99.66,28.81,28.81,10,10,12.64,12.64,37.83,37.83,0.02,0.02,0.07,0.07,0.75,0.75,33.79,33.79,FIRM
D,TRADING,PRICE,2,"2017/09/01 03:30:00",1,QLD1,7,86.02,0,0,"2017/09/01 03:25:04",86.02,28.81,28.81,10,10,12.64,12.64,37.83,37.83,0.02,0.02,0.07,0.07,0.75,0.75,33.79,33.79,FIRM
D,TRADING,PRICE,2,"2017/09/01 03:30:00",1,SA1,7,44.29,0,0,"2017/09/01 03:25:04",44.29,28.81,28.81,10,10,12.64,12.64,37.83,37.83,0.02,0.02,0.07,0.07,0.75,0.75,33.79,33.79,FIRM
D,TRADING,PRICE,2,"2017/09/01 03:30:00",1,TAS1,7,313.33,0,0,"2017/09/01 03:25:04",313.33,174.38,174.38,10,10,12.64,12.64,144.77,144.77,0,0,0.01,0.01,0,0,20,20,FIRM
D,TRADING,PRICE,2,"2017/09/01 03:30:00",1,VIC1,7,30.94,0,0,"2017/09/01 03:25:04",30.94,28.81,28.81,10,10,12.64,12.64,37.83,37.83,0.02,0.02,0.07,0.07,0.75,0.75,33.79,33.79,FIRM
D,TRADING,PRICE,2,"2017/09/01 04:00:00",1,NSW1,8,102.85,0,0,"2017/09/01 03:55:04",102.85,25.42,25.42,16.17,16.17,13.33,13.33,44.49,44.49,0.02,0.02,0.07,0.07,0.64,0.64,33.6,33.6,FIRM
D,TRADING,PRICE,2,"2017/09/01 04:00:00",1,QLD1,8,86.48,0,0,"2017/09/01 03:55:04",86.48,25.42,25.42,16.17,16.17,13.33,13.33,44.49,44.49,0.02,0.02,0.07,0.07,0.64,0.64,33.6,33.6,FIRM
D,TRADING,PRICE,2,"2017/09/01 04:00:00",1,SA1,8,46.89,0,0,"2017/09/01 03:55:04",46.89,25.42,25.42,16.17,16.17,13.33,13.33,44.49,44.49,0.02,0.02,0.07,0.07,0.64,0.64,33.6,33.6,FIRM
D,TRADING,PRICE,2,"2017/09/01 04:00:00",1,TAS1,8,196.03,0,0,"2017/09/01 03:55:04",196.03,45.44,45.44,10,10,10,10,99.3,99.3,0.03,0.03,0.05,0.05,0.03,0.03,16.67,16.67,FIRM
D,TRADING,PRICE,2,"2017/09/01 04:00:00",1,VIC1,8,76.59,0,0,"2017/09/01 03:55:04",76.59,25.42,25.42,16.17,16.17,13.33,13.33,44.49,44.49,0.02,0.02,0.07,0.07,0.64,0.64,33.6,33.6,FIRM
D,TRADING,PRICE,2,"2017/09/01 04:30:00",1,NSW1,9,105.12,0,0,"2017/09/01 04:25:04",105.12,21.08,21.08,14.5,14.5,19.77,19.77,42.74,42.74,0.02,0.02,0.06,0.06,0.17,0.17,24.77,24.77,FIRM
D,TRADING,PRICE,2,"2017/09/01 04:30:00",1,QLD1,9,89.57,0,0,"2017/09/01 04:25:04",89.57,21.08,21.08,14.5,14.5,19.77,19.77,42.74,42.74,0.02,0.02,0.06,0.06,0.17,0.17,24.77,24.77,FIRM
D,TRADING,PRICE,2,"2017/09/01 04:30:00",1,SA1,9,-134.21,0,0,"2017/09/01 04:25:04",-134.21,21.08,21.08,14.5,14.5,19.77,19.77,42.74,42.74,0.02,0.02,0.06,0.06,0.17,0.17,24.77,24.77,FIRM
D,TRADING,PRICE,2,"2017/09/01 04:30:00",1,TAS1,9,76.97,0,0,"2017/09/01 04:25:04",76.97,21.08,21.08,10,10,10,10,32.97,32.97,0.02,0.02,0.06,0.06,0.17,0.17,20,20,FIRM
D,TRADING,PRICE,2,"2017/09/01 04:30:00",1,VIC1,9,72.04,0,0,"2017/09/01 04:25:04",72.04,21.08,21.08,14.5,14.5,19.77,19.77,42.74,42.74,0.02,0.02,0.06,0.06,0.17,0.17,24.77,24.77,FIRM
D,TRADING,PRICE,2,"2017/09/01 05:00:00",1,NSW1,10,105.96,0,0,"2017/09/01 04:55:04",105.96,20.78,20.78,14.71,14.71,18.52,18.52,33.16,33.16,0.02,0.02,0.06,0.06,0.17,0.17,23.78,23.78,FIRM
D,TRADING,PRICE,2,"2017/09/01 05:00:00",1,QLD1,10,91.52,0,0,"2017/09/01 04:55:04",91.52,20.78,20.78,14.71,14.71,18.52,18.52,33.16,33.16,0.02,0.02,0.06,0.06,0.17,0.17,23.78,23.78,FIRM
D,TRADING,PRICE,2,"2017/09/01 05:00:00",1,SA1,10,-29.8,0,0,"2017/09/01 04:55:04",-29.8,20.78,20.78,14.71,14.71,18.52,18.52,33.16,33.16,0.02,0.02,0.06,0.06,0.17,0.17,23.78,23.78,FIRM
D,TRADING,PRICE,2,"2017/09/01 05:00:00",1,TAS1,10,79.35,0,0,"2017/09/01 04:55:04",79.35,26.11,26.11,10,10,10,10,24.64,24.64,0.02,0.02,0.06,0.06,0.17,0.17,20,20,FIRM
D,TRADING,PRICE,2,"2017/09/01 05:00:00",1,VIC1,10,80.74,0,0,"2017/09/01 04:55:04",80.74,20.78,20.78,14.71,14.71,18.52,18.52,33.16,33.16,0.02,0.02,0.06,0.06,0.17,0.17,23.78,23.78,FIRM
D,TRADING,PRICE,2,"2017/09/01 05:30:00",1,NSW1,11,119.02,0,0,"2017/09/01 05:25:04",119.02,20.71,20.71,17.92,17.92,22.6,22.6,39.27,39.27,0.02,0.02,0.06,0.06,0.17,0.17,26.75,26.75,FIRM
D,TRADING,PRICE,2,"2017/09/01 05:30:00",1,QLD1,11,102.81,0,0,"2017/09/01 05:25:04",102.81,20.71,20.71,17.92,17.92,22.6,22.6,39.27,39.27,0.02,0.02,0.06,0.06,0.17,0.17,26.75,26.75,FIRM
