C,SETP.WORLD,DVD_TRADINGPRICE,AEMO,PUBLIC,2017/07/08,02:15:01,0000000285202928,,0000000285202674
I,TRADING,PRICE,2,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,PRICE_STATUS
D,TRADING,PRICE,2,"2017/06/01 00:30:00",1,NSW1,1,88.52,0,0,"2017/06/01 00:25:04",88.52,5.31,5.31,2.39,2.39,3.57,3.57,23.64,23.64,0.02,0.02,0.02,0.02,0.16,0.16,17.12,17.12,FIRM
D,TRADING,PRICE,2,"2017/06/01 00:30:00",1,QLD1,1,79.65,0,0,"2017/06/01 00:25:04",79.65,5.31,5.31,2.39,2.39,3.57,3.57,23.64,23.64,0.02,0.02,0.02,0.02,0.16,0.16,17.12,17.12,FIRM
D,TRADING,PRICE,2,"2017/06/01 00:30:00",1,SA1,1,106.74,0,0,"2017/06/01 00:25:04",106.74,5.31,5.31,2.39,2.39,3.57,3.57,23.64,23.64,0.02,0.02,0.02,0.02,0.16,0.16,17.12,17.12,FIRM
D,TRADING,PRICE,2,"2017/06/01 00:30:00",1,TAS1,1,93.11,0,0,"2017/06/01 00:25:04",93.11,5.31,5.31,2.39,2.39,3.57,3.57,23.64,23.64,0.02,0.02,0.02,0.02,0.16,0.16,12.53,12.53,FIRM
D,TRADING,PRICE,2,"2017/06/01 00:30:00",1,VIC1,1,99.42,0,0,"2017/06/01 00:25:04",99.42,5.31,5.31,2.39,2.39,3.57,3.57,23.64,23.64,0.02,0.02,0.02,0.02,0.16,0.16,17.12,17.12,FIRM
D,TRADING,PRICE,2,"2017/06/01 01:00:00",1,NSW1,2,90.09,0,0,"2017/06/01 00:55:03",90.09,5,5,2.39,2.39,2.15,2.15,22.42,22.42,0.02,0.02,0.02,0.02,0.18,0.18,21.97,21.97,FIRM
D,TRADING,PRICE,2,"2017/06/01 01:00:00",1,QLD1,2,80.11,0,0,"2017/06/01 00:55:03",80.11,5,5,2.39,2.39,2.15,2.15,22.42,22.42,0.02,0.02,0.02,0.02,0.18,0.18,21.97,21.97,FIRM
D,TRADING,PRICE,2,"2017/06/01 01:00:00",1,SA1,2,97.23,0,0,"2017/06/01 00:55:03",97.23,5,5,2.39,2.39,2.15,2.15,22.42,22.42,0.02,0.02,0.02,0.02,0.18,0.18,21.97,21.97,FIRM
D,TRADING,PRICE,2,"2017/06/01 01:00:00",1,TAS1,2,91.72,0,0,"2017/06/01 00:55:03",91.72,5,5,2.39,2.39,2.15,2.15,22.42,22.42,0.01,0.01,0.01,0.01,0.11,0.11,19.58,19.58,FIRM
D,TRADING,PRICE,2,"2017/06/01 01:00:00",1,VIC1,2,93.9,0,0,"2017/06/01 00:55:03",93.9,5,5,2.39,2.39,2.15,2.15,22.42,22.42,0.02,0.02,0.02,0.02,0.18,0.18,21.97,21.97,FIRM
