C,SETP.WORLD,DVD_TRADINGPRICE,AEMO,PUBLIC,2018/09/07,00:10:00,0000000298797431,,0000000298797183
I,TRADING,PRICE,2,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,PRICE_STATUS
D,TRADING,PRICE,2,"2018/08/01 00:30:00",1,NSW1,1,54.08,0,0,"2018/08/01 00:25:04",54.08,2.18,2.18,4.36,4.36,3.33,3.33,8.21,8.21,0,0,0.03,0.03,0.18,0.18,4,4,FIRM
D,TRADING,PRICE,2,"2018/08/01 00:30:00",1,QLD1,1,52.82,0,0,"2018/08/01 00:25:04",52.82,2.18,2.18,4.36,4.36,3.33,3.33,8.21,8.21,0,0,0.03,0.03,0.18,0.18,4,4,FIRM
D,TRADING,PRICE,2,"2018/08/01 00:30:00",1,SA1,1,103.67,0,0,"2018/08/01 00:25:04",103.67,2.18,2.18,4.36,4.36,3.33,3.33,8.21,8.21,0,0,0.03,0.03,0.18,0.18,4,4,FIRM
D,TRADING,PRICE,2,"2018/08/01 00:30:00",1,TAS1,1,10,0,0,"2018/08/01 00:25:04",10,0,0,0,0,0,0,1.93,1.93,0.53,0.53,0.03,0.03,0.18,0.18,6.07,6.07,FIRM
D,TRADING,PRICE,2,"2018/08/01 00:30:00",1,VIC1,1,18.26,0,0,"2018/08/01 00:25:04",18.26,2.18,2.18,4.36,4.36,3.33,3.33,8.21,8.21,0,0,0.03,0.03,0.18,0.18,4,4,FIRM
D,TRADING,PRICE,2,"2018/08/01 01:00:00",1,NSW1,2,61.69,0,0,"2018/08/01 00:55:05",61.69,2.35,2.35,4.99,4.99,4.83,4.83,9.57,9.57,0,0,0.03,0.03,0.15,0.15,11.12,11.12,FIRM
D,TRADING,PRICE,2,"2018/08/01 01:00:00",1,QLD1,2,58.84,0,0,"2018/08/01 00:55:05",58.84,2.35,2.35,4.99,4.99,4.83,4.83,9.57,9.57,0,0,0.03,0.03,0.15,0.15,11.12,11.12,FIRM
D,TRADING,PRICE,2,"2018/08/01 01:00:00",1,SA1,2,97.04,0,0,"2018/08/01 00:55:05",97.04,2.35,2.35,4.99,4.99,4.83,4.83,9.57,9.57,0,0,0.03,0.03,0.15,0.15,11.12,11.12,FIRM
D,TRADING,PRICE,2,"2018/08/01 01:00:00",1,TAS1,2,7.76,0,0,"2018/08/01 00:55:05",7.76,0,0,0,0,0,0,2.1,2.1,0.02,0.02,0.03,0.03,0.15,0.15,7.43,7.43,FIRM
D,TRADING,PRICE,2,"2018/08/01 01:00:00",1,VIC1,2,10.5,0,0,"2018/08/01 00:55:05",10.5,2.35,2.35,4.99,4.99,4.83,4.83,9.57,9.57,0,0,0.03,0.03,0.15,0.15,11.12,11.12,FIRM
D,TRADING,PRICE,2,"2018/08/01 01:30:00",1,NSW1,3,62.68,0,0,"2018/08/01 01:25:05",62.68,2.71,2.71,5,5,9.13,9.13,9.18,9.18,0,0,0.03,0.03,0.28,0.28,10.23,10.23,FIRM
D,TRADING,PRICE,2,"2018/08/01 01:30:00",1,QLD1,3,58.47,0,0,"2018/08/01 01:25:05",58.47,2.71,2.71,5,5,9.13,9.13,9.18,9.18,0,0,0.03,0.03,0.28,0.28,10.23,10.23,FIRM
D,TRADING,PRICE,2,"2018/08/01 01:30:00",1,SA1,3,77.2,0,0,"2018/08/01 01:25:05",77.2,2.71,2.71,5,5,9.13,9.13,9.18,9.18,0,0,0.03,0.03,0.28,0.28,10.23,10.23,FIRM
D,TRADING,PRICE,2,"2018/08/01 01:30:00",1,TAS1,3,5.04,0,0,"2018/08/01 01:25:05",5.04,0,0,0,0,0,0,0.05,0.05,0.02,0.02,0.03,0.03,0.28,0.28,4.78,4.78,FIRM
D,TRADING,PRICE,2,"2018/08/01 01:30:00",1,VIC1,3,10.5,0,0,"2018/08/01 01:25:05",10.5,2.71,2.71,5,5,9.13,9.13,9.18,9.18,0,0,0.03,0.03,0.28,0.28,10.23,10.23,FIRM
D,TRADING,PRICE,2,"2018/08/01 02:00:00",1,NSW1,4,61.73,0,0,"2018/08/01 01:55:05",61.73,8.69,8.69,16.2,16.2,9.79,9.79,27.81,27.81,0,0,0.03,0.03,0.28,0.28,4,4,FIRM
D,TRADING,PRICE,2,"2018/08/01 02:00:00",1,QLD1,4,57.57,0,0,"2018/08/01 01:55:05",57.57,8.69,8.69,16.2,16.2,9.79,9.79,27.81,27.81,0,0,0.03,0.03,0.28,0.28,4,4,FIRM
D,TRADING,PRICE,2,"2018/08/01 02:00:00",1,SA1,4,76.8,0,0,"2018/08/01 01:55:05",76.8,8.69,8.69,16.2,16.2,9.79,9.79,27.81,27.81,0,0,0.03,0.03,0.28,0.28,4,4,FIRM
D,TRADING,PRICE,2,"2018/08/01 02:00:00",1,TAS1,4,5.04,0,0,"2018/08/01 01:55:05",5.04,0,0,0,0,6.53,6.53,18.54,18.54,0.02,0.02,0.03,0.03,0.28,0.28,5.63,5.63,FIRM
D,TRADING,PRICE,2,"2018/08/01 02:00:00",1,VIC1,4,10.5,0,0,"2018/08/01 01:55:05",10.5,8.69,8.69,16.2,16.2,9.79,9.79,27.81,27.81,0,0,0.03,0.03,0.28,0.28,4,4,FIRM
D,TRADING,PRICE,2,"2018/08/01 02:30:00",1,NSW1,5,55.96,0,0,"2018/08/01 02:25:04",55.96,4.69,4.69,11.59,11.59,9.79,9.79,17.01,17.01,0,0,0.03,0.03,0.35,0.35,14,14,FIRM
D,TRADING,PRICE,2,"2018/08/01 02:30:00",1,QLD1,5,52.96,0,0,"2018/08/01 02:25:04",52.96,4.69,4.69,11.59,11.59,9.79,9.79,17.01,17.01,0,0,0.03,0.03,0.35,0.35,14,14,FIRM
D,TRADING,PRICE,2,"2018/08/01 02:30:00",1,SA1,5,75.75,0,0,"2018/08/01 02:25:04",75.75,4.69,4.69,11.59,11.59,9.79,9.79,17.01,17.01,0,0,0.03,0.03,0.35,0.35,14,14,FIRM
D,TRADING,PRICE,2,"2018/08/01 02:30:00",1,TAS1,5,5.04,0,0,"2018/08/01 02:25:04",5.04,0,0,0,0,5,5,12.22,12.22,0.02,0.02,0.03,0.03,0.35,0.35,4.82,4.82,FIRM
D,TRADING,PRICE,2,"2018/08/01 02:30:00",1,VIC1,5,10.5,0,0,"2018/08/01 02:25:04",10.5,4.69,4.69,11.59,11.59,9.79,9.79,17.01,17.01,0,0,0.03,0.03,0.35,0.35,14,14,FIRM
