C,SETP.WORLD,DVD_TRADINGPRICE,AEMO,PUBLIC,2021/02/06,16:00:06,0000000336210556,,0000000336210350
I,TRADING,PRICE,2,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,PRICE_STATUS
D,TRADING,PRICE,2,"2021/01/01 01:00:00",1,NSW1,2,38.1,0,0,"2021/01/01 00:55:03",38.1,1.52,1.52,1.55,1.55,0.87,0.87,10.81,10.81,3.2,3.2,3.68,3.68,0.99,0.99,11.52,11.52,FIRM
D,TRADING,PRICE,2,"2021/01/01 01:00:00",1,VIC1,2,36.37,0,0,"2021/01/01 00:55:03",36.37,1.52,1.52,1.55,1.55,0.87,0.87,10.81,10.81,3.2,3.2,3.68,3.68,0.99,0.99,11.52,11.52,FIRM
D,TRADING,PRICE,2,"2021/01/01 01:00:00",1,SA1,2,34.56,0,0,"2021/01/01 00:55:03",34.56,1.52,1.52,1.55,1.55,0.87,0.87,10.81,10.81,3.2,3.2,3.68,3.68,0.99,0.99,11.52,11.52,FIRM
D,TRADING,PRICE,2,"2021/01/01 01:00:00",1,QLD1,2,39.01,0,0,"2021/01/01 00:55:03",39.01,1.52,1.52,1.55,1.55,0.87,0.87,10.81,10.81,3.2,3.2,3.68,3.68,0.99,0.99,11.52,11.52,FIRM
D,TRADING,PRICE,2,"2021/01/01 01:00:00",1,TAS1,2,64.75,0,0,"2021/01/01 00:55:03",64.75,4.98,4.98,3.11,3.11,0.9,0.9,13.61,13.61,0,0,0,0,0,0,4.17,4.17,FIRM
D,TRADING,PRICE,2,"2021/01/01 01:30:00",1,NSW1,3,32.26,0,0,"2021/01/01 01:25:03",32.26,1.57,1.57,1.64,1.64,0.87,0.87,9.58,9.58,3.7,3.7,3.82,3.82,1.04,1.04,11.68,11.68,FIRM
D,TRADING,PRICE,2,"2021/01/01 01:30:00",1,VIC1,3,25.02,0,0,"2021/01/01 01:25:03",25.02,1.57,1.57,1.64,1.64,0.87,0.87,9.58,9.58,3.7,3.7,3.82,3.82,1.04,1.04,11.68,11.68,FIRM
D,TRADING,PRICE,2,"2021/01/01 01:30:00",1,SA1,3,24.71,0,0,"2021/01/01 01:25:03",24.71,1.57,1.57,1.64,1.64,0.87,0.87,9.58,9.58,3.7,3.7,3.82,3.82,1.04,1.04,11.68,11.68,FIRM
D,TRADING,PRICE,2,"2021/01/01 01:30:00",1,QLD1,3,34.07,0,0,"2021/01/01 01:25:03",34.07,1.57,1.57,1.64,1.64,0.87,0.87,9.58,9.58,3.7,3.7,3.82,3.82,1.04,1.04,11.68,11.68,FIRM
D,TRADING,PRICE,2,"2021/01/01 01:30:00",1,TAS1,3,65.12,0,0,"2021/01/01 01:25:03",65.12,4.98,4.98,1.73,1.73,0.88,0.88,13.58,13.58,0,0,0,0,0,0,3.8,3.8,FIRM
D,TRADING,PRICE,2,"2021/01/01 02:00:00",1,NSW1,4,32.45,0,0,"2021/01/01 01:55:04",32.45,1.69,1.69,1.49,1.49,0.87,0.87,8.73,8.73,2.55,2.55,3.68,3.68,0.94,0.94,13.96,13.96,FIRM
D,TRADING,PRICE,2,"2021/01/01 02:00:00",1,VIC1,4,14.6,0,0,"2021/01/01 01:55:04",14.6,1.69,1.69,1.49,1.49,0.87,0.87,8.73,8.73,2.55,2.55,3.68,3.68,0.94,0.94,13.96,13.96,FIRM
D,TRADING,PRICE,2,"2021/01/01 02:00:00",1,SA1,4,14.23,0,0,"2021/01/01 01:55:04",14.23,1.69,1.69,1.49,1.49,0.87,0.87,8.73,8.73,2.55,2.55,3.68,3.68,0.94,0.94,13.96,13.96,FIRM
D,TRADING,PRICE,2,"2021/01/01 02:00:00",1,QLD1,4,33.92,0,0,"2021/01/01 01:55:04",33.92,1.69,1.69,1.49,1.49,0.87,0.87,8.73,8.73,2.55,2.55,3.68,3.68,0.94,0.94,13.96,13.96,FIRM
D,TRADING,PRICE,2,"2021/01/01 02:00:00",1,TAS1,4,66.63,0,0,"2021/01/01 01:55:04",66.63,4.98,4.98,1.49,1.49,0.88,0.88,15.01,15.01,0,0,0,0,0,0,6,6,FIRM
D,TRADING,PRICE,2,"2021/01/01 02:30:00",1,NSW1,5,27.76,0,0,"2021/01/01 02:25:03",27.76,1.65,1.65,1.59,1.59,0.87,0.87,8.29,8.29,3.95,3.95,3.68,3.68,1.01,1.01,13.07,13.07,FIRM
D,TRADING,PRICE,2,"2021/01/01 02:30:00",1,VIC1,5,8.95,0,0,"2021/01/01 02:25:03",8.95,1.65,1.65,1.59,1.59,0.87,0.87,8.29,8.29,3.95,3.95,3.68,3.68,1.01,1.01,13.07,13.07,FIRM
D,TRADING,PRICE,2,"2021/01/01 02:30:00",1,SA1,5,8.49,0,0,"2021/01/01 02:25:03",8.49,1.65,1.65,1.59,1.59,0.87,0.87,8.29,8.29,3.95,3.95,3.68,3.68,1.01,1.01,13.07,13.07,FIRM
D,TRADING,PRICE,2,"2021/01/01 02:30:00",1,QLD1,5,28.85,0,0,"2021/01/01 02:25:03",28.85,1.65,1.65,1.59,1.59,0.87,0.87,8.29,8.29,3.95,3.95,3.68,3.68,1.01,1.01,13.07,13.07,FIRM
D,TRADING,PRICE,2,"2021/01/01 02:30:00",1,TAS1,5,66.79,0,0,"2021/01/01 02:25:03",66.79,4.98,4.98,1.59,1.59,0.87,0.87,15.17,15.17,0,0,0,0,0,0,6,6,FIRM
D,TRADING,PRICE,2,"2021/01/01 03:30:00",1,NSW1,7,25.64,0,0,"2021/01/01 03:25:04",25.64,1.73,1.73,1.73,1.73,0.88,0.88,12.85,12.85,3.77,3.77,4.43,4.43,2.61,2.61,12.99,12.99,FIRM
D,TRADING,PRICE,2,"2021/01/01 03:30:00",1,VIC1,7,8.95,0,0,"2021/01/01 03:25:04",8.95,1.73,1.73,1.73,1.73,0.88,0.88,12.85,12.85,3.77,3.77,4.43,4.43,2.61,2.61,12.99,12.99,FIRM
D,TRADING,PRICE,2,"2021/01/01 03:30:00",1,SA1,7,8.44,0,0,"2021/01/01 03:25:04",8.44,1.73,1.73,1.73,1.73,0.88,0.88,12.85,12.85,3.77,3.77,4.43,4.43,2.61,2.61,12.99,12.99,FIRM
D,TRADING,PRICE,2,"2021/01/01 03:30:00",1,QLD1,7,26.55,0,0,"2021/01/01 03:25:04",26.55,1.73,1.73,1.73,1.73,0.88,0.88,12.85,12.85,3.77,3.77,4.43,4.43,2.61,2.61,12.99,12.99,FIRM
D,TRADING,PRICE,2,"2021/01/01 03:30:00",1,TAS1,7,75.11,0,0,"2021/01/01 03:25:04",75.11,4.98,4.98,3.57,3.57,0.89,0.89,23.49,23.49,0,0,0,0,0,0,6,6,FIRM
D,TRADING,PRICE,2,"2021/01/01 04:00:00",1,NSW1,8,26.31,0,0,"2021/01/01 03:55:04",26.31,1.73,1.73,1.73,1.73,0.87,0.87,12.41,12.41,3.72,3.72,4.49,4.49,2.82,2.82,12.56,12.56,FIRM
D,TRADING,PRICE,2,"2021/01/01 04:00:00",1,VIC1,8,8.97,0,0,"2021/01/01 03:55:04",8.97,1.73,1.73,1.73,1.73,0.87,0.87,12.41,12.41,3.72,3.72,4.49,4.49,2.82,2.82,12.56,12.56,FIRM
D,TRADING,PRICE,2,"2021/01/01 04:00:00",1,SA1,8,8.55,0,0,"2021/01/01 03:55:04",8.55,1.73,1.73,1.73,1.73,0.87,0.87,12.41,12.41,3.72,3.72,4.49,4.49,2.82,2.82,12.56,12.56,FIRM
