C,SETP.WORLD,DVD_TRADINGPRICE,AEMO,PUBLIC,2021/04/07,03:00:00,0000000339432190,,0000000339431975
I,TRADING,PRICE,2,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,PRICE_STATUS
D,TRADING,PRICE,2,"2021/03/03 19:00:00",1,NSW1,38,45.29,0,0,"2021/03/03 18:55:04",45.29,13.77,13.77,8.27,8.27,0.87,0.87,16.27,16.27,0.04,0.04,0.23,0.23,0.26,0.26,13.33,13.33,FIRM
D,TRADING,PRICE,2,"2021/03/03 19:00:00",1,VIC1,38,37.55,0,0,"2021/03/03 18:55:04",37.55,13.77,13.77,8.27,8.27,0.87,0.87,16.27,16.27,0.04,0.04,0.23,0.23,0.26,0.26,13.33,13.33,FIRM
D,TRADING,PRICE,2,"2021/03/03 19:00:00",1,SA1,38,40.54,0,0,"2021/03/03 18:55:04",40.54,13.77,13.77,8.27,8.27,0.87,0.87,16.27,16.27,0.04,0.04,0.23,0.23,0.26,0.26,13.33,13.33,FIRM
D,TRADING,PRICE,2,"2021/03/03 19:00:00",1,QLD1,38,50.89,0,0,"2021/03/03 18:55:04",50.89,13.77,13.77,8.27,8.27,0.87,0.87,16.27,16.27,0.04,0.04,0.23,0.23,0.26,0.26,13.33,13.33,FIRM
D,TRADING,PRICE,2,"2021/03/03 19:00:00",1,TAS1,38,14.82,0,0,"2021/03/03 18:55:04",14.82,9.5,9.5,8.49,8.49,0.9,0.9,15.93,15.93,20,20,10,10,0.26,0.26,13.33,13.33,FIRM
D,TRADING,PRICE,2,"2021/03/04 09:30:00",1,NSW1,19,30.67,0,0,"2021/03/04 09:25:03",30.67,0.77,0.77,1.08,1.08,0.79,0.79,11.75,11.75,0.03,0.03,0.28,0.28,0.2,0.2,10.02,10.02,FIRM
D,TRADING,PRICE,2,"2021/03/04 09:30:00",1,VIC1,19,25.04,0,0,"2021/03/04 09:25:03",25.04,0.77,0.77,1.08,1.08,0.79,0.79,11.75,11.75,0.03,0.03,0.28,0.28,0.2,0.2,10.02,10.02,FIRM
D,TRADING,PRICE,2,"2021/03/04 09:30:00",1,SA1,19,26.55,0,0,"2021/03/04 09:25:03",26.55,0.77,0.77,1.08,1.08,0.79,0.79,11.75,11.75,0.03,0.03,0.28,0.28,0.2,0.2,10.02,10.02,FIRM
D,TRADING,PRICE,2,"2021/03/04 09:30:00",1,QLD1,19,31.04,0,0,"2021/03/04 09:25:03",31.04,0.77,0.77,1.08,1.08,0.79,0.79,11.75,11.75,0.03,0.03,0.28,0.28,0.2,0.2,10.02,10.02,FIRM
D,TRADING,PRICE,2,"2021/03/04 09:30:00",1,TAS1,19,25.04,0,0,"2021/03/04 09:25:03",25.04,37.85,37.85,8.49,8.49,0.9,0.9,11.86,11.86,20,20,10.54,10.54,0.2,0.2,10.02,10.02,FIRM
