C,SETP.WORLD,DVD_TRADINGPRICE,AEMO,PUBLIC,2018/06/07,02:10:00,0000000295553529,,0000000295553313
I,TRADING,PRICE,2,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,PRICE_STATUS
D,TRADING,PRICE,2,"2018/05/01 00:30:00",1,NSW1,1,60.97,0,0,"2018/05/01 00:25:05",60.97,2.47,2.47,2.84,2.84,7.68,7.68,10.77,10.77,0.03,0.03,0.08,0.08,0.19,0.19,16.61,16.61,FIRM
D,TRADING,PRICE,2,"2018/05/01 00:30:00",1,QLD1,1,55.26,0,0,"2018/05/01 00:25:05",55.26,2.47,2.47,2.84,2.84,7.68,7.68,10.77,10.77,0.03,0.03,0.08,0.08,0.19,0.19,16.61,16.61,FIRM
D,TRADING,PRICE,2,"2018/05/01 00:30:00",1,SA1,1,67.6,0,0,"2018/05/01 00:25:05",67.6,2.47,2.47,2.84,2.84,7.68,7.68,10.77,10.77,0.03,0.03,0.08,0.08,0.19,0.19,16.61,16.61,FIRM
D,TRADING,PRICE,2,"2018/05/01 00:30:00",1,TAS1,1,93.04,0,0,"2018/05/01 00:25:05",93.04,71.82,71.82,2.4,2.4,4.5,4.5,44.37,44.37,0.07,0.07,0.18,0.18,0.17,0.17,10,10,FIRM
D,TRADING,PRICE,2,"2018/05/01 00:30:00",1,VIC1,1,64.52,0,0,"2018/05/01 00:25:05",64.52,2.47,2.47,2.84,2.84,7.68,7.68,10.77,10.77,0.03,0.03,0.08,0.08,0.19,0.19,16.61,16.61,FIRM
D,TRADING,PRICE,2,"2018/05/01 01:00:00",1,NSW1,2,62.62,0,0,"2018/05/01 00:55:05",62.62,2.28,2.28,2.85,2.85,4.38,4.38,11.92,11.92,0.03,0.03,0.09,0.09,0.19,0.19,11.92,11.92,FIRM
D,TRADING,PRICE,2,"2018/05/01 01:00:00",1,QLD1,2,57.36,0,0,"2018/05/01 00:55:05",57.36,2.28,2.28,2.85,2.85,4.38,4.38,11.92,11.92,0.03,0.03,0.09,0.09,0.19,0.19,11.92,11.92,FIRM
D,TRADING,PRICE,2,"2018/05/01 01:00:00",1,SA1,2,74.88,0,0,"2018/05/01 00:55:05",74.88,2.28,2.28,2.85,2.85,4.38,4.38,11.92,11.92,0.03,0.03,0.09,0.09,0.19,0.19,11.92,11.92,FIRM
D,TRADING,PRICE,2,"2018/05/01 01:00:00",1,TAS1,2,91.91,0,0,"2018/05/01 00:55:05",91.91,69.46,69.46,2.7,2.7,4.5,4.5,42.15,42.15,0.1,0.1,0.18,0.18,0.17,0.17,10,10,FIRM
D,TRADING,PRICE,2,"2018/05/01 01:00:00",1,VIC1,2,68.21,0,0,"2018/05/01 00:55:05",68.21,2.28,2.28,2.85,2.85,4.38,4.38,11.92,11.92,0.03,0.03,0.09,0.09,0.19,0.19,11.92,11.92,FIRM
D,TRADING,PRICE,2,"2018/05/01 01:30:00",1,NSW1,3,57.97,0,0,"2018/05/01 01:25:05",57.97,1.96,1.96,2.42,2.42,3,3,12.5,12.5,0.03,0.03,0.14,0.14,0.44,0.44,11.98,11.98,FIRM
D,TRADING,PRICE,2,"2018/05/01 01:30:00",1,QLD1,3,53.28,0,0,"2018/05/01 01:25:05",53.28,1.96,1.96,2.42,2.42,3,3,12.5,12.5,0.03,0.03,0.14,0.14,0.44,0.44,11.98,11.98,FIRM
D,TRADING,PRICE,2,"2018/05/01 01:30:00",1,SA1,3,64.68,0,0,"2018/05/01 01:25:05",64.68,1.96,1.96,2.42,2.42,3,3,12.5,12.5,0.03,0.03,0.14,0.14,0.44,0.44,11.98,11.98,FIRM
D,TRADING,PRICE,2,"2018/05/01 01:30:00",1,TAS1,3,95.31,0,0,"2018/05/01 01:25:05",95.31,80.65,80.65,3,3,4.5,4.5,48.92,48.92,0.05,0.05,0.18,0.18,0.17,0.17,10,10,FIRM
D,TRADING,PRICE,2,"2018/05/01 01:30:00",1,VIC1,3,60.82,0,0,"2018/05/01 01:25:05",60.82,1.96,1.96,2.42,2.42,3,3,12.5,12.5,0.03,0.03,0.14,0.14,0.44,0.44,11.98,11.98,FIRM
D,TRADING,PRICE,2,"2018/05/01 02:00:00",1,NSW1,4,64.12,0,0,"2018/05/01 01:55:05",64.12,1.71,1.71,1.27,1.27,1.47,1.47,13.81,13.81,0.05,0.05,0.14,0.14,0.44,0.44,14.95,14.95,FIRM
D,TRADING,PRICE,2,"2018/05/01 02:00:00",1,QLD1,4,58.15,0,0,"2018/05/01 01:55:05",58.15,1.71,1.71,1.27,1.27,1.47,1.47,13.81,13.81,0.05,0.05,0.14,0.14,0.44,0.44,14.95,14.95,FIRM
D,TRADING,PRICE,2,"2018/05/01 02:00:00",1,SA1,4,65.42,0,0,"2018/05/01 01:55:05",65.42,1.71,1.71,1.27,1.27,1.47,1.47,13.81,13.81,0.05,0.05,0.14,0.14,0.44,0.44,14.95,14.95,FIRM
D,TRADING,PRICE,2,"2018/05/01 02:00:00",1,TAS1,4,127.58,0,0,"2018/05/01 01:55:05",127.58,132.29,132.29,3,3,4.5,4.5,66.42,66.42,0.01,0.01,0.18,0.18,0.17,0.17,10,10,FIRM
D,TRADING,PRICE,2,"2018/05/01 02:00:00",1,VIC1,4,64.07,0,0,"2018/05/01 01:55:05",64.07,1.71,1.71,1.27,1.27,1.47,1.47,13.81,13.81,0.05,0.05,0.14,0.14,0.44,0.44,14.95,14.95,FIRM
