C,SETP.WORLD,DVD_TRADINGPRICE,AEMO,PUBLIC,2020/06/16,03:05:04,0000000324372241,,0000000324372039
I,TRADING,PRICE,2,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,PRICE_STATUS
D,TRADING,PRICE,2,"2020/05/06 12:30:00",1,VIC1,25,6.52,0,0,"2020/05/06 12:25:03",6.52,0.61,0.61,0.64,0.64,0.82,0.82,9.74,9.74,0.45,0.45,0.19,0.19,0.19,0.19,8.86,8.86,FIRM
D,TRADING,PRICE,2,"2020/05/06 12:30:00",1,SA1,25,0.62,0,0,"2020/05/06 12:25:03",0.62,0.61,0.61,0.64,0.64,0.82,0.82,9.74,9.74,0.45,0.45,0.19,0.19,0.19,0.19,8.86,8.86,FIRM
D,TRADING,PRICE,2,"2020/05/06 12:30:00",1,QLD1,25,17.55,0,0,"2020/05/06 12:25:03",17.55,0.61,0.61,0.64,0.64,0.82,0.82,9.74,9.74,0.45,0.45,0.19,0.19,0.19,0.19,8.86,8.86,FIRM
D,TRADING,PRICE,2,"2020/05/06 12:30:00",1,TAS1,25,0.81,0,0,"2020/05/06 12:25:03",0.81,19,19,13,13,0.9,0.9,9.79,9.79,0.45,0.45,0.19,0.19,0.19,0.19,8.86,8.86,FIRM
D,TRADING,PRICE,2,"2020/05/06 13:00:00",1,NSW1,26,24.03,0,0,"2020/05/06 12:55:05",24.03,0.61,0.61,0.62,0.62,0.76,0.76,9.66,9.66,0.45,0.45,0.18,0.18,0.18,0.18,12.88,12.88,FIRM
D,TRADING,PRICE,2,"2020/05/06 13:00:00",1,VIC1,26,6.01,0,0,"2020/05/06 12:55:05",6.01,0.61,0.61,0.62,0.62,0.76,0.76,9.66,9.66,0.45,0.45,0.18,0.18,0.18,0.18,12.88,12.88,FIRM
D,TRADING,PRICE,2,"2020/05/06 13:00:00",1,SA1,26,-3.19,0,0,"2020/05/06 12:55:05",-3.19,0.61,0.61,0.62,0.62,0.76,0.76,9.66,9.66,0.45,0.45,0.18,0.18,0.18,0.18,12.88,12.88,FIRM
D,TRADING,PRICE,2,"2020/05/06 13:00:00",1,QLD1,26,22.09,0,0,"2020/05/06 12:55:05",22.09,0.61,0.61,0.62,0.62,0.76,0.76,9.66,9.66,0.45,0.45,0.18,0.18,0.18,0.18,12.88,12.88,FIRM
D,TRADING,PRICE,2,"2020/05/06 13:00:00",1,TAS1,26,-2.55,0,0,"2020/05/06 12:55:05",-2.55,19,19,13,13,0.9,0.9,9.77,9.77,0.45,0.45,0.18,0.18,0.18,0.18,12.88,12.88,FIRM
D,TRADING,PRICE,2,"2020/05/06 14:00:00",1,NSW1,28,25.4,0,0,"2020/05/06 13:55:05",25.4,0.65,0.65,0.64,0.64,0.69,0.69,9.1,9.1,0.43,0.43,0.18,0.18,0.18,0.18,15.04,15.04,FIRM
D,TRADING,PRICE,2,"2020/05/06 14:00:00",1,VIC1,28,14.85,0,0,"2020/05/06 13:55:05",14.85,0.65,0.65,0.64,0.64,0.69,0.69,9.1,9.1,0.43,0.43,0.18,0.18,0.18,0.18,15.04,15.04,FIRM
D,TRADING,PRICE,2,"2020/05/06 14:00:00",1,SA1,28,9.77,0,0,"2020/05/06 13:55:05",9.77,0.65,0.65,0.64,0.64,0.69,0.69,9.1,9.1,0.43,0.43,0.18,0.18,0.18,0.18,15.04,15.04,FIRM
D,TRADING,PRICE,2,"2020/05/06 14:00:00",1,QLD1,28,23.31,0,0,"2020/05/06 13:55:05",23.31,0.65,0.65,0.64,0.64,0.69,0.69,9.1,9.1,0.43,0.43,0.18,0.18,0.18,0.18,15.04,15.04,FIRM
D,TRADING,PRICE,2,"2020/05/06 14:00:00",1,TAS1,28,11.57,0,0,"2020/05/06 13:55:05",11.57,19,19,13,13,0.9,0.9,8.9,8.9,0.43,0.43,0.18,0.18,0.18,0.18,15.04,15.04,FIRM
D,TRADING,PRICE,2,"2020/05/06 14:30:00",1,NSW1,29,24.31,0,0,"2020/05/06 14:25:03",24.31,0.65,0.65,0.62,0.62,0.53,0.53,6.2,6.2,0.44,0.44,0.18,0.18,0.18,0.18,13.41,13.41,FIRM
D,TRADING,PRICE,2,"2020/05/06 14:30:00",1,VIC1,29,12.93,0,0,"2020/05/06 14:25:03",12.93,0.65,0.65,0.62,0.62,0.53,0.53,6.2,6.2,0.44,0.44,0.18,0.18,0.18,0.18,13.41,13.41,FIRM
D,TRADING,PRICE,2,"2020/05/06 14:30:00",1,SA1,29,11.8,0,0,"2020/05/06 14:25:03",11.8,0.65,0.65,0.62,0.62,0.53,0.53,6.2,6.2,0.44,0.44,0.18,0.18,0.18,0.18,13.41,13.41,FIRM
D,TRADING,PRICE,2,"2020/05/06 14:30:00",1,QLD1,29,22.2,0,0,"2020/05/06 14:25:03",22.2,0.65,0.65,0.62,0.62,0.53,0.53,6.2,6.2,0.44,0.44,0.18,0.18,0.18,0.18,13.41,13.41,FIRM
D,TRADING,PRICE,2,"2020/05/06 14:30:00",1,TAS1,29,13.41,0,0,"2020/05/06 14:25:03",13.41,19,19,13,13,0.9,0.9,6.57,6.57,0.44,0.44,0.18,0.18,0.18,0.18,13.41,13.41,FIRM
D,TRADING,PRICE,2,"2020/05/06 15:00:00",1,NSW1,30,30.92,0,0,"2020/05/06 14:55:04",30.92,0.73,0.73,0.73,0.73,0.49,0.49,5.98,5.98,0.41,0.41,0.18,0.18,0.18,0.18,17.69,17.69,FIRM
D,TRADING,PRICE,2,"2020/05/06 15:00:00",1,VIC1,30,22,0,0,"2020/05/06 14:55:04",22,0.73,0.73,0.73,0.73,0.49,0.49,5.98,5.98,0.41,0.41,0.18,0.18,0.18,0.18,17.69,17.69,FIRM
D,TRADING,PRICE,2,"2020/05/06 15:00:00",1,SA1,30,19.51,0,0,"2020/05/06 14:55:04",19.51,0.73,0.73,0.73,0.73,0.49,0.49,5.98,5.98,0.41,0.41,0.18,0.18,0.18,0.18,17.69,17.69,FIRM
D,TRADING,PRICE,2,"2020/05/06 15:00:00",1,QLD1,30,28.07,0,0,"2020/05/06 14:55:04",28.07,0.73,0.73,0.73,0.73,0.49,0.49,5.98,5.98,0.41,0.41,0.18,0.18,0.18,0.18,17.69,17.69,FIRM
D,TRADING,PRICE,2,"2020/05/06 15:00:00",1,TAS1,30,21.88,0,0,"2020/05/06 14:55:04",21.88,27.67,27.67,13,13,0.9,0.9,6.39,6.39,0.41,0.41,0.18,0.18,0.18,0.18,17.69,17.69,FIRM
D,TRADING,PRICE,2,"2020/05/06 15:30:00",1,NSW1,31,34.27,0,0,"2020/05/06 15:25:04",34.27,1.25,1.25,1.47,1.47,0.48,0.48,17.75,17.75,0.48,0.48,0.34,0.34,0.37,0.37,13.98,13.98,FIRM
D,TRADING,PRICE,2,"2020/05/06 15:30:00",1,VIC1,31,25.95,0,0,"2020/05/06 15:25:04",25.95,1.25,1.25,1.47,1.47,0.48,0.48,17.75,17.75,0.48,0.48,0.34,0.34,0.37,0.37,13.98,13.98,FIRM
D,TRADING,PRICE,2,"2020/05/06 15:30:00",1,SA1,31,21.54,0,0,"2020/05/06 15:25:04",21.54,1.25,1.25,1.47,1.47,0.48,0.48,17.75,17.75,0.48,0.48,0.34,0.34,0.37,0.37,13.98,13.98,FIRM
D,TRADING,PRICE,2,"2020/05/06 15:30:00",1,QLD1,31,31.12,0,0,"2020/05/06 15:25:04",31.12,1.25,1.25,1.47,1.47,0.48,0.48,17.75,17.75,0.48,0.48,0.34,0.34,0.37,0.37,13.98,13.98,FIRM
D,TRADING,PRICE,2,"2020/05/06 15:30:00",1,TAS1,31,22.53,0,0,"2020/05/06 15:25:04",22.53,54.37,54.37,9.63,9.63,0.9,0.9,29.9,29.9,50.03,50.03,0.18,0.18,0.18,0.18,90.24,90.24,FIRM
D,TRADING,PRICE,2,"2020/05/06 16:00:00",1,NSW1,32,37.46,0,0,"2020/05/06 15:55:04",37.46,1,1,1.02,1.02,0.09,0.09,14.98,14.98,0.31,0.31,0.19,0.19,0.19,0.19,13.08,13.08,FIRM
D,TRADING,PRICE,2,"2020/05/06 16:00:00",1,VIC1,32,20.83,0,0,"2020/05/06 15:55:04",20.83,1,1,1.02,1.02,0.09,0.09,14.98,14.98,0.31,0.31,0.19,0.19,0.19,0.19,13.08,13.08,FIRM
D,TRADING,PRICE,2,"2020/05/06 16:00:00",1,SA1,32,15.73,0,0,"2020/05/06 15:55:04",15.73,1,1,1.02,1.02,0.09,0.09,14.98,14.98,0.31,0.31,0.19,0.19,0.19,0.19,13.08,13.08,FIRM
D,TRADING,PRICE,2,"2020/05/06 16:00:00",1,QLD1,32,34.11,0,0,"2020/05/06 15:55:04",34.11,1,1,1.02,1.02,0.09,0.09,14.98,14.98,0.31,0.31,0.19,0.19,0.19,0.19,13.08,13.08,FIRM
D,TRADING,PRICE,2,"2020/05/06 16:00:00",1,TAS1,32,50.48,0,0,"2020/05/06 15:55:04",50.48,18.58,18.58,10.85,10.85,0.9,0.9,11.74,11.74,0.03,0.03,0.03,0.03,0.15,0.15,12.07,12.07,FIRM
D,TRADING,PRICE,2,"2020/05/06 17:00:00",1,NSW1,34,40.45,0,0,"2020/05/06 16:55:03",40.45,6.3,6.3,4.48,4.48,0.53,0.53,40.36,40.36,0.24,0.24,0.27,0.27,0.35,0.35,22.77,22.77,FIRM
D,TRADING,PRICE,2,"2020/05/06 17:00:00",1,VIC1,34,34.66,0,0,"2020/05/06 16:55:03",34.66,6.3,6.3,4.48,4.48,0.53,0.53,40.36,40.36,0.24,0.24,0.27,0.27,0.35,0.35,22.77,22.77,FIRM
D,TRADING,PRICE,2,"2020/05/06 17:00:00",1,SA1,34,33.37,0,0,"2020/05/06 16:55:03",33.37,6.3,6.3,4.48,4.48,0.53,0.53,40.36,40.36,0.24,0.24,0.27,0.27,0.35,0.35,22.77,22.77,FIRM
D,TRADING,PRICE,2,"2020/05/06 17:00:00",1,QLD1,34,37.85,0,0,"2020/05/06 16:55:03",37.85,6.3,6.3,4.48,4.48,0.53,0.53,40.36,40.36,0.24,0.24,0.27,0.27,0.35,0.35,22.77,22.77,FIRM
