C,SETP.WORLD,DVD_TRADINGPRICE,AEMO,PUBLIC,2017/12/12,01:55:00,0000000289997936,,0000000289997736
I,TRADING,PRICE,2,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,PRICE_STATUS
D,TRADING,PRICE,2,"2017/11/01 00:30:00",1,NSW1,1,71.44,0,0,"2017/11/01 00:25:03",71.44,13.59,13.59,3.74,3.74,4.99,4.99,19.9,19.9,0.01,0.01,0.01,0.01,0.17,0.17,10,10,FIRM
D,TRADING,PRICE,2,"2017/11/01 00:30:00",1,QLD1,1,67.04,0,0,"2017/11/01 00:25:03",67.04,13.59,13.59,3.74,3.74,4.99,4.99,19.9,19.9,0.01,0.01,0.01,0.01,0.17,0.17,10,10,FIRM
D,TRADING,PRICE,2,"2017/11/01 00:30:00",1,SA1,1,81.67,0,0,"2017/11/01 00:25:03",81.67,13.59,13.59,3.74,3.74,4.99,4.99,19.9,19.9,0.01,0.01,0.01,0.01,0.17,0.17,10,10,FIRM
D,TRADING,PRICE,2,"2017/11/01 00:30:00",1,TAS1,1,86.3,0,0,"2017/11/01 00:25:03",86.3,17,17,8.95,8.95,4.99,4.99,19.9,19.9,0.01,0.01,0.01,0.01,0.17,0.17,10,10,FIRM
D,TRADING,PRICE,2,"2017/11/01 00:30:00",1,VIC1,1,83.65,0,0,"2017/11/01 00:25:03",83.65,13.59,13.59,3.74,3.74,4.99,4.99,19.9,19.9,0.01,0.01,0.01,0.01,0.17,0.17,10,10,FIRM
D,TRADING,PRICE,2,"2017/11/01 01:00:00",1,NSW1,2,69.25,0,0,"2017/11/01 00:55:04",69.25,5.53,5.53,2.67,2.67,4.99,4.99,19.9,19.9,0.01,0.01,0.01,0.01,0.17,0.17,11.99,11.99,FIRM
D,TRADING,PRICE,2,"2017/11/01 01:00:00",1,QLD1,2,63.81,0,0,"2017/11/01 00:55:04",63.81,5.53,5.53,2.67,2.67,4.99,4.99,19.9,19.9,0.01,0.01,0.01,0.01,0.17,0.17,11.99,11.99,FIRM
D,TRADING,PRICE,2,"2017/11/01 01:00:00",1,SA1,2,80,0,0,"2017/11/01 00:55:04",80,5.53,5.53,2.67,2.67,4.99,4.99,19.9,19.9,0.01,0.01,0.01,0.01,0.17,0.17,11.99,11.99,FIRM
D,TRADING,PRICE,2,"2017/11/01 01:00:00",1,TAS1,2,82.17,0,0,"2017/11/01 00:55:04",82.17,17,17,8.95,8.95,4.99,4.99,19.9,19.9,0.01,0.01,0.01,0.01,0.17,0.17,11.99,11.99,FIRM
D,TRADING,PRICE,2,"2017/11/01 01:00:00",1,VIC1,2,79.4,0,0,"2017/11/01 00:55:04",79.4,5.53,5.53,2.67,2.67,4.99,4.99,19.9,19.9,0.01,0.01,0.01,0.01,0.17,0.17,11.99,11.99,FIRM
D,TRADING,PRICE,2,"2017/11/01 01:30:00",1,NSW1,3,69.89,0,0,"2017/11/01 01:25:04",69.89,6.57,6.57,2.8,2.8,4.99,4.99,19.9,19.9,0.01,0.01,0.02,0.02,0.19,0.19,11.99,11.99,FIRM
D,TRADING,PRICE,2,"2017/11/01 01:30:00",1,QLD1,3,64.22,0,0,"2017/11/01 01:25:04",64.22,6.57,6.57,2.8,2.8,4.99,4.99,19.9,19.9,0.01,0.01,0.02,0.02,0.19,0.19,11.99,11.99,FIRM
D,TRADING,PRICE,2,"2017/11/01 01:30:00",1,SA1,3,90.89,0,0,"2017/11/01 01:25:04",90.89,6.57,6.57,2.8,2.8,4.99,4.99,19.9,19.9,0.01,0.01,0.02,0.02,0.19,0.19,11.99,11.99,FIRM
D,TRADING,PRICE,2,"2017/11/01 01:30:00",1,TAS1,3,94.76,0,0,"2017/11/01 01:25:04",94.76,17,17,8.95,8.95,4.99,4.99,19.9,19.9,0.01,0.01,0.01,0.01,0.17,0.17,11.97,11.97,FIRM
D,TRADING,PRICE,2,"2017/11/01 01:30:00",1,VIC1,3,90.8,0,0,"2017/11/01 01:25:04",90.8,6.57,6.57,2.8,2.8,4.99,4.99,19.9,19.9,0.01,0.01,0.02,0.02,0.19,0.19,11.99,11.99,FIRM
D,TRADING,PRICE,2,"2017/11/01 02:00:00",1,NSW1,4,70.06,0,0,"2017/11/01 01:55:03",70.06,15.16,15.16,8.95,8.95,4.99,4.99,19.9,19.9,0.01,0.01,0.02,0.02,0.19,0.19,11.99,11.99,FIRM
D,TRADING,PRICE,2,"2017/11/01 02:00:00",1,QLD1,4,64.5,0,0,"2017/11/01 01:55:03",64.5,15.16,15.16,8.95,8.95,4.99,4.99,19.9,19.9,0.01,0.01,0.02,0.02,0.19,0.19,11.99,11.99,FIRM
D,TRADING,PRICE,2,"2017/11/01 02:00:00",1,SA1,4,81.67,0,0,"2017/11/01 01:55:03",81.67,15.16,15.16,8.95,8.95,4.99,4.99,19.9,19.9,0.01,0.01,0.02,0.02,0.19,0.19,11.99,11.99,FIRM
