C,SETP.WORLD,DVD_TRADINGPRICE,AEMO,PUBLIC,2019/10/05,02:40:00,0000000313641518,,0000000313641324
I,TRADING,PRICE,2,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,PRICE_STATUS
D,TRADING,PRICE,2,"2019/09/01 00:30:00",1,NSW1,1,119.82,0,0,"2019/09/01 00:25:03",119.82,4.9,4.9,4.13,4.13,0.73,0.73,83.04,83.04,0.04,0.04,0.23,0.23,0.53,0.53,13.99,13.99,FIRM
D,TRADING,PRICE,2,"2019/09/01 00:30:00",1,QLD1,1,103.87,0,0,"2019/09/01 00:25:03",103.87,4.9,4.9,4.13,4.13,0.73,0.73,83.04,83.04,0.04,0.04,0.23,0.23,0.53,0.53,13.99,13.99,FIRM
D,TRADING,PRICE,2,"2019/09/01 00:30:00",1,SA1,1,116.12,0,0,"2019/09/01 00:25:03",116.12,4.9,4.9,4.13,4.13,0.73,0.73,83.04,83.04,0.04,0.04,0.23,0.23,0.53,0.53,13.99,13.99,FIRM
D,TRADING,PRICE,2,"2019/09/01 00:30:00",1,TAS1,1,2.25,0,0,"2019/09/01 00:25:03",2.25,10,10,2.75,2.75,0.7,0.7,14.5,14.5,0.05,0.05,0.05,0.05,0.05,0.05,8.5,8.5,FIRM
D,TRADING,PRICE,2,"2019/09/01 00:30:00",1,VIC1,1,124.35,0,0,"2019/09/01 00:25:03",124.35,4.9,4.9,4.13,4.13,0.73,0.73,83.04,83.04,0.04,0.04,0.23,0.23,0.53,0.53,13.99,13.99,FIRM
D,TRADING,PRICE,2,"2019/09/01 01:00:00",1,NSW1,2,100.28,0,0,"2019/09/01 00:55:04",100.28,14,14,3.6,3.6,0.73,0.73,66.32,66.32,0.05,0.05,0.27,0.27,0.36,0.36,15.07,15.07,FIRM
D,TRADING,PRICE,2,"2019/09/01 01:00:00",1,QLD1,2,88.64,0,0,"2019/09/01 00:55:04",88.64,14,14,3.6,3.6,0.73,0.73,66.32,66.32,0.05,0.05,0.27,0.27,0.36,0.36,15.07,15.07,FIRM
D,TRADING,PRICE,2,"2019/09/01 01:00:00",1,SA1,2,99.02,0,0,"2019/09/01 00:55:04",99.02,14,14,3.6,3.6,0.73,0.73,66.32,66.32,0.05,0.05,0.27,0.27,0.36,0.36,15.07,15.07,FIRM
D,TRADING,PRICE,2,"2019/09/01 01:00:00",1,TAS1,2,2.23,0,0,"2019/09/01 00:55:04",2.23,10,10,2.75,2.75,0.7,0.7,14.5,14.5,0.05,0.05,0.05,0.05,0.05,0.05,8.5,8.5,FIRM
D,TRADING,PRICE,2,"2019/09/01 01:00:00",1,VIC1,2,102.72,0,0,"2019/09/01 00:55:04",102.72,14,14,3.6,3.6,0.73,0.73,66.32,66.32,0.05,0.05,0.27,0.27,0.36,0.36,15.07,15.07,FIRM
D,TRADING,PRICE,2,"2019/09/01 01:30:00",1,NSW1,3,73.55,0,0,"2019/09/01 01:25:04",73.55,9.51,9.51,5.38,5.38,0.99,0.99,35.73,35.73,0.33,0.33,0.32,0.32,0.7,0.7,19.58,19.58,FIRM
D,TRADING,PRICE,2,"2019/09/01 01:30:00",1,QLD1,3,65.79,0,0,"2019/09/01 01:25:04",65.79,9.51,9.51,5.38,5.38,0.99,0.99,35.73,35.73,0.33,0.33,0.32,0.32,0.7,0.7,19.58,19.58,FIRM
D,TRADING,PRICE,2,"2019/09/01 01:30:00",1,SA1,3,66.47,0,0,"2019/09/01 01:25:04",66.47,9.51,9.51,5.38,5.38,0.99,0.99,35.73,35.73,0.33,0.33,0.32,0.32,0.7,0.7,19.58,19.58,FIRM
D,TRADING,PRICE,2,"2019/09/01 01:30:00",1,TAS1,3,2.23,0,0,"2019/09/01 01:25:04",2.23,10,10,2.75,2.75,0.7,0.7,14.5,14.5,0.05,0.05,0.04,0.04,0.04,0.04,3.83,3.83,FIRM
D,TRADING,PRICE,2,"2019/09/01 01:30:00",1,VIC1,3,71.06,0,0,"2019/09/01 01:25:04",71.06,9.51,9.51,5.38,5.38,0.99,0.99,35.73,35.73,0.33,0.33,0.32,0.32,0.7,0.7,19.58,19.58,FIRM
D,TRADING,PRICE,2,"2019/09/01 02:00:00",1,NSW1,4,71.53,0,0,"2019/09/01 01:55:03",71.53,7.9,7.9,4.86,4.86,0.99,0.99,26.88,26.88,0.4,0.4,0.19,0.19,0.44,0.44,13.84,13.84,FIRM
D,TRADING,PRICE,2,"2019/09/01 02:00:00",1,QLD1,4,64.03,0,0,"2019/09/01 01:55:03",64.03,7.9,7.9,4.86,4.86,0.99,0.99,26.88,26.88,0.4,0.4,0.19,0.19,0.44,0.44,13.84,13.84,FIRM
D,TRADING,PRICE,2,"2019/09/01 02:00:00",1,SA1,4,66.71,0,0,"2019/09/01 01:55:03",66.71,7.9,7.9,4.86,4.86,0.99,0.99,26.88,26.88,0.4,0.4,0.19,0.19,0.44,0.44,13.84,13.84,FIRM
D,TRADING,PRICE,2,"2019/09/01 02:00:00",1,TAS1,4,2.26,0,0,"2019/09/01 01:55:03",2.26,10,10,2.75,2.75,0.7,0.7,14.5,14.5,0.05,0.05,0.03,0.03,0.03,0.03,3.8,3.8,FIRM
D,TRADING,PRICE,2,"2019/09/01 02:00:00",1,VIC1,4,68.2,0,0,"2019/09/01 01:55:03",68.2,7.9,7.9,4.86,4.86,0.99,0.99,26.88,26.88,0.4,0.4,0.19,0.19,0.44,0.44,13.84,13.84,FIRM
D,TRADING,PRICE,2,"2019/09/01 02:30:00",1,NSW1,5,83.54,0,0,"2019/09/01 02:25:03",83.54,2.26,2.26,2.38,2.38,0.86,0.86,38.13,38.13,0.26,0.26,0.19,0.19,0.44,0.44,19.17,19.17,FIRM
D,TRADING,PRICE,2,"2019/09/01 02:30:00",1,QLD1,5,72.1,0,0,"2019/09/01 02:25:03",72.1,2.26,2.26,2.38,2.38,0.86,0.86,38.13,38.13,0.26,0.26,0.19,0.19,0.44,0.44,19.17,19.17,FIRM
D,TRADING,PRICE,2,"2019/09/01 02:30:00",1,SA1,5,81.27,0,0,"2019/09/01 02:25:03",81.27,2.26,2.26,2.38,2.38,0.86,0.86,38.13,38.13,0.26,0.26,0.19,0.19,0.44,0.44,19.17,19.17,FIRM
D,TRADING,PRICE,2,"2019/09/01 02:30:00",1,TAS1,5,2.26,0,0,"2019/09/01 02:25:03",2.26,10,10,0.87,0.87,0.7,0.7,14.5,14.5,0.05,0.05,0.03,0.03,0.03,0.03,8.5,8.5,FIRM
D,TRADING,PRICE,2,"2019/09/01 02:30:00",1,VIC1,5,82.67,0,0,"2019/09/01 02:25:03",82.67,2.26,2.26,2.38,2.38,0.86,0.86,38.13,38.13,0.26,0.26,0.19,0.19,0.44,0.44,19.17,19.17,FIRM
D,TRADING,PRICE,2,"2019/09/01 03:00:00",1,NSW1,6,94.5,0,0,"2019/09/01 02:55:03",94.5,3.11,3.11,2.2,2.2,0.65,0.65,65.78,65.78,0.11,0.11,0.19,0.19,0.44,0.44,15.62,15.62,FIRM
D,TRADING,PRICE,2,"2019/09/01 03:00:00",1,QLD1,6,79.57,0,0,"2019/09/01 02:55:03",79.57,3.11,3.11,2.2,2.2,0.65,0.65,65.78,65.78,0.11,0.11,0.19,0.19,0.44,0.44,15.62,15.62,FIRM
D,TRADING,PRICE,2,"2019/09/01 03:00:00",1,SA1,6,105.49,0,0,"2019/09/01 02:55:03",105.49,3.11,3.11,2.2,2.2,0.65,0.65,65.78,65.78,0.11,0.11,0.19,0.19,0.44,0.44,15.62,15.62,FIRM
D,TRADING,PRICE,2,"2019/09/01 03:00:00",1,TAS1,6,2.26,0,0,"2019/09/01 02:55:03",2.26,10,10,0.49,0.49,0.7,0.7,14.5,14.5,0.04,0.04,0.03,0.03,0.03,0.03,8.5,8.5,FIRM
D,TRADING,PRICE,2,"2019/09/01 03:00:00",1,VIC1,6,102.15,0,0,"2019/09/01 02:55:03",102.15,3.11,3.11,2.2,2.2,0.65,0.65,65.78,65.78,0.11,0.11,0.19,0.19,0.44,0.44,15.62,15.62,FIRM
D,TRADING,PRICE,2,"2019/09/01 03:30:00",1,NSW1,7,82.1,0,0,"2019/09/01 03:25:05",82.1,6.87,6.87,2.93,2.93,0.99,0.99,32.39,32.39,0.21,0.21,0.19,0.19,0.44,0.44,14.08,14.08,FIRM
D,TRADING,PRICE,2,"2019/09/01 03:30:00",1,QLD1,7,69.79,0,0,"2019/09/01 03:25:05",69.79,6.87,6.87,2.93,2.93,0.99,0.99,32.39,32.39,0.21,0.21,0.19,0.19,0.44,0.44,14.08,14.08,FIRM
