C,SETP.WORLD,DVD_TRADINGPRICE,AEMO,PUBLIC,2021/02/01,19:05:14,0000000335943926,,0000000335943721
I,TRADING,PRICE,2,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,PRICE_STATUS
D,TRADING,PRICE,2,"2020/12/01 00:30:00",1,NSW1,1,39.57,0,0,"2020/12/01 00:25:03",39.57,2.05,2.05,1.82,1.82,0.46,0.46,9.12,9.12,0.12,0.12,0.67,0.67,0.43,0.43,7.22,7.22,FIRM
D,TRADING,PRICE,2,"2020/12/01 00:30:00",1,QLD1,1,37,0,0,"2020/12/01 00:25:03",37,2.05,2.05,1.82,1.82,0.46,0.46,9.12,9.12,0.12,0.12,0.67,0.67,0.43,0.43,7.22,7.22,FIRM
D,TRADING,PRICE,2,"2020/12/01 00:30:00",1,SA1,1,44.96,0,0,"2020/12/01 00:25:03",44.96,2.05,2.05,1.82,1.82,0.46,0.46,9.12,9.12,0.12,0.12,0.67,0.67,0.43,0.43,7.22,7.22,FIRM
D,TRADING,PRICE,2,"2020/12/01 00:30:00",1,TAS1,1,38.34,0,0,"2020/12/01 00:25:03",38.34,9.5,9.5,13,13,1.72,1.72,1.72,1.72,0.12,0.12,0.67,0.67,0.43,0.43,7.22,7.22,FIRM
D,TRADING,PRICE,2,"2020/12/01 00:30:00",1,VIC1,1,40.6,0,0,"2020/12/01 00:25:03",40.6,2.05,2.05,1.82,1.82,0.46,0.46,9.12,9.12,0.12,0.12,0.67,0.67,0.43,0.43,7.22,7.22,FIRM
D,TRADING,PRICE,2,"2020/12/01 01:00:00",1,NSW1,2,38.7,0,0,"2020/12/01 00:55:03",38.7,1.73,1.73,1.61,1.61,0.49,0.49,9.68,9.68,0.4,0.4,0.97,0.97,0.61,0.61,6.03,6.03,FIRM
D,TRADING,PRICE,2,"2020/12/01 01:00:00",1,QLD1,2,36.38,0,0,"2020/12/01 00:55:03",36.38,1.73,1.73,1.61,1.61,0.49,0.49,9.68,9.68,0.4,0.4,0.97,0.97,0.61,0.61,6.03,6.03,FIRM
D,TRADING,PRICE,2,"2020/12/01 01:00:00",1,SA1,2,40.59,0,0,"2020/12/01 00:55:03",40.59,1.73,1.73,1.61,1.61,0.49,0.49,9.68,9.68,0.4,0.4,0.97,0.97,0.61,0.61,6.03,6.03,FIRM
D,TRADING,PRICE,2,"2020/12/01 01:00:00",1,TAS1,2,38.14,0,0,"2020/12/01 00:55:03",38.14,9.5,9.5,13,13,1.72,1.72,1.72,1.72,0.4,0.4,0.97,0.97,0.61,0.61,6.03,6.03,FIRM
D,TRADING,PRICE,2,"2020/12/01 01:00:00",1,VIC1,2,37.52,0,0,"2020/12/01 00:55:03",37.52,1.73,1.73,1.61,1.61,0.49,0.49,9.68,9.68,0.4,0.4,0.97,0.97,0.61,0.61,6.03,6.03,FIRM
