C,SETP.WORLD,DVD_TRADINGPRICE,AEMO,PUBLIC,2017/05/09,02:10:03,0000000283398418,,0000000283398213
I,TRADING,PRICE,2,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,PRICE_STATUS
D,TRADING,PRICE,2,"2017/04/01 00:30:00",1,NSW1,1,105.59,0,0,"2017/04/01 00:25:04",105.59,10.2,10.2,10.83,10.83,2.09,2.09,19.99,19.99,0.03,0.03,0.06,0.06,0.16,0.16,172.17,172.17,FIRM
D,TRADING,PRICE,2,"2017/04/01 00:30:00",1,QLD1,1,98.97,0,0,"2017/04/01 00:25:04",98.97,10.2,10.2,10.83,10.83,2.09,2.09,19.99,19.99,0.03,0.03,0.06,0.06,0.16,0.16,172.17,172.17,FIRM
D,TRADING,PRICE,2,"2017/04/01 00:30:00",1,SA1,1,112.37,0,0,"2017/04/01 00:25:04",112.37,10.2,10.2,10.83,10.83,2.09,2.09,19.99,19.99,0.03,0.03,0.06,0.06,0.16,0.16,172.17,172.17,FIRM
D,TRADING,PRICE,2,"2017/04/01 00:30:00",1,TAS1,1,87.11,0,0,"2017/04/01 00:25:04",87.11,5,5,2.39,2.39,2.1,2.1,20,20,0.03,0.03,0.06,0.06,0.16,0.16,0.16,0.16,FIRM
D,TRADING,PRICE,2,"2017/04/01 00:30:00",1,VIC1,1,104.97,0,0,"2017/04/01 00:25:04",104.97,10.2,10.2,10.83,10.83,2.09,2.09,19.99,19.99,0.03,0.03,0.06,0.06,0.16,0.16,172.17,172.17,FIRM
D,TRADING,PRICE,2,"2017/04/01 01:00:00",1,NSW1,2,106.21,0,0,"2017/04/01 00:55:04",106.21,10,10,9.55,9.55,2.09,2.09,20,20,0.03,0.03,0.06,0.06,0.17,0.17,93.72,93.72,FIRM
D,TRADING,PRICE,2,"2017/04/01 01:00:00",1,QLD1,2,98.72,0,0,"2017/04/01 00:55:04",98.72,10,10,9.55,9.55,2.09,2.09,20,20,0.03,0.03,0.06,0.06,0.17,0.17,93.72,93.72,FIRM
D,TRADING,PRICE,2,"2017/04/01 01:00:00",1,SA1,2,106.76,0,0,"2017/04/01 00:55:04",106.76,10,10,9.55,9.55,2.09,2.09,20,20,0.03,0.03,0.06,0.06,0.17,0.17,93.72,93.72,FIRM
D,TRADING,PRICE,2,"2017/04/01 01:00:00",1,TAS1,2,86.71,0,0,"2017/04/01 00:55:04",86.71,5.6,5.6,2.39,2.39,2.09,2.09,20,20,0.03,0.03,0.06,0.06,0.17,0.17,10.86,10.86,FIRM
D,TRADING,PRICE,2,"2017/04/01 01:00:00",1,VIC1,2,101.66,0,0,"2017/04/01 00:55:04",101.66,10,10,9.55,9.55,2.09,2.09,20,20,0.03,0.03,0.06,0.06,0.17,0.17,93.72,93.72,FIRM
