C,SETP.WORLD,DVD_TRADINGPRICE,AEMO,PUBLIC,2019/07/08,11:55:01,0000000310069885,,0000000310069682
I,TRADING,PRICE,2,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,PRICE_STATUS
D,TRADING,PRICE,2,"2019/06/01 00:30:00",1,NSW1,1,92.24,0,0,"2019/06/01 00:25:04",92.24,1.49,1.49,1,1,0.73,0.73,19.3,19.3,0.02,0.02,0.12,0.12,0.64,0.64,14.47,14.47,FIRM
D,TRADING,PRICE,2,"2019/06/01 00:30:00",1,QLD1,1,88.42,0,0,"2019/06/01 00:25:04",88.42,1.49,1.49,1,1,0.73,0.73,19.3,19.3,0.02,0.02,0.12,0.12,0.64,0.64,14.47,14.47,FIRM
D,TRADING,PRICE,2,"2019/06/01 00:30:00",1,SA1,1,99.71,0,0,"2019/06/01 00:25:04",99.71,1.49,1.49,1,1,0.73,0.73,19.3,19.3,0.02,0.02,0.12,0.12,0.64,0.64,14.47,14.47,FIRM
D,TRADING,PRICE,2,"2019/06/01 00:30:00",1,TAS1,1,95.65,0,0,"2019/06/01 00:25:04",95.65,1.58,1.58,2.71,2.71,0.73,0.73,19.3,19.3,0.01,0.01,0.04,0.04,0.06,0.06,13.54,13.54,FIRM
D,TRADING,PRICE,2,"2019/06/01 00:30:00",1,VIC1,1,96.34,0,0,"2019/06/01 00:25:04",96.34,1.49,1.49,1,1,0.73,0.73,19.3,19.3,0.02,0.02,0.12,0.12,0.64,0.64,14.47,14.47,FIRM
D,TRADING,PRICE,2,"2019/06/01 01:00:00",1,NSW1,2,87.72,0,0,"2019/06/01 00:55:04",87.72,1.45,1.45,1,1,0.73,0.73,19.92,19.92,0.03,0.03,0.18,0.18,1.23,1.23,14.39,14.39,FIRM
D,TRADING,PRICE,2,"2019/06/01 01:00:00",1,QLD1,2,82.73,0,0,"2019/06/01 00:55:04",82.73,1.45,1.45,1,1,0.73,0.73,19.92,19.92,0.03,0.03,0.18,0.18,1.23,1.23,14.39,14.39,FIRM
D,TRADING,PRICE,2,"2019/06/01 01:00:00",1,SA1,2,95.18,0,0,"2019/06/01 00:55:04",95.18,1.45,1.45,1,1,0.73,0.73,19.92,19.92,0.03,0.03,0.18,0.18,1.23,1.23,14.39,14.39,FIRM
D,TRADING,PRICE,2,"2019/06/01 01:00:00",1,TAS1,2,95.62,0,0,"2019/06/01 00:55:04",95.62,1.92,1.92,3.5,3.5,1.39,1.39,21,21,0.01,0.01,0.02,0.02,0.02,0.02,10.08,10.08,FIRM
D,TRADING,PRICE,2,"2019/06/01 01:00:00",1,VIC1,2,90.02,0,0,"2019/06/01 00:55:04",90.02,1.45,1.45,1,1,0.73,0.73,19.92,19.92,0.03,0.03,0.18,0.18,1.23,1.23,14.39,14.39,FIRM
D,TRADING,PRICE,2,"2019/06/01 01:30:00",1,NSW1,3,81.44,0,0,"2019/06/01 01:25:04",81.44,1.52,1.52,1.08,1.08,0.73,0.73,18.67,18.67,0.06,0.06,0.35,0.35,1.5,1.5,15.33,15.33,FIRM
D,TRADING,PRICE,2,"2019/06/01 01:30:00",1,QLD1,3,75.57,0,0,"2019/06/01 01:25:04",75.57,1.52,1.52,1.08,1.08,0.73,0.73,18.67,18.67,0.06,0.06,0.35,0.35,1.5,1.5,15.33,15.33,FIRM
D,TRADING,PRICE,2,"2019/06/01 01:30:00",1,SA1,3,87.71,0,0,"2019/06/01 01:25:04",87.71,1.52,1.52,1.08,1.08,0.73,0.73,18.67,18.67,0.06,0.06,0.35,0.35,1.5,1.5,15.33,15.33,FIRM
D,TRADING,PRICE,2,"2019/06/01 01:30:00",1,TAS1,3,93.67,0,0,"2019/06/01 01:25:04",93.67,2,2,4,4,2.13,2.13,21.82,21.82,0,0,0,0,0,0,9.17,9.17,FIRM
D,TRADING,PRICE,2,"2019/06/01 01:30:00",1,VIC1,3,82.95,0,0,"2019/06/01 01:25:04",82.95,1.52,1.52,1.08,1.08,0.73,0.73,18.67,18.67,0.06,0.06,0.35,0.35,1.5,1.5,15.33,15.33,FIRM
D,TRADING,PRICE,2,"2019/06/01 02:00:00",1,NSW1,4,84.77,0,0,"2019/06/01 01:55:04",84.77,1.62,1.62,1.99,1.99,0.74,0.74,23.73,23.73,0.12,0.12,0.45,0.45,3,3,17.71,17.71,FIRM
D,TRADING,PRICE,2,"2019/06/01 02:00:00",1,QLD1,4,77.62,0,0,"2019/06/01 01:55:04",77.62,1.62,1.62,1.99,1.99,0.74,0.74,23.73,23.73,0.12,0.12,0.45,0.45,3,3,17.71,17.71,FIRM
D,TRADING,PRICE,2,"2019/06/01 02:00:00",1,SA1,4,89.7,0,0,"2019/06/01 01:55:04",89.7,1.62,1.62,1.99,1.99,0.74,0.74,23.73,23.73,0.12,0.12,0.45,0.45,3,3,17.71,17.71,FIRM
D,TRADING,PRICE,2,"2019/06/01 02:00:00",1,TAS1,4,96.72,0,0,"2019/06/01 01:55:04",96.72,2.91,2.91,4,4,2.15,2.15,25.25,25.25,0,0,0,0,0,0,8.5,8.5,FIRM
D,TRADING,PRICE,2,"2019/06/01 02:00:00",1,VIC1,4,84.32,0,0,"2019/06/01 01:55:04",84.32,1.62,1.62,1.99,1.99,0.74,0.74,23.73,23.73,0.12,0.12,0.45,0.45,3,3,17.71,17.71,FIRM
D,TRADING,PRICE,2,"2019/06/01 02:30:00",1,NSW1,5,84.11,0,0,"2019/06/01 02:25:03",84.11,1.83,1.83,2.27,2.27,0.78,0.78,21.98,21.98,0.12,0.12,0.41,0.41,2.58,2.58,17.18,17.18,FIRM
D,TRADING,PRICE,2,"2019/06/01 02:30:00",1,QLD1,5,76.3,0,0,"2019/06/01 02:25:03",76.3,1.83,1.83,2.27,2.27,0.78,0.78,21.98,21.98,0.12,0.12,0.41,0.41,2.58,2.58,17.18,17.18,FIRM
D,TRADING,PRICE,2,"2019/06/01 02:30:00",1,SA1,5,86.9,0,0,"2019/06/01 02:25:03",86.9,1.83,1.83,2.27,2.27,0.78,0.78,21.98,21.98,0.12,0.12,0.41,0.41,2.58,2.58,17.18,17.18,FIRM
D,TRADING,PRICE,2,"2019/06/01 02:30:00",1,TAS1,5,91.6,0,0,"2019/06/01 02:25:03",91.6,2.82,2.82,4,4,1.97,1.97,23.29,23.29,0,0,0,0,0.01,0.01,10.5,10.5,FIRM
D,TRADING,PRICE,2,"2019/06/01 02:30:00",1,VIC1,5,82.69,0,0,"2019/06/01 02:25:03",82.69,1.83,1.83,2.27,2.27,0.78,0.78,21.98,21.98,0.12,0.12,0.41,0.41,2.58,2.58,17.18,17.18,FIRM
D,TRADING,PRICE,2,"2019/06/01 03:00:00",1,NSW1,6,75.52,0,0,"2019/06/01 02:55:03",75.52,2.87,2.87,1.81,1.81,0.82,0.82,20.27,20.27,0.1,0.1,0.32,0.32,4.85,4.85,21.49,21.49,FIRM
D,TRADING,PRICE,2,"2019/06/01 03:00:00",1,QLD1,6,69.28,0,0,"2019/06/01 02:55:03",69.28,2.87,2.87,1.81,1.81,0.82,0.82,20.27,20.27,0.1,0.1,0.32,0.32,4.85,4.85,21.49,21.49,FIRM
