C,SETP.WORLD,DVD_TRADINGPRICE,AEMO,PUBLIC,2018/02/08,02:10:04,0000000291780609,,0000000291780424
I,TRADING,PRICE,2,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,PRICE_STATUS
D,TRADING,PRICE,2,"2018/01/01 00:30:00",1,NSW1,1,91.86,0,0,"2018/01/01 00:25:04",91.86,1.5,1.5,0.93,0.93,0.18,0.18,23.04,23.04,0.02,0.02,0.06,0.06,0.17,0.17,17.92,17.92,FIRM
D,TRADING,PRICE,2,"2018/01/01 00:30:00",1,QLD1,1,81.27,0,0,"2018/01/01 00:25:04",81.27,1.5,1.5,0.93,0.93,0.18,0.18,23.04,23.04,0.02,0.02,0.06,0.06,0.17,0.17,17.92,17.92,FIRM
D,TRADING,PRICE,2,"2018/01/01 00:30:00",1,SA1,1,107.17,0,0,"2018/01/01 00:25:04",107.17,1.5,1.5,0.93,0.93,0.18,0.18,23.04,23.04,0.02,0.02,0.06,0.06,0.17,0.17,17.92,17.92,FIRM
D,TRADING,PRICE,2,"2018/01/01 00:30:00",1,TAS1,1,92.28,0,0,"2018/01/01 00:25:04",92.28,20.5,20.5,14,14,5.81,5.81,28.67,28.67,0.02,0.02,0.06,0.06,0.17,0.17,17.92,17.92,FIRM
D,TRADING,PRICE,2,"2018/01/01 00:30:00",1,VIC1,1,92.46,0,0,"2018/01/01 00:25:04",92.46,1.5,1.5,0.93,0.93,0.18,0.18,23.04,23.04,0.02,0.02,0.06,0.06,0.17,0.17,17.92,17.92,FIRM
D,TRADING,PRICE,2,"2018/01/01 01:00:00",1,NSW1,2,88.83,0,0,"2018/01/01 00:55:04",88.83,1.74,1.74,0.97,0.97,0.59,0.59,24.7,24.7,0.02,0.02,0.06,0.06,0.17,0.17,18.5,18.5,FIRM
D,TRADING,PRICE,2,"2018/01/01 01:00:00",1,QLD1,2,78.02,0,0,"2018/01/01 00:55:04",78.02,1.74,1.74,0.97,0.97,0.59,0.59,24.7,24.7,0.02,0.02,0.06,0.06,0.17,0.17,18.5,18.5,FIRM
D,TRADING,PRICE,2,"2018/01/01 01:00:00",1,SA1,2,103.31,0,0,"2018/01/01 00:55:04",103.31,1.74,1.74,0.97,0.97,0.59,0.59,24.7,24.7,0.02,0.02,0.06,0.06,0.17,0.17,18.5,18.5,FIRM
D,TRADING,PRICE,2,"2018/01/01 01:00:00",1,TAS1,2,87.53,0,0,"2018/01/01 00:55:04",87.53,20.5,20.5,12.47,12.47,4.65,4.65,28.75,28.75,0.02,0.02,0.06,0.06,0.17,0.17,18.5,18.5,FIRM
D,TRADING,PRICE,2,"2018/01/01 01:00:00",1,VIC1,2,87.62,0,0,"2018/01/01 00:55:04",87.62,1.74,1.74,0.97,0.97,0.59,0.59,24.7,24.7,0.02,0.02,0.06,0.06,0.17,0.17,18.5,18.5,FIRM
