C,SETP.WORLD,DVD_TRADINGPRICE,AEMO,PUBLIC,2017/03/02,02:20:05,0000000281400038,,0000000281399852
I,TRADING,PRICE,2,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,PRICE_STATUS
D,TRADING,PRICE,2,"2017/01/01 00:30:00",1,NSW1,1,178.36,0,0,"2017/01/01 00:25:04",178.36,1.53,1.53,0.74,0.74,0.88,0.88,19.65,19.65,0.02,0.02,0.02,0.02,0.17,0.17,12.84,12.84,FIRM
D,TRADING,PRICE,2,"2017/01/01 00:30:00",1,QLD1,1,186.25,0,0,"2017/01/01 00:25:04",186.25,1.53,1.53,0.74,0.74,0.88,0.88,19.65,19.65,0.02,0.02,0.02,0.02,0.17,0.17,12.84,12.84,FIRM
D,TRADING,PRICE,2,"2017/01/01 00:30:00",1,SA1,1,118.39,0,0,"2017/01/01 00:25:04",118.39,1.53,1.53,0.74,0.74,0.88,0.88,19.65,19.65,0.02,0.02,0.02,0.02,0.17,0.17,12.84,12.84,FIRM
D,TRADING,PRICE,2,"2017/01/01 00:30:00",1,TAS1,1,72.62,0,0,"2017/01/01 00:25:04",72.62,22.76,22.76,2.39,2.39,2.25,2.25,21.01,21.01,0.02,0.02,0.01,0.01,0.17,0.17,12.84,12.84,FIRM
D,TRADING,PRICE,2,"2017/01/01 00:30:00",1,VIC1,1,15.94,0,0,"2017/01/01 00:25:04",15.94,1.53,1.53,0.74,0.74,0.88,0.88,19.65,19.65,0.02,0.02,0.02,0.02,0.17,0.17,12.84,12.84,FIRM
D,TRADING,PRICE,2,"2017/01/01 01:00:00",1,NSW1,2,80.21,0,0,"2017/01/01 00:55:03",80.21,0.9,0.9,0.51,0.51,0.82,0.82,12.48,12.48,0.02,0.02,0.07,0.07,0.19,0.19,22.66,22.66,FIRM
D,TRADING,PRICE,2,"2017/01/01 01:00:00",1,QLD1,2,83.75,0,0,"2017/01/01 00:55:03",83.75,0.9,0.9,0.51,0.51,0.82,0.82,12.48,12.48,0.02,0.02,0.07,0.07,0.19,0.19,22.66,22.66,FIRM
D,TRADING,PRICE,2,"2017/01/01 01:00:00",1,SA1,2,81.34,0,0,"2017/01/01 00:55:03",81.34,0.9,0.9,0.51,0.51,0.82,0.82,12.48,12.48,0.02,0.02,0.07,0.07,0.19,0.19,22.66,22.66,FIRM
D,TRADING,PRICE,2,"2017/01/01 01:00:00",1,TAS1,2,42.08,0,0,"2017/01/01 00:55:03",42.08,5,5,2.39,2.39,2.1,2.1,13.76,13.76,0.02,0.02,0,0,0.17,0.17,22.64,22.64,FIRM
D,TRADING,PRICE,2,"2017/01/01 01:00:00",1,VIC1,2,20.16,0,0,"2017/01/01 00:55:03",20.16,0.9,0.9,0.51,0.51,0.82,0.82,12.48,12.48,0.02,0.02,0.07,0.07,0.19,0.19,22.66,22.66,FIRM
D,TRADING,PRICE,2,"2017/01/01 01:30:00",1,NSW1,3,60.85,0,0,"2017/01/01 01:25:04",60.85,2.01,2.01,1.14,1.14,1.4,1.4,14.37,14.37,0.02,0.02,0.03,0.03,0.18,0.18,24.93,24.93,FIRM
D,TRADING,PRICE,2,"2017/01/01 01:30:00",1,QLD1,3,64.91,0,0,"2017/01/01 01:25:04",64.91,2.01,2.01,1.14,1.14,1.4,1.4,14.37,14.37,0.02,0.02,0.03,0.03,0.18,0.18,24.93,24.93,FIRM
D,TRADING,PRICE,2,"2017/01/01 01:30:00",1,SA1,3,68.04,0,0,"2017/01/01 01:25:04",68.04,2.01,2.01,1.14,1.14,1.4,1.4,14.37,14.37,0.02,0.02,0.03,0.03,0.18,0.18,24.93,24.93,FIRM
D,TRADING,PRICE,2,"2017/01/01 01:30:00",1,TAS1,3,35.51,0,0,"2017/01/01 01:25:04",35.51,5,5,2.39,2.39,2.1,2.1,15.07,15.07,0.02,0.02,0,0,0.17,0.17,24.92,24.92,FIRM
D,TRADING,PRICE,2,"2017/01/01 01:30:00",1,VIC1,3,20.78,0,0,"2017/01/01 01:25:04",20.78,2.01,2.01,1.14,1.14,1.4,1.4,14.37,14.37,0.02,0.02,0.03,0.03,0.18,0.18,24.93,24.93,FIRM
D,TRADING,PRICE,2,"2017/01/01 02:00:00",1,NSW1,4,49.42,0,0,"2017/01/01 01:55:03",49.42,4.17,4.17,1.69,1.69,1.35,1.35,19.25,19.25,0.02,0.02,0.06,0.06,0.17,0.17,29.14,29.14,FIRM
D,TRADING,PRICE,2,"2017/01/01 02:00:00",1,QLD1,4,53.33,0,0,"2017/01/01 01:55:03",53.33,4.17,4.17,1.69,1.69,1.35,1.35,19.25,19.25,0.02,0.02,0.06,0.06,0.17,0.17,29.14,29.14,FIRM
D,TRADING,PRICE,2,"2017/01/01 02:00:00",1,SA1,4,67.09,0,0,"2017/01/01 01:55:03",67.09,4.17,4.17,1.69,1.69,1.35,1.35,19.25,19.25,0.02,0.02,0.06,0.06,0.17,0.17,29.14,29.14,FIRM
D,TRADING,PRICE,2,"2017/01/01 02:00:00",1,TAS1,4,32.34,0,0,"2017/01/01 01:55:03",32.34,5,5,2.39,2.39,2.1,2.1,20,20,0.02,0.02,0,0,0.17,0.17,29.14,29.14,FIRM
D,TRADING,PRICE,2,"2017/01/01 02:00:00",1,VIC1,4,22.23,0,0,"2017/01/01 01:55:03",22.23,4.17,4.17,1.69,1.69,1.35,1.35,19.25,19.25,0.02,0.02,0.06,0.06,0.17,0.17,29.14,29.14,FIRM
D,TRADING,PRICE,2,"2017/01/01 02:30:00",1,NSW1,5,60.51,0,0,"2017/01/01 02:25:03",60.51,4.9,4.9,2.39,2.39,2.09,2.09,19.99,19.99,0.02,0.02,0.06,0.06,0.18,0.18,32.97,32.97,FIRM
D,TRADING,PRICE,2,"2017/01/01 02:30:00",1,QLD1,5,64.03,0,0,"2017/01/01 02:25:03",64.03,4.9,4.9,2.39,2.39,2.09,2.09,19.99,19.99,0.02,0.02,0.06,0.06,0.18,0.18,32.97,32.97,FIRM
D,TRADING,PRICE,2,"2017/01/01 02:30:00",1,SA1,5,73.06,0,0,"2017/01/01 02:25:03",73.06,4.9,4.9,2.39,2.39,2.09,2.09,19.99,19.99,0.02,0.02,0.06,0.06,0.18,0.18,32.97,32.97,FIRM
D,TRADING,PRICE,2,"2017/01/01 02:30:00",1,TAS1,5,37.31,0,0,"2017/01/01 02:25:03",37.31,5,5,2.39,2.39,2.1,2.1,20,20,0.02,0.02,0,0,0.17,0.17,19.19,19.19,FIRM
D,TRADING,PRICE,2,"2017/01/01 02:30:00",1,VIC1,5,24.23,0,0,"2017/01/01 02:25:03",24.23,4.9,4.9,2.39,2.39,2.09,2.09,19.99,19.99,0.02,0.02,0.06,0.06,0.18,0.18,32.97,32.97,FIRM
D,TRADING,PRICE,2,"2017/01/01 03:00:00",1,NSW1,6,55.98,0,0,"2017/01/01 02:55:04",55.98,4.93,4.93,2.39,2.39,2.09,2.09,19.99,19.99,0.02,0.02,0.06,0.06,0.19,0.19,35.59,35.59,FIRM
D,TRADING,PRICE,2,"2017/01/01 03:00:00",1,QLD1,6,57.5,0,0,"2017/01/01 02:55:04",57.5,4.93,4.93,2.39,2.39,2.09,2.09,19.99,19.99,0.02,0.02,0.06,0.06,0.19,0.19,35.59,35.59,FIRM
D,TRADING,PRICE,2,"2017/01/01 03:00:00",1,SA1,6,72.38,0,0,"2017/01/01 02:55:04",72.38,4.93,4.93,2.39,2.39,2.09,2.09,19.99,19.99,0.02,0.02,0.06,0.06,0.19,0.19,35.59,35.59,FIRM
D,TRADING,PRICE,2,"2017/01/01 03:00:00",1,TAS1,6,36.58,0,0,"2017/01/01 02:55:04",36.58,5,5,2.39,2.39,2.1,2.1,20,20,0.02,0.02,0,0,0.19,0.19,11.86,11.86,FIRM
D,TRADING,PRICE,2,"2017/01/01 03:00:00",1,VIC1,6,25.2,0,0,"2017/01/01 02:55:04",25.2,4.93,4.93,2.39,2.39,2.09,2.09,19.99,19.99,0.02,0.02,0.06,0.06,0.19,0.19,35.59,35.59,FIRM
D,TRADING,PRICE,2,"2017/01/01 03:30:00",1,NSW1,7,51.09,0,0,"2017/01/01 03:25:03",51.09,4.06,4.06,2.39,2.39,1.2,1.2,19.1,19.1,0.02,0.02,0.06,0.06,0.19,0.19,33.89,33.89,FIRM
D,TRADING,PRICE,2,"2017/01/01 03:30:00",1,QLD1,7,52.02,0,0,"2017/01/01 03:25:03",52.02,4.06,4.06,2.39,2.39,1.2,1.2,19.1,19.1,0.02,0.02,0.06,0.06,0.19,0.19,33.89,33.89,FIRM
D,TRADING,PRICE,2,"2017/01/01 03:30:00",1,SA1,7,60.3,0,0,"2017/01/01 03:25:03",60.3,4.06,4.06,2.39,2.39,1.2,1.2,19.1,19.1,0.02,0.02,0.06,0.06,0.19,0.19,33.89,33.89,FIRM
D,TRADING,PRICE,2,"2017/01/01 03:30:00",1,TAS1,7,34.58,0,0,"2017/01/01 03:25:03",34.58,5,5,2.39,2.39,2.1,2.1,20,20,0.02,0.02,0,0,0.19,0.19,0.19,0.19,FIRM
D,TRADING,PRICE,2,"2017/01/01 03:30:00",1,VIC1,7,25.2,0,0,"2017/01/01 03:25:03",25.2,4.06,4.06,2.39,2.39,1.2,1.2,19.1,19.1,0.02,0.02,0.06,0.06,0.19,0.19,33.89,33.89,FIRM
D,TRADING,PRICE,2,"2017/01/01 04:00:00",1,NSW1,8,51.85,0,0,"2017/01/01 03:55:04",51.85,4.38,4.38,2.39,2.39,1.32,1.32,16.13,16.13,0.02,0.02,0.06,0.06,0.19,0.19,31.4,31.4,FIRM
D,TRADING,PRICE,2,"2017/01/01 04:00:00",1,QLD1,8,54.35,0,0,"2017/01/01 03:55:04",54.35,4.38,4.38,2.39,2.39,1.32,1.32,16.13,16.13,0.02,0.02,0.06,0.06,0.19,0.19,31.4,31.4,FIRM
D,TRADING,PRICE,2,"2017/01/01 04:00:00",1,SA1,8,54.83,0,0,"2017/01/01 03:55:04",54.83,4.38,4.38,2.39,2.39,1.32,1.32,16.13,16.13,0.02,0.02,0.06,0.06,0.19,0.19,31.4,31.4,FIRM
D,TRADING,PRICE,2,"2017/01/01 04:00:00",1,TAS1,8,35.46,0,0,"2017/01/01 03:55:04",35.46,5,5,2.39,2.39,2.1,2.1,16.91,16.91,0.02,0.02,0,0,0.19,0.19,0.19,0.19,FIRM
D,TRADING,PRICE,2,"2017/01/01 04:00:00",1,VIC1,8,26.38,0,0,"2017/01/01 03:55:04",26.38,4.38,4.38,2.39,2.39,1.32,1.32,16.13,16.13,0.02,0.02,0.06,0.06,0.19,0.19,31.4,31.4,FIRM
D,TRADING,PRICE,2,"2017/01/01 04:30:00",1,NSW1,9,57.02,0,0,"2017/01/01 04:25:03",57.02,4.38,4.38,2.39,2.39,2.09,2.09,11.43,11.43,0.03,0.03,0.08,0.08,0.2,0.2,20,20,FIRM
D,TRADING,PRICE,2,"2017/01/01 04:30:00",1,QLD1,9,59.63,0,0,"2017/01/01 04:25:03",59.63,4.38,4.38,2.39,2.39,2.09,2.09,11.43,11.43,0.03,0.03,0.08,0.08,0.2,0.2,20,20,FIRM
