C,SETP.WORLD,DVD_TRADINGPRICE,AEMO,PUBLIC,2019/12/07,03:05:03,0000000316150148,,0000000316149940
I,TRADING,PRICE,2,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,PRICE_STATUS
D,TRADING,PRICE,2,"2019/11/08 01:00:00",1,QLD1,2,48.59,0,0,"2019/11/08 00:55:03",48.59,4.87,4.87,2.8,2.8,0.7,0.7,18.33,18.33,0.05,0.05,0.19,0.19,0.19,0.19,16.52,16.52,FIRM
D,TRADING,PRICE,2,"2019/11/08 01:00:00",1,TAS1,2,44.15,0,0,"2019/11/08 00:55:03",44.15,4.87,4.87,2.8,2.8,0.7,0.7,18.33,18.33,0.05,0.05,0.19,0.19,0.17,0.17,16.4,16.4,FIRM
D,TRADING,PRICE,2,"2019/11/08 01:30:00",1,NSW1,3,48.04,0,0,"2019/11/08 01:25:04",48.04,4.73,4.73,2.79,2.79,0.7,0.7,14.92,14.92,0.05,0.05,0.19,0.19,0.19,0.19,16.41,16.41,FIRM
D,TRADING,PRICE,2,"2019/11/08 01:30:00",1,VIC1,3,44.58,0,0,"2019/11/08 01:25:04",44.58,4.73,4.73,2.79,2.79,0.7,0.7,14.92,14.92,0.05,0.05,0.19,0.19,0.19,0.19,16.41,16.41,FIRM
D,TRADING,PRICE,2,"2019/11/08 01:30:00",1,SA1,3,44.34,0,0,"2019/11/08 01:25:04",44.34,4.73,4.73,2.79,2.79,0.7,0.7,14.92,14.92,0.05,0.05,0.19,0.19,0.19,0.19,16.41,16.41,FIRM
D,TRADING,PRICE,2,"2019/11/08 01:30:00",1,QLD1,3,48.11,0,0,"2019/11/08 01:25:04",48.11,4.73,4.73,2.79,2.79,0.7,0.7,14.92,14.92,0.05,0.05,0.19,0.19,0.19,0.19,16.41,16.41,FIRM
D,TRADING,PRICE,2,"2019/11/08 01:30:00",1,TAS1,3,41.77,0,0,"2019/11/08 01:25:04",41.77,4.73,4.73,2.79,2.79,0.7,0.7,14.92,14.92,0.05,0.05,0.19,0.19,0.19,0.19,16.28,16.28,FIRM
D,TRADING,PRICE,2,"2019/11/08 02:00:00",1,NSW1,4,44.52,0,0,"2019/11/08 01:55:03",44.52,5.89,5.89,2.8,2.8,0.7,0.7,14.83,14.83,0.43,0.43,0.25,0.25,0.36,0.36,17.72,17.72,FIRM
D,TRADING,PRICE,2,"2019/11/08 02:00:00",1,VIC1,4,40.63,0,0,"2019/11/08 01:55:03",40.63,5.89,5.89,2.8,2.8,0.7,0.7,14.83,14.83,0.43,0.43,0.25,0.25,0.36,0.36,17.72,17.72,FIRM
D,TRADING,PRICE,2,"2019/11/08 02:00:00",1,SA1,4,40.1,0,0,"2019/11/08 01:55:03",40.1,5.89,5.89,2.8,2.8,0.7,0.7,14.83,14.83,0.43,0.43,0.25,0.25,0.36,0.36,17.72,17.72,FIRM
D,TRADING,PRICE,2,"2019/11/08 02:00:00",1,QLD1,4,45.03,0,0,"2019/11/08 01:55:03",45.03,5.89,5.89,2.8,2.8,0.7,0.7,14.83,14.83,0.43,0.43,0.25,0.25,0.36,0.36,17.72,17.72,FIRM
D,TRADING,PRICE,2,"2019/11/08 02:00:00",1,TAS1,4,41.45,0,0,"2019/11/08 01:55:03",41.45,5.89,5.89,2.8,2.8,0.7,0.7,15.29,15.29,0.03,0.03,0.08,0.08,0.08,0.08,15.93,15.93,FIRM
D,TRADING,PRICE,2,"2019/11/11 22:00:00",1,TAS1,44,14.46,0,0,"2019/11/11 21:55:03",14.46,3.4,3.4,2,2,0.7,0.7,10.08,10.08,0.02,0.02,0.04,0.04,0.08,0.08,21.84,21.84,FIRM
