C,SETP.WORLD,DVD_TRADINGPRICE,AEMO,PUBLIC,2018/12/07,00:10:00,0000000301884001,,0000000301883816
I,TRADING,PRICE,2,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,PRICE_STATUS
D,TRADING,PRICE,2,"2018/11/01 00:30:00",1,NSW1,1,59.36,0,0,"2018/11/01 00:25:04",59.36,2,2,2.8,2.8,14,14,14,14,0.03,0.03,0.07,0.07,0.15,0.15,9.87,9.87,FIRM
D,TRADING,PRICE,2,"2018/11/01 00:30:00",1,QLD1,1,61.86,0,0,"2018/11/01 00:25:04",61.86,2,2,2.8,2.8,14,14,14,14,0.03,0.03,0.07,0.07,0.15,0.15,9.87,9.87,FIRM
D,TRADING,PRICE,2,"2018/11/01 00:30:00",1,SA1,1,59.68,0,0,"2018/11/01 00:25:04",59.68,2,2,2.8,2.8,14,14,14,14,0.03,0.03,0.07,0.07,0.15,0.15,9.87,9.87,FIRM
D,TRADING,PRICE,2,"2018/11/01 00:30:00",1,TAS1,1,60.1,0,0,"2018/11/01 00:25:04",60.1,9.95,9.95,4.95,4.95,14.4,14.4,14.4,14.4,0.03,0.03,0.07,0.07,0.15,0.15,9.85,9.85,FIRM
D,TRADING,PRICE,2,"2018/11/01 00:30:00",1,VIC1,1,61.91,0,0,"2018/11/01 00:25:04",61.91,2,2,2.8,2.8,14,14,14,14,0.03,0.03,0.07,0.07,0.15,0.15,9.87,9.87,FIRM
D,TRADING,PRICE,2,"2018/11/01 01:00:00",1,NSW1,2,62.11,0,0,"2018/11/01 00:55:04",62.11,3.16,3.16,2.93,2.93,10.77,10.77,10.77,10.77,0.03,0.03,0.07,0.07,0.15,0.15,8.9,8.9,FIRM
D,TRADING,PRICE,2,"2018/11/01 01:00:00",1,QLD1,2,64.21,0,0,"2018/11/01 00:55:04",64.21,3.16,3.16,2.93,2.93,10.77,10.77,10.77,10.77,0.03,0.03,0.07,0.07,0.15,0.15,8.9,8.9,FIRM
D,TRADING,PRICE,2,"2018/11/01 01:00:00",1,SA1,2,60.99,0,0,"2018/11/01 00:55:04",60.99,3.16,3.16,2.93,2.93,10.77,10.77,10.77,10.77,0.03,0.03,0.07,0.07,0.15,0.15,8.9,8.9,FIRM
D,TRADING,PRICE,2,"2018/11/01 01:00:00",1,TAS1,2,60.44,0,0,"2018/11/01 00:55:04",60.44,9.95,9.95,4.95,4.95,14.4,14.4,14.4,14.4,0.03,0.03,0.07,0.07,0.15,0.15,8.9,8.9,FIRM
D,TRADING,PRICE,2,"2018/11/01 01:00:00",1,VIC1,2,63.5,0,0,"2018/11/01 00:55:04",63.5,3.16,3.16,2.93,2.93,10.77,10.77,10.77,10.77,0.03,0.03,0.07,0.07,0.15,0.15,8.9,8.9,FIRM
D,TRADING,PRICE,2,"2018/11/01 01:30:00",1,NSW1,3,60.45,0,0,"2018/11/01 01:25:05",60.45,4.13,4.13,3.48,3.48,10.13,10.13,10.13,10.13,0.03,0.03,0.07,0.07,0.15,0.15,13.93,13.93,FIRM
D,TRADING,PRICE,2,"2018/11/01 01:30:00",1,QLD1,3,61.13,0,0,"2018/11/01 01:25:05",61.13,4.13,4.13,3.48,3.48,10.13,10.13,10.13,10.13,0.03,0.03,0.07,0.07,0.15,0.15,13.93,13.93,FIRM
D,TRADING,PRICE,2,"2018/11/01 01:30:00",1,SA1,3,58.57,0,0,"2018/11/01 01:25:05",58.57,4.13,4.13,3.48,3.48,10.13,10.13,10.13,10.13,0.03,0.03,0.07,0.07,0.15,0.15,13.93,13.93,FIRM
D,TRADING,PRICE,2,"2018/11/01 01:30:00",1,TAS1,3,55.86,0,0,"2018/11/01 01:25:05",55.86,9.95,9.95,4.95,4.95,14.4,14.4,14.4,14.4,0.03,0.03,0.07,0.07,0.15,0.15,13.9,13.9,FIRM
D,TRADING,PRICE,2,"2018/11/01 01:30:00",1,VIC1,3,61.35,0,0,"2018/11/01 01:25:05",61.35,4.13,4.13,3.48,3.48,10.13,10.13,10.13,10.13,0.03,0.03,0.07,0.07,0.15,0.15,13.93,13.93,FIRM
D,TRADING,PRICE,2,"2018/11/01 02:00:00",1,NSW1,4,62.79,0,0,"2018/11/01 01:55:04",62.79,4.94,4.94,6.18,6.18,15.23,15.23,15.23,15.23,0.03,0.03,0.07,0.07,0.16,0.16,13.9,13.9,FIRM
D,TRADING,PRICE,2,"2018/11/01 02:00:00",1,QLD1,4,62.76,0,0,"2018/11/01 01:55:04",62.76,4.94,4.94,6.18,6.18,15.23,15.23,15.23,15.23,0.03,0.03,0.07,0.07,0.16,0.16,13.9,13.9,FIRM
D,TRADING,PRICE,2,"2018/11/01 02:00:00",1,SA1,4,59.76,0,0,"2018/11/01 01:55:04",59.76,4.94,4.94,6.18,6.18,15.23,15.23,15.23,15.23,0.03,0.03,0.07,0.07,0.16,0.16,13.9,13.9,FIRM
D,TRADING,PRICE,2,"2018/11/01 02:00:00",1,TAS1,4,53.73,0,0,"2018/11/01 01:55:04",53.73,9.95,9.95,4.95,4.95,15.23,15.23,15.23,15.23,0.03,0.03,0.07,0.07,0.16,0.16,13.9,13.9,FIRM
D,TRADING,PRICE,2,"2018/11/01 02:00:00",1,VIC1,4,63.02,0,0,"2018/11/01 01:55:04",63.02,4.94,4.94,6.18,6.18,15.23,15.23,15.23,15.23,0.03,0.03,0.07,0.07,0.16,0.16,13.9,13.9,FIRM
D,TRADING,PRICE,2,"2018/11/01 02:30:00",1,NSW1,5,59.54,0,0,"2018/11/01 02:25:05",59.54,3.98,3.98,5,5,15.14,15.14,15.14,15.14,0.03,0.03,0.07,0.07,0.15,0.15,13.1,13.1,FIRM
