C,SETP.WORLD,DVD_TRADINGPRICE,AEMO,PUBLIC,2021/08/07,02:45:03,0000000346827757,,0000000346827544
I,TRADING,PRICE,2,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,PRICE_STATUS
D,TRADING,PRICE,2,"2021/07/01 08:30:00",1,NSW1,17,125.02,0,0,"2021/07/01 08:25:04",125.02,17.9,17.9,8.75,8.75,0.8,0.8,16.86,16.86,0.01,0.01,0.1,0.1,0.09,0.09,10.75,10.75,FIRM
D,TRADING,PRICE,2,"2021/07/01 08:30:00",1,VIC1,17,125.92,0,0,"2021/07/01 08:25:04",125.92,17.9,17.9,8.75,8.75,0.8,0.8,16.86,16.86,0.01,0.01,0.1,0.1,0.09,0.09,10.75,10.75,FIRM
D,TRADING,PRICE,2,"2021/07/01 08:30:00",1,SA1,17,139.26,0,0,"2021/07/01 08:25:04",139.26,17.9,17.9,8.75,8.75,0.8,0.8,16.86,16.86,0.01,0.01,0.1,0.1,0.09,0.09,10.75,10.75,FIRM
D,TRADING,PRICE,2,"2021/07/01 08:30:00",1,QLD1,17,34.44,0,0,"2021/07/01 08:25:04",34.44,17.9,17.9,8.75,8.75,0.8,0.8,16.86,16.86,27.08,27.08,38.24,38.24,19.78,19.78,30.43,30.43,FIRM
D,TRADING,PRICE,2,"2021/07/01 08:30:00",1,TAS1,17,14.21,0,0,"2021/07/01 08:25:04",14.21,3.48,3.48,3.2,3.2,0.13,0.13,8.36,8.36,0.01,0.01,0.14,0.14,0.09,0.09,83.94,83.94,FIRM
D,TRADING,PRICE,2,"2021/07/02 20:30:00",1,NSW1,41,141.86,0,0,"2021/07/02 20:25:04",141.86,24.49,24.49,4.56,4.56,0.8,0.8,24.9,24.9,0.09,0.09,0.31,0.31,0.13,0.13,10.69,10.69,FIRM
D,TRADING,PRICE,2,"2021/07/02 20:30:00",1,VIC1,41,125.06,0,0,"2021/07/02 20:25:04",125.06,24.49,24.49,4.56,4.56,0.8,0.8,24.9,24.9,0.09,0.09,0.31,0.31,0.13,0.13,10.69,10.69,FIRM
D,TRADING,PRICE,2,"2021/07/02 20:30:00",1,SA1,41,117.1,0,0,"2021/07/02 20:25:04",117.1,24.49,24.49,4.56,4.56,0.8,0.8,24.9,24.9,0.09,0.09,0.31,0.31,0.13,0.13,10.69,10.69,FIRM
D,TRADING,PRICE,2,"2021/07/02 20:30:00",1,QLD1,41,139.46,0,0,"2021/07/02 20:25:04",139.46,24.49,24.49,4.56,4.56,0.8,0.8,24.9,24.9,0.09,0.09,0.31,0.31,0.13,0.13,10.69,10.69,FIRM
D,TRADING,PRICE,2,"2021/07/02 20:30:00",1,TAS1,41,116.67,0,0,"2021/07/02 20:25:04",116.67,24.49,24.49,4.56,4.56,0.8,0.8,24.9,24.9,0.09,0.09,0.31,0.31,0.13,0.13,10.69,10.69,FIRM
D,TRADING,PRICE,2,"2021/07/02 21:00:00",1,NSW1,42,108.42,0,0,"2021/07/02 20:55:03",108.42,23.68,23.68,11.69,11.69,0.8,0.8,26.08,26.08,0.11,0.11,0.44,0.44,0.11,0.11,20.19,20.19,FIRM
