C,SETP.WORLD,DVD_TRADINGPRICE,AEMO,PUBLIC,2018/03/08,10:25:04,0000000292654556,,0000000292654371
I,TRADING,PRICE,2,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,PRICE_STATUS
D,TRADING,PRICE,2,"2018/02/01 00:30:00",1,NSW1,1,67.43,0,0,"2018/02/01 00:25:05",67.43,1.79,1.79,0.74,0.74,2.35,2.35,9.5,9.5,0.02,0.02,0.07,0.07,0.2,0.2,18,18,FIRM
D,TRADING,PRICE,2,"2018/02/01 00:30:00",1,QLD1,1,67,0,0,"2018/02/01 00:25:05",67,1.79,1.79,0.74,0.74,2.35,2.35,9.5,9.5,0.02,0.02,0.07,0.07,0.2,0.2,18,18,FIRM
D,TRADING,PRICE,2,"2018/02/01 00:30:00",1,SA1,1,72.41,0,0,"2018/02/01 00:25:05",72.41,1.79,1.79,0.74,0.74,2.35,2.35,9.5,9.5,0.02,0.02,0.07,0.07,0.2,0.2,18,18,FIRM
D,TRADING,PRICE,2,"2018/02/01 00:30:00",1,TAS1,1,85.35,0,0,"2018/02/01 00:25:05",85.35,17,17,4.8,4.8,4.5,4.5,14.8,14.8,0,0,0,0,0,0,11.9,11.9,FIRM
D,TRADING,PRICE,2,"2018/02/01 00:30:00",1,VIC1,1,69.84,0,0,"2018/02/01 00:25:05",69.84,1.79,1.79,0.74,0.74,2.35,2.35,9.5,9.5,0.02,0.02,0.07,0.07,0.2,0.2,18,18,FIRM
D,TRADING,PRICE,2,"2018/02/01 01:00:00",1,NSW1,2,59.04,0,0,"2018/02/01 00:55:05",59.04,1.78,1.78,0.74,0.74,2.73,2.73,8.47,8.47,0.02,0.02,0.07,0.07,0.2,0.2,15.25,15.25,FIRM
D,TRADING,PRICE,2,"2018/02/01 01:00:00",1,QLD1,2,58.4,0,0,"2018/02/01 00:55:05",58.4,1.78,1.78,0.74,0.74,2.73,2.73,8.47,8.47,0.02,0.02,0.07,0.07,0.2,0.2,15.25,15.25,FIRM
D,TRADING,PRICE,2,"2018/02/01 01:00:00",1,SA1,2,62.24,0,0,"2018/02/01 00:55:05",62.24,1.78,1.78,0.74,0.74,2.73,2.73,8.47,8.47,0.02,0.02,0.07,0.07,0.2,0.2,15.25,15.25,FIRM
D,TRADING,PRICE,2,"2018/02/01 01:00:00",1,TAS1,2,85.35,0,0,"2018/02/01 00:55:05",85.35,17,17,4.8,4.8,3.44,3.44,14.8,14.8,0,0,0,0,0,0,1.97,1.97,FIRM
D,TRADING,PRICE,2,"2018/02/01 01:00:00",1,VIC1,2,59.89,0,0,"2018/02/01 00:55:05",59.89,1.78,1.78,0.74,0.74,2.73,2.73,8.47,8.47,0.02,0.02,0.07,0.07,0.2,0.2,15.25,15.25,FIRM
D,TRADING,PRICE,2,"2018/02/01 01:30:00",1,NSW1,3,58.22,0,0,"2018/02/01 01:25:05",58.22,1.75,1.75,0.75,0.75,2.79,2.79,9,9,0.02,0.02,0.07,0.07,0.2,0.2,15.38,15.38,FIRM
D,TRADING,PRICE,2,"2018/02/01 01:30:00",1,QLD1,3,57.34,0,0,"2018/02/01 01:25:05",57.34,1.75,1.75,0.75,0.75,2.79,2.79,9,9,0.02,0.02,0.07,0.07,0.2,0.2,15.38,15.38,FIRM
D,TRADING,PRICE,2,"2018/02/01 01:30:00",1,SA1,3,59.76,0,0,"2018/02/01 01:25:05",59.76,1.75,1.75,0.75,0.75,2.79,2.79,9,9,0.02,0.02,0.07,0.07,0.2,0.2,15.38,15.38,FIRM
