C,SETP.WORLD,DVD_TRADINGPRICE,AEMO,PUBLIC,2020/03/09,11:20:08,0000000320085595,,0000000320085392
I,TRADING,PRICE,2,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,PRICE_STATUS
D,TRADING,PRICE,2,"2020/02/01 18:30:00",1,NSW1,37,121.65,0,0,"2020/02/01 18:25:04",121.65,53.81,53.81,40.81,40.81,23.44,23.44,82.32,82.32,0.16,0.16,0.17,0.17,0.21,0.21,36.2,36.2,FIRM
D,TRADING,PRICE,2,"2020/02/01 18:30:00",1,VIC1,37,94.63,0,0,"2020/02/01 18:25:04",94.63,53.81,53.81,40.81,40.81,23.44,23.44,82.32,82.32,0.16,0.16,0.17,0.17,0.21,0.21,36.2,36.2,FIRM
D,TRADING,PRICE,2,"2020/02/01 18:30:00",1,SA1,37,17,0,0,"2020/02/01 18:25:04",17,109.08,2542.93,4.47,4.47,18.96,18.96,18.96,18.96,17.5,17.5,47.15,47.15,133.1,184.33,133.1,184.33,FIRM
D,TRADING,PRICE,2,"2020/02/01 18:30:00",1,QLD1,37,101.7,0,0,"2020/02/01 18:25:04",101.7,53.81,53.81,40.81,40.81,23.44,23.44,82.32,82.32,0.16,0.16,0.17,0.17,0.21,0.21,36.2,36.2,FIRM
D,TRADING,PRICE,2,"2020/02/01 18:30:00",1,TAS1,37,74.33,0,0,"2020/02/01 18:25:04",74.33,18.89,18.89,10.91,10.91,12.86,12.86,41.66,41.66,0.06,0.06,0.17,0.17,0.09,0.09,29.18,29.18,FIRM
D,TRADING,PRICE,2,"2020/02/03 19:30:00",1,NSW1,39,54.4,0,0,"2020/02/03 19:25:04",54.4,32.24,32.24,10.59,10.59,0.9,0.9,36.2,36.2,0.1,0.1,0.15,0.15,0.15,0.15,14,14,FIRM
D,TRADING,PRICE,2,"2020/02/03 19:30:00",1,VIC1,39,43.1,0,0,"2020/02/03 19:25:04",43.1,32.24,32.24,10.59,10.59,0.9,0.9,36.2,36.2,0.1,0.1,0.15,0.15,0.15,0.15,14,14,FIRM
D,TRADING,PRICE,2,"2020/02/03 19:30:00",1,SA1,39,44.13,0,0,"2020/02/03 19:25:04",44.13,285.33,285.33,300,300,272.71,272.71,272.71,272.71,256,256,300,300,300,300,300,300,FIRM
D,TRADING,PRICE,2,"2020/02/03 19:30:00",1,QLD1,39,105.13,0,0,"2020/02/03 19:25:04",105.13,32.24,32.24,10.59,10.59,0.9,0.9,36.2,36.2,0.1,0.1,0.15,0.15,0.15,0.15,14,14,FIRM
D,TRADING,PRICE,2,"2020/02/03 19:30:00",1,TAS1,39,47.12,0,0,"2020/02/03 19:25:04",47.12,38.32,38.32,10.59,10.59,0.9,0.9,0.9,0.9,0.1,0.1,0.15,0.15,0.15,0.15,14,14,FIRM
