C,SETP.WORLD,DVD_TRADINGPRICE,AEMO,PUBLIC,2017/06/07,00:20:00,0000000284271491,,0000000284271306
I,TRADING,PRICE,2,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,PRICE_STATUS
D,TRADING,PRICE,2,"2017/05/01 00:30:00",1,NSW1,1,104.38,0,0,"2017/05/01 00:25:04",104.38,11.7,11.7,2.5,2.5,2.09,2.09,33.32,33.32,0.02,0.02,0.04,0.04,0.16,0.16,66.03,66.03,FIRM
D,TRADING,PRICE,2,"2017/05/01 00:30:00",1,QLD1,1,96.52,0,0,"2017/05/01 00:25:04",96.52,11.7,11.7,2.5,2.5,2.09,2.09,33.32,33.32,0.02,0.02,0.04,0.04,0.16,0.16,66.03,66.03,FIRM
D,TRADING,PRICE,2,"2017/05/01 00:30:00",1,SA1,1,116.46,0,0,"2017/05/01 00:25:04",116.46,11.7,11.7,2.5,2.5,2.09,2.09,33.32,33.32,0.02,0.02,0.04,0.04,0.16,0.16,66.03,66.03,FIRM
D,TRADING,PRICE,2,"2017/05/01 00:30:00",1,TAS1,1,102.08,0,0,"2017/05/01 00:25:04",102.08,21.64,21.64,2.5,2.5,2.09,2.09,33.32,33.32,0.02,0.02,0,0,0.16,0.16,7.6,7.6,FIRM
D,TRADING,PRICE,2,"2017/05/01 00:30:00",1,VIC1,1,96.07,0,0,"2017/05/01 00:25:04",96.07,11.7,11.7,2.5,2.5,2.09,2.09,33.32,33.32,0.02,0.02,0.04,0.04,0.16,0.16,66.03,66.03,FIRM
D,TRADING,PRICE,2,"2017/05/01 01:00:00",1,NSW1,2,104.01,0,0,"2017/05/01 00:55:03",104.01,9.49,9.49,5,5,2.09,2.09,9.57,9.57,0.03,0.03,0.07,0.07,0.19,0.19,45.95,45.95,FIRM
D,TRADING,PRICE,2,"2017/05/01 01:00:00",1,QLD1,2,96.96,0,0,"2017/05/01 00:55:03",96.96,9.49,9.49,5,5,2.09,2.09,9.57,9.57,0.03,0.03,0.07,0.07,0.19,0.19,45.95,45.95,FIRM
D,TRADING,PRICE,2,"2017/05/01 01:00:00",1,SA1,2,109.66,0,0,"2017/05/01 00:55:03",109.66,9.49,9.49,5,5,2.09,2.09,9.57,9.57,0.03,0.03,0.07,0.07,0.19,0.19,45.95,45.95,FIRM
D,TRADING,PRICE,2,"2017/05/01 01:00:00",1,TAS1,2,223.45,0,0,"2017/05/01 00:55:03",223.45,9.49,9.49,5,5,2.09,2.09,48.9,48.9,0,0,0,0,0,0,0,0,FIRM
D,TRADING,PRICE,2,"2017/05/01 01:00:00",1,VIC1,2,93.88,0,0,"2017/05/01 00:55:03",93.88,9.49,9.49,5,5,2.09,2.09,9.57,9.57,0.03,0.03,0.07,0.07,0.19,0.19,45.95,45.95,FIRM
